Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.765129 82.545150
1: 3.615778 66.137740
2: 4.320140 31.568524
3: 5.247036 81.717704
4: 5.597035 56.054821
5: 5.859246 78.509607
6: 6.546908 39.766324
7: 7.035750 17.825057
8: 7.360756 83.367639
9: 7.753500 89.231455
10: 7.867610 64.408343
11: 8.254781 48.075958
12: 8.330987 74.379686
13: 8.515373 12.889319
14: 10.793806 39.944922
15: 11.054297 21.288092
16: 11.164533 27.135957
17: 11.349740 11.548698
18: 11.886767 34.520722
19: 11.951700 77.230212
20: 12.282738 8.690401
21: 12.736035 83.247522
22: 12.766636 79.927730
23: 12.798503 69.597982
24: 12.968833 43.680302
25: 13.158030 72.054298
26: 13.504917 55.267380
27: 14.195897 39.142026
28: 14.933761 22.146378
29: 15.430275 52.861141
30: 15.637569 1.537677
31: 15.900408 78.211233
32: 16.003990 70.919061
33: 16.439200 42.905162
34: 16.910721 58.458952
35: 16.932832 8.114561
36: 17.074486 25.935991
37: 17.394058 51.357107
38: 17.409781 20.217753
39: 17.811789 92.073624
40: 17.960514 56.011834
41: 18.521110 30.364036
42: 19.000719 73.644107
43: 19.209457 9.239083
44: 19.501160 3.789043
45: 20.871409 11.419509
46: 22.170476 15.241830
47: 22.177648 64.084038
48: 23.266085 73.945893
49: 24.024503 90.524806
50: 24.064971 23.285127
51: 24.075946 57.816589
52: 24.573108 1.101251
53: 24.997174 30.611879
54: 25.570427 8.355596
55: 26.298148 21.656647
56: 27.130255 13.733912
57: 27.427893 18.013672
58: 27.716654 7.200117
59: 28.780389 36.105117
60: 30.018005 92.314811
61: 30.641664 9.905708
62: 30.881799 5.150065
63: 30.978837 34.560950
64: 31.014208 53.594593
65: 31.160744 16.322758
66: 31.385709 29.672981
67: 31.834909 26.871514
68: 32.066510 51.190803
69: 33.284174 32.361241
70: 34.116316 9.750475
71: 34.395970 88.616240
72: 34.410363 1.054501
73: 34.571040 75.725733
74: 35.238803 90.701594
75: 35.686467 51.067228
76: 36.460958 65.191644
77: 36.703342 0.031270
78: 37.203006 53.547586
79: 37.460299 59.995823
80: 37.483257 86.015067
81: 37.993112 15.290531
82: 38.049176 74.232914
83: 38.094307 68.373876
84: 38.390417 18.330949
85: 39.464498 6.461229
86: 41.441615 24.469221
87: 42.434982 90.516513
88: 42.568172 63.025032
89: 42.671900 56.185878
90: 42.931685 45.264653
91: 43.668528 86.911753
92: 43.851063 64.752839
93: 43.903140 59.855053
94: 45.320230 34.817496
95: 45.377259 67.073713
96: 45.548857 29.931149
97: 45.562928 51.637104
98: 46.553517 41.861735
99: 46.905389 70.768694
100: 46.920745 88.228904
101: 47.350237 75.913844
102: 47.497623 78.392111
103: 48.598219 64.371919
104: 48.723992 73.276524
105: 48.752443 69.595998
106: 49.245363 79.692094
107: 49.759573 48.924628
108: 50.208411 7.722230
109: 50.873196 32.585198
110: 51.340736 78.741997
111: 52.829834 71.151337
112: 53.705196 83.075687
113: 53.964127 48.408267
114: 54.193816 28.795599
115: 54.343877 13.401974
116: 54.854323 89.835272
117: 55.015128 87.310031
118: 55.243521 77.048001
119: 55.721062 71.020658
120: 56.569621 58.249056
121: 56.885229 40.874394
122: 57.054419 61.178749
123: 58.449563 4.898060
124: 58.575968 25.196897
125: 59.073013 52.200533
126: 59.390244 59.969701
127: 60.315493 34.549997
128: 60.328085 66.198774
129: 60.801453 89.365700
130: 62.739819 87.348054
131: 63.051451 72.494797
132: 63.241074 45.766333
