Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 2.069854 65.963818
1: 2.335923 2.395195
2: 2.454706 11.481172
3: 2.865869 36.179522
4: 2.898489 29.677931
5: 3.038255 70.978237
6: 5.381559 88.405533
7: 5.827668 94.335454
8: 6.857203 50.115119
9: 6.890177 56.151976
10: 7.843779 89.848446
11: 8.506192 20.471879
12: 9.014182 45.429117
13: 9.083925 77.677707
14: 9.299114 13.862158
15: 10.070003 60.225098
16: 10.197613 11.607794
17: 10.471675 89.434879
18: 10.948725 80.292850
19: 11.043361 95.145402
20: 11.362383 58.325434
21: 11.362597 19.395760
22: 12.881354 72.374250
23: 12.885171 87.432387
24: 13.159819 51.447490
25: 13.695543 22.030456
26: 13.814915 93.695186
27: 13.877156 30.656827
28: 14.064381 96.176341
29: 14.216144 25.345218
30: 15.605589 37.392193
31: 15.982389 59.930854
32: 17.027235 26.516550
33: 17.475148 67.714034
34: 18.293390 78.726251
35: 18.488016 89.573665
36: 19.220663 57.675221
37: 19.755614 21.666011
38: 19.979649 65.884742
39: 20.509895 78.405108
40: 21.206379 91.119038
41: 22.782630 58.935930
42: 22.983671 25.061815
43: 23.318604 72.406493
44: 23.636924 51.232004
45: 23.732063 31.745678
46: 23.913543 53.473815
47: 25.197942 34.575729
48: 25.370483 88.211484
49: 25.707847 55.890988
50: 27.068531 52.323950
51: 27.677984 34.445495
52: 29.240980 91.195614
53: 29.352426 71.308537
54: 29.508165 11.344948
55: 30.173037 39.750677
56: 30.578428 29.589953
57: 30.844965 16.914738
58: 30.894456 54.540923
59: 31.141700 76.714324
60: 31.241267 4.196990
61: 31.257946 72.060697
62: 32.010634 95.680669
63: 32.193233 80.413710
64: 32.621658 51.495401
65: 33.081406 47.941754
66: 34.066520 57.920114
67: 35.232238 79.195632
68: 35.702517 21.790387
69: 36.311554 2.324001
70: 36.712421 62.254000
71: 37.280536 36.848031
72: 37.466110 44.680503
73: 37.556590 39.928890
74: 38.301342 47.446485
75: 38.863753 74.349319
76: 39.724624 34.170302
77: 40.242033 62.198679
78: 41.688784 1.722052
79: 42.360907 19.454417
80: 43.102112 14.179371
81: 43.518081 63.479305
82: 44.195229 23.109278
83: 44.560076 46.690349
84: 44.574276 53.057169
85: 45.443327 71.955584
86: 47.325866 1.559815
87: 47.576474 79.949864
88: 48.188687 35.667525
89: 49.860210 9.004705
90: 50.151851 60.275990
91: 50.571126 22.344627
92: 51.206681 40.408632
93: 52.234097 65.465132
94: 52.318335 11.929135
95: 53.126468 79.756632
96: 53.758241 37.438958
97: 53.985416 6.079596
98: 55.084547 43.385321
99: 55.324127 65.663835
100: 55.622378 15.126782
101: 55.797816 91.034276
102: 56.351651 94.998694
103: 57.526746 64.308491
104: 57.694558 35.906147
105: 58.378099 25.270804
106: 59.547138 12.777278
107: 60.617186 47.268190
108: 61.640437 1.559963
109: 62.444629 30.980787
110: 62.578062 73.255364
111: 62.599263 25.460914
112: 62.928662 8.283203
113: 63.124007 21.869391
114: 63.145801 37.043105
115: 63.726076 27.775215
116: 65.254712 93.208456
117: 65.890375 85.712827
118: 65.916004 15.765396
119: 67.024946 21.334995
120: 67.504117 87.039082
121: 67.777526 16.669513
122: 68.228589 41.823009
123: 68.875404 68.324175
124: 69.790928 61.883062
125: 70.340922 14.715578
126: 70.789023 64.069528
127: 71.919369 18.014256
128: 73.115301 28.485841
129: 73.285788 13.236312
130: 73.402668 84.244731
131: 73.411888 34.370761
132: 73.995340 69.435264
