Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.419789 40.393840
1: 0.526556 5.134802
2: 1.497673 60.126030
3: 1.537970 73.631960
4: 1.588728 91.070381
5: 2.167314 93.739349
6: 3.975236 26.795287
7: 6.719824 71.351973
8: 7.346226 2.139300
9: 7.401904 39.388957
10: 7.542221 13.779207
11: 8.081580 24.702929
12: 8.296713 87.224825
13: 8.525999 61.784975
14: 9.505655 8.826802
15: 9.908920 64.386683
16: 10.043420 84.361274
17: 11.972541 62.869271
18: 11.996671 0.776540
19: 12.107424 53.323951
20: 12.191563 38.821956
21: 12.452810 50.675828
22: 13.112339 33.486694
23: 13.272530 91.750977
24: 13.843053 75.200063
25: 13.961604 63.945613
26: 15.205542 16.162459
27: 15.918506 92.555766
28: 17.593667 90.645902
29: 18.345786 7.648832
30: 18.594576 82.851961
31: 19.206006 52.488985
32: 19.827890 4.609051
33: 19.932974 19.535830
34: 20.060743 41.590730
35: 20.675657 46.370515
36: 20.702051 68.752739
37: 21.220318 44.408954
38: 21.441711 28.514392
39: 21.508760 57.302030
40: 22.127764 38.741581
41: 22.358832 5.834814
42: 22.384724 76.213862
43: 23.974250 40.550951
44: 24.897465 22.662809
45: 24.965316 31.815369
46: 25.792462 89.740390
47: 27.018630 0.602870
48: 27.157019 55.861345
49: 27.775939 62.743007
50: 28.386508 52.091513
51: 28.702846 35.266285
52: 28.732040 45.270962
53: 29.374241 61.395833
54: 29.623709 28.014554
55: 29.902503 87.960994
56: 30.175474 97.561834
57: 31.509568 50.150143
58: 33.242042 31.491230
59: 34.273457 29.501569
60: 34.505185 4.912902
61: 34.766345 38.868322
62: 35.524084 50.911775
63: 36.950171 28.239476
64: 37.403298 84.612338
65: 37.589612 5.517669
66: 38.177602 58.639489
67: 39.471192 50.411441
68: 39.890532 80.145374
69: 40.268339 69.897212
70: 41.885443 47.720681
71: 42.498732 12.124723
72: 42.915117 66.049902
73: 43.020118 8.722870
74: 43.532196 59.566282
75: 44.679458 33.752092
76: 45.437746 56.801467
77: 45.594968 91.334609
78: 46.855862 80.727306
79: 47.174271 25.491872
80: 47.232309 60.936668
81: 47.298039 20.181816
82: 48.319223 57.375250
83: 48.586393 13.138291
84: 51.844383 64.292767
85: 52.024460 84.561605
86: 52.164378 8.930266
87: 53.124235 88.476281
88: 53.406206 94.250188
89: 53.544231 79.331672
90: 54.587355 41.462698
91: 55.051185 11.210104
92: 55.282287 69.042742
93: 55.880298 97.749155
94: 55.919761 32.342788
95: 56.980944 87.023122
96: 57.753189 47.048632
97: 57.900541 83.167940
98: 58.636614 19.199190
99: 58.684785 50.353113
100: 59.234164 92.398312
101: 59.398698 38.364711
102: 59.878169 75.615351
103: 60.639295 68.653708
104: 60.880408 29.640229
105: 61.450182 83.797712
106: 62.001397 98.071303
107: 62.259394 40.933284
108: 62.503012 87.955018
109: 63.018937 67.181848
110: 63.024071 16.066606
111: 63.056649 51.006859
112: 63.164598 20.470684
113: 63.796619 31.527706
114: 64.500862 5.265132
115: 65.602161 77.157013
116: 65.663610 30.653763
117: 66.151760 16.520508
118: 66.239587 21.169429
119: 66.304942 55.674060
120: 67.168496 47.791923
121: 67.338306 78.278593
122: 68.636223 17.785299
123: 69.210744 37.867270
124: 69.355610 32.468966
125: 69.540448 91.451752
126: 69.804581 96.604740
127: 70.658952 62.049396
128: 71.290703 74.574611
129: 71.319572 77.389059
130: 71.446087 44.837519
131: 71.568088 72.561487
132: 71.611872 7.711591
