Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.574684 63.736982
1: 0.872775 55.255056
2: 2.365154 71.605734
3: 2.827433 52.254093
4: 2.860257 7.507408
5: 3.021601 14.877259
6: 4.370353 37.207903
7: 4.668632 78.277588
8: 4.882881 58.958539
9: 5.749887 32.192653
10: 5.920658 62.450276
11: 6.634634 16.514589
12: 7.105716 5.366522
13: 8.190679 34.572927
14: 8.266024 66.981999
15: 8.708656 73.786023
16: 8.875170 47.674429
17: 9.815120 8.995709
18: 10.626759 24.215674
19: 12.198270 43.896947
20: 12.661263 4.834804
21: 14.153652 77.429013
22: 14.591619 20.181713
23: 15.023192 22.323382
24: 15.100764 1.719285
25: 15.114068 9.858494
26: 15.779070 16.987466
27: 15.963510 61.576188
28: 16.573495 53.177700
29: 17.776623 50.907735
30: 17.966157 69.623795
31: 17.983299 39.583746
32: 18.861121 12.918487
33: 19.962589 58.783546
34: 20.230081 16.705846
35: 20.864635 1.648952
36: 21.044454 6.801650
37: 22.184711 72.830270
38: 22.776981 8.917620
39: 23.051002 21.004900
40: 23.620235 58.038610
41: 24.342707 13.034942
42: 24.580923 55.434990
43: 25.086937 16.818190
44: 25.887104 52.770874
45: 26.615269 19.736861
46: 28.371623 54.922431
47: 29.017973 1.078563
48: 29.690046 61.244112
49: 29.950458 48.825692
50: 30.079396 71.621577
51: 30.739179 44.073492
52: 30.853841 35.673715
53: 31.049069 80.942135
54: 31.188031 4.934313
55: 31.563318 18.685922
56: 32.478075 74.942637
57: 32.658009 49.466235
58: 32.961106 20.459690
59: 33.672138 6.338488
60: 33.805656 37.913025
61: 34.991005 58.809708
62: 35.029328 54.897100
63: 36.468869 5.167600
64: 37.718818 24.617535
65: 38.614798 47.001272
66: 38.676115 4.401581
67: 38.788169 11.257699
68: 39.156059 30.447891
69: 39.202651 41.151785
70: 40.436044 76.580081
71: 40.662308 72.746637
72: 40.841315 21.270251
73: 40.968948 17.285419
74: 42.816540 47.897586
75: 42.985716 63.130876
76: 44.295672 15.618955
77: 44.605451 2.370168
78: 44.846996 66.832865
79: 45.269290 18.736612
80: 46.071984 9.656670
81: 46.108558 78.980840
82: 47.046635 60.892569
83: 47.101081 33.975189
84: 47.682763 67.009224
85: 48.766035 8.094274
86: 49.001540 75.998276
87: 49.393714 22.082323
88: 49.854406 18.520995
89: 50.849870 37.110803
90: 51.832642 15.625658
91: 52.867532 36.231950
92: 53.412437 41.644305
93: 54.042056 12.117230
94: 54.461004 61.665800
95: 54.538620 75.063059
96: 55.032617 28.227678
97: 55.080472 50.497363
98: 55.627342 42.676395
99: 55.643754 24.964313
100: 56.393219 12.876685
101: 56.491665 22.799515
102: 56.886041 44.233048
103: 58.383855 25.453697
104: 59.618888 74.990222
105: 59.852004 1.642209
106: 60.280496 18.311346
107: 61.111716 73.058676
108: 61.950051 29.365694
109: 63.070575 76.077071
110: 63.741253 48.077396
111: 64.745607 1.470787
112: 64.995364 50.315608
113: 66.115052 53.555652
114: 66.872379 45.318925
115: 67.079011 23.006890
116: 67.080383 40.866007
117: 67.251224 19.678138
118: 67.965680 15.442908
119: 68.050590 69.084311
120: 69.957684 0.584764
121: 69.993859 45.452129
122: 70.025027 21.918790
123: 71.082220 67.322711
124: 71.769645 8.780915
125: 71.844028 29.826382
126: 72.150268 60.344026
127: 72.182519 14.073524
128: 72.257024 46.012393
129: 72.826525 50.994913
130: 73.058660 55.990367
131: 74.223623 68.976134
132: 74.291542 24.037468
