Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.610494 33.762031
1: 1.435502 48.060634
2: 1.560341 76.758896
3: 2.177590 11.829613
4: 2.271165 28.487852
5: 3.164614 21.565752
6: 3.322731 58.125651
7: 3.833822 40.634139
8: 4.463368 70.869694
9: 5.199722 15.905984
10: 6.591912 77.838886
11: 7.106842 53.445321
12: 7.300230 28.084109
13: 8.222732 5.483721
14: 8.526985 40.683308
15: 9.118936 10.301912
16: 9.244309 21.363495
17: 9.316871 48.216167
18: 11.106892 0.946452
19: 11.469581 43.548492
20: 11.804047 33.855309
21: 12.292852 41.324610
22: 12.321443 22.214672
23: 12.562624 13.376317
24: 12.949468 63.256284
25: 13.756992 39.242146
26: 14.189259 16.319735
27: 15.762666 19.509906
28: 15.867841 44.527983
29: 17.156180 62.323917
30: 17.352590 14.237148
31: 17.577597 51.426805
32: 17.914350 5.898871
33: 18.456660 30.573324
34: 18.891585 39.911669
35: 19.306322 16.755684
36: 19.795995 36.120972
37: 20.650852 32.820054
38: 20.653159 41.450815
39: 20.828758 64.183551
40: 21.510907 54.241973
41: 21.626554 45.312633
42: 21.787784 6.006920
43: 23.237350 70.788653
44: 23.247287 38.391971
45: 23.541614 22.236939
46: 25.879705 33.219312
47: 26.171287 41.879194
48: 26.607697 38.572756
49: 27.125351 63.968036
50: 27.714829 48.037170
51: 27.743803 34.398732
52: 28.804776 57.989190
53: 29.451056 5.483749
54: 30.295787 56.146726
55: 32.705926 11.996367
56: 32.935781 9.971297
57: 33.313166 74.640702
58: 33.471960 29.142747
59: 34.034403 31.328443
60: 34.304155 45.202376
61: 34.819610 17.003769
62: 35.530971 21.815958
63: 35.556713 33.936355
64: 35.614400 10.076047
65: 35.885504 52.889544
66: 37.706004 16.435658
67: 37.717186 4.108551
68: 38.019472 77.539877
69: 38.193195 24.419049
70: 38.321436 29.287590
71: 39.394556 55.390753
72: 39.665481 10.712876
73: 39.714670 75.559056
74: 40.753257 72.472536
75: 40.930328 14.027252
76: 41.724578 0.119117
77: 42.066247 24.188910
78: 42.127018 11.434861
79: 42.672643 50.365724
80: 42.755547 65.123814
81: 44.289458 46.171489
82: 44.442897 24.083869
83: 44.833951 30.130651
84: 45.553470 27.331520
85: 46.547658 34.506739
86: 46.897435 32.244335
87: 46.957678 1.991327
88: 47.074065 8.324679
89: 47.448542 46.047206
90: 47.748613 36.379951
91: 47.815253 56.550736
92: 48.533991 14.028325
93: 48.795385 59.559278
94: 49.179567 66.832028
95: 49.649861 7.302744
96: 49.761293 34.438936
97: 50.056575 74.285007
98: 51.415389 58.877213
99: 51.672621 77.376811
100: 52.080728 42.561389
101: 52.283670 46.016936
102: 52.466059 48.920279
103: 52.861144 51.337219
104: 53.211056 35.692131
105: 53.875561 28.230620
106: 54.129524 18.896142
107: 54.540840 21.087340
108: 54.815231 49.418574
109: 54.829895 11.367802
110: 56.199980 61.183668
111: 56.680435 1.594615
112: 57.288112 9.229334
113: 57.515156 38.006565
114: 57.806831 76.456448
115: 58.417089 18.002579
116: 58.935642 1.431606
117: 60.540021 58.255833
118: 61.002954 45.558400
119: 62.884396 73.681763
120: 63.472939 32.596596
121: 63.687754 13.935603
122: 63.709423 22.470936
123: 65.064562 75.928297
124: 67.472573 35.151242
125: 68.716950 24.986777
126: 68.764099 0.639178
127: 70.818887 32.918846
128: 71.768595 52.502298
129: 72.011750 72.104539
130: 72.493137 66.772772
131: 72.952688 74.656640
132: 73.004176 46.150861
