Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.397377 2.387173
1: 1.206781 0.256192
2: 1.996178 32.394468
3: 2.696942 27.521026
4: 3.035317 5.478778
5: 3.536484 29.407291
6: 3.949734 24.409673
7: 4.893764 20.887140
8: 5.253457 27.897233
9: 5.874157 25.116350
10: 6.173558 3.272353
11: 6.819437 0.632886
12: 6.985175 7.687706
13: 7.244281 22.429752
14: 7.778430 4.612213
15: 7.786837 32.477774
16: 8.253817 26.733052
17: 8.750026 8.628965
18: 9.274443 30.370350
19: 9.302443 12.141105
20: 9.333435 19.393475
21: 11.139658 24.802463
22: 11.351167 7.590707
23: 11.562265 10.412525
24: 12.491487 19.780728
25: 12.491944 2.371541
26: 12.807443 17.020055
27: 13.432185 25.101510
28: 13.690214 8.983723
29: 13.701304 15.154974
30: 14.529907 2.257227
31: 14.713583 27.331112
32: 17.329513 17.556260
33: 17.555339 24.626574
34: 17.983026 8.700549
35: 18.535515 26.662948
36: 18.717014 31.924272
37: 18.779298 20.983768
38: 19.495015 24.053752
39: 20.021676 0.857059
40: 20.873940 15.834609
41: 22.504287 8.372353
42: 22.531941 21.661376
43: 23.070612 27.371262
44: 23.340807 5.496630
45: 23.550846 2.183472
46: 25.279541 13.347345
47: 25.975743 3.772992
48: 26.424316 25.954558
49: 27.140154 23.347570
50: 28.882618 17.237788
51: 29.009914 26.495444
52: 29.697526 30.758515
53: 30.138683 12.443743
54: 30.193253 8.999303
55: 30.603465 28.444610
56: 31.590763 25.650414
57: 31.677193 0.021185
58: 31.814404 23.084615
59: 32.426106 10.883466
Edges
(0,3)
(0,4)
(0,11)
(0,12)
(0,25)
(1,39)
(2,15)
(2,18)
(2,21)
(2,46)
(2,54)
(4,5)
(4,6)
(4,7)
(5,8)
(5,19)
(5,54)
(6,25)
(7,12)
(7,17)
(8,24)
(8,26)
(8,32)
(8,54)
(9,26)
(10,12)
(10,14)
(11,30)
(11,39)
(13,19)
(13,25)
(14,25)
(15,18)
(15,27)
(15,31)
(15,36)
(15,53)
(16,21)
(20,22)
(20,26)
(21,54)
(22,28)
(22,39)
(23,40)
(24,29)
(25,30)
(27,37)
(28,40)
(29,40)
(31,53)
(33,36)
(33,38)
(34,39)
(35,36)
(35,38)
(35,49)
(35,53)
(35,58)
(36,43)
(36,52)
(37,54)
(38,42)
(39,40)
(39,44)
(39,57)
(40,41)
(40,47)
(41,47)
(44,45)
(44,57)
(45,57)
(47,59)
(48,52)
(48,58)
(50,53)
(50,59)
(51,56)
(52,56)
(55,56)
(58,59)
