Nodes: 250
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.121767 13.869173
1: 0.750972 100.104005
2: 1.304760 9.562390
3: 2.346009 7.140372
4: 3.075741 63.026411
5: 3.369536 113.268099
6: 4.801970 70.782404
7: 5.050570 34.218613
8: 5.533751 11.249032
9: 5.763012 95.241544
10: 7.364310 71.488678
11: 7.428092 53.986165
12: 7.614773 45.986523
13: 7.620567 41.413642
14: 7.682754 111.905286
15: 7.984966 22.990579
16: 8.796511 61.192623
17: 8.821729 31.765949
18: 9.282374 85.320808
19: 9.474878 103.092077
20: 10.177375 64.878336
21: 10.682861 105.625008
22: 10.764924 71.490131
23: 11.332562 91.878877
24: 12.596657 109.156654
25: 12.686377 64.936403
26: 14.049078 85.865198
27: 14.437794 22.351052
28: 14.713445 112.815604
29: 14.807821 28.775617
30: 15.153159 31.783859
31: 15.188416 57.314733
32: 15.375806 119.036844
33: 17.006605 49.206680
34: 17.502524 46.791392
35: 18.498609 77.634126
36: 18.542509 30.154121
37: 18.873274 20.476457
38: 19.451618 44.985841
39: 19.975125 40.130310
40: 20.280037 97.191888
41: 20.850828 5.875109
42: 21.310551 0.709790
43: 22.641960 46.898297
44: 22.969438 115.856105
45: 23.033440 71.918495
46: 23.241866 69.452693
47: 23.774592 81.556331
48: 24.167259 61.604077
49: 24.449106 25.617811
50: 24.483544 112.720832
51: 24.537473 78.247828
52: 24.870411 51.227488
53: 24.989264 97.775219
54: 25.111886 42.806858
55: 26.733290 40.419333
56: 26.743944 109.638686
57: 27.177581 18.971097
58: 27.220897 97.195235
59: 27.239152 79.913288
60: 27.505040 59.501286
61: 28.335160 107.994943
62: 29.014228 102.782367
63: 29.125058 111.113120
64: 29.276789 12.096485
65: 29.496662 48.539498
66: 29.786335 18.477695
67: 30.048378 14.599269
68: 30.744299 7.490009
69: 30.979533 115.503781
70: 31.117316 93.053123
71: 31.690062 62.850382
72: 32.460503 8.628481
73: 35.801631 75.647438
74: 35.809148 68.106630
75: 35.963377 24.063774
76: 36.454415 36.354711
77: 36.492191 46.788243
78: 37.292537 112.550598
79: 39.015790 111.104191
80: 39.170824 74.824900
81: 39.359876 4.629436
82: 39.680061 85.438484
83: 40.023367 56.968527
84: 41.161243 82.358294
85: 42.220352 13.147331
86: 42.601288 73.192842
87: 43.213600 75.265158
88: 43.502066 99.976141
89: 43.575822 104.237284
90: 45.050174 94.445759
91: 45.483483 32.657962
92: 45.548112 16.238675
93: 46.679367 26.608270
94: 47.074023 98.866063
95: 47.730020 105.177484
96: 47.812987 2.581842
97: 47.894684 56.880858
98: 48.137463 39.481643
99: 48.417731 50.359666
100: 48.983561 91.171102
101: 49.062421 23.006714
102: 49.413528 68.509010
103: 50.400980 63.717493
104: 50.576799 112.836946
105: 51.327384 59.731482
106: 51.456179 91.884998
107: 51.578128 87.322727
108: 51.861631 74.693267
109: 52.048728 106.677937
110: 52.737649 102.746081
111: 53.719946 12.956663
112: 55.197742 97.245502
113: 55.442642 22.687166
114: 55.457314 123.271419
115: 55.996548 119.385379
116: 58.096027 34.927321
117: 58.526747 11.375308
118: 59.104032 13.808717
119: 59.402652 95.530331
120: 60.271213 59.258540
121: 61.008446 34.061690
122: 61.426634 15.213118
123: 62.256531 42.615495
124: 62.336644 93.897657
125: 63.717964 37.096340
126: 63.928065 84.420604
127: 64.207598 32.510577
128: 64.228838 111.763255
129: 64.397381 56.307507
130: 64.659029 5.747956
131: 64.737611 71.997807
132: 66.194076 55.258995
