Nodes: 350
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.050209 180.405752
1: 0.569169 50.112192
2: 1.338638 145.329443
3: 1.910500 77.499774
4: 2.327155 5.925183
5: 2.718527 103.728037
6: 2.843171 117.584859
7: 3.079203 154.680535
8: 3.414223 91.083527
9: 3.616534 98.141596
10: 4.156622 47.998294
11: 4.187618 1.963585
12: 5.406791 112.701200
13: 5.779348 41.993568
14: 5.837922 29.632071
15: 5.945590 66.104411
16: 6.141307 33.401862
17: 7.324561 69.345788
18: 7.536027 112.270319
19: 8.085217 125.543669
20: 9.090523 38.763881
21: 9.409993 16.387066
22: 9.992364 174.295526
23: 10.031400 151.436474
24: 11.523437 163.190078
25: 13.281038 9.843739
26: 13.971531 169.108072
27: 14.548719 36.325487
28: 14.884205 21.571026
29: 15.008081 46.198759
30: 16.100825 143.873341
31: 17.430753 129.975908
32: 17.778783 57.119011
33: 18.681888 69.646607
34: 18.908661 87.816434
35: 19.214984 137.294686
36: 19.220095 147.380856
37: 19.907414 106.874925
38: 20.046892 166.814392
39: 21.317407 23.267045
40: 21.335126 148.260371
41: 23.197111 91.629444
42: 23.991869 65.553747
43: 24.841557 81.190191
44: 25.001857 4.798725
45: 25.150792 37.341162
46: 26.470604 90.069825
47: 26.910349 132.176846
48: 27.558129 138.615045
49: 27.646669 55.257184
50: 27.864196 80.264714
51: 28.106485 88.353896
52: 28.284314 42.557912
53: 28.843700 26.060063
54: 30.267444 149.902012
55: 30.404942 1.824150
56: 30.660473 115.725521
57: 31.912832 159.239308
58: 31.956732 45.758174
59: 32.429833 142.997074
60: 32.737181 168.819353
61: 32.797020 12.573169
62: 35.990376 81.653237
63: 36.540884 75.412696
64: 36.732541 133.785685
65: 37.260711 110.792111
66: 37.290953 27.064851
67: 37.447262 98.787412
68: 37.783396 39.516408
69: 39.156359 150.525741
70: 39.341775 37.294792
71: 39.352280 48.530980
72: 39.839385 84.596524
73: 39.894687 0.217390
74: 40.247859 178.180034
75: 41.061473 132.684273
76: 41.400506 55.216714
77: 41.416250 67.696500
78: 43.402120 76.728852
79: 43.581519 86.278001
80: 44.180075 43.766551
81: 44.996881 73.157285
82: 45.041450 59.007696
83: 45.276334 101.135060
84: 45.882413 170.860406
85: 46.459160 67.982001
86: 47.253870 118.610185
87: 49.404335 76.047354
88: 50.163213 25.086199
89: 50.804390 94.850971
90: 51.040603 57.431690
91: 51.660354 1.628687
92: 51.684443 137.321598
93: 51.927253 134.138859
94: 51.996345 150.239491
95: 52.357289 62.561324
96: 53.674920 121.397415
97: 53.795361 175.311556
98: 54.264702 80.568156
99: 54.305845 111.018945
100: 55.474251 44.830473
101: 56.773182 168.152330
102: 57.519303 83.501236
103: 58.286507 39.087185
104: 58.741594 36.885600
105: 58.756768 28.972118
106: 59.565018 0.606829
107: 60.147381 60.785384
108: 61.896810 38.069301
109: 62.070990 44.233690
110: 62.198903 68.417589
111: 62.233607 119.535180
112: 62.833961 151.873646
113: 63.161905 175.166342
114: 63.549670 138.847191
115: 64.515446 45.860833
116: 64.561595 87.798336
117: 64.919033 172.502538
118: 65.299053 174.822673
119: 65.830760 47.734829
120: 67.284067 68.615565
121: 67.356301 41.065933
122: 67.414871 117.586441
123: 68.488527 175.340731
124: 69.008180 35.031551
125: 69.026441 54.223904
126: 69.033292 61.599939
127: 69.465804 148.112150
128: 69.623414 151.239991
129: 70.548921 45.017040
130: 71.443821 17.774777
131: 72.326000 83.131824
132: 72.368254 157.998352
