Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.125731 88.819028
1: 0.327725 35.818989
2: 0.722633 21.493846
3: 0.768712 77.199965
4: 2.302259 62.284857
5: 3.210866 68.093192
6: 3.389753 34.728004
7: 3.471424 92.343189
8: 4.687676 52.913540
9: 4.759535 77.883357
10: 5.377735 56.932649
11: 6.899277 81.391262
12: 8.484906 16.716481
13: 8.775794 44.597886
14: 8.900168 96.875535
15: 9.039451 94.309046
16: 9.846250 2.998309
17: 10.039865 41.256559
18: 11.223027 60.010893
19: 11.553273 11.101898
20: 11.684175 81.061041
21: 11.867246 30.835182
22: 12.309111 87.291295
23: 12.572427 0.594385
24: 12.848781 41.561784
25: 13.924069 90.652316
26: 14.407934 31.425754
27: 14.601141 42.903726
28: 15.547924 45.561690
29: 15.897154 89.006742
30: 16.395626 22.661873
31: 17.757422 59.015613
32: 18.948199 69.593687
33: 18.976064 27.699956
34: 19.460234 44.340977
35: 19.537761 91.786260
36: 20.083031 24.751620
37: 20.896558 66.990500
38: 22.007168 38.785293
39: 22.532153 51.977139
40: 22.539132 88.865418
41: 23.608789 30.199091
42: 23.895633 60.036362
43: 24.229116 46.090509
44: 24.714697 35.435162
45: 25.844919 86.826604
46: 26.640602 65.846244
47: 27.237226 3.725946
48: 27.334083 12.920634
49: 27.592858 9.163566
50: 27.796379 91.303907
51: 29.383808 84.730513
52: 29.387946 5.615531
53: 29.901217 55.680510
54: 29.996745 29.796726
55: 30.151549 10.116251
56: 30.307826 74.067402
57: 30.868034 63.263742
58: 30.875855 45.874514
59: 31.570898 49.492709
60: 32.657619 42.453952
61: 32.667541 22.762699
62: 33.223272 71.726171
63: 33.311705 80.221841
64: 33.512917 46.071327
65: 33.918560 14.614448
66: 34.893674 34.995543
67: 34.986518 30.803560
68: 35.915039 38.795422
69: 36.257090 18.144479
70: 36.305184 68.514419
71: 36.990547 55.044830
72: 38.172031 19.434065
73: 38.967926 90.147222
74: 39.555379 25.430720
75: 41.902940 28.684769
76: 43.906786 89.250110
77: 44.086599 69.770008
78: 45.044515 12.012944
79: 46.003628 14.253191
80: 46.017645 40.405115
81: 46.341129 3.624392
82: 47.731808 42.188526
83: 48.256729 94.227345
84: 49.104046 13.800567
85: 49.813492 96.606081
86: 49.971029 66.396738
87: 50.801924 61.019583
88: 50.821986 70.986140
89: 51.355046 15.551131
90: 51.490045 31.979006
91: 52.304777 19.167469
92: 52.787810 38.488799
93: 53.330970 69.625029
94: 53.384689 49.228511
95: 54.087627 20.931732
96: 54.162069 63.670767
97: 54.358802 36.691215
98: 55.331550 53.597812
99: 55.361642 15.251641
100: 55.743554 12.633226
101: 56.163938 78.947904
102: 56.528690 87.025929
103: 56.609327 18.578373
104: 57.172045 46.799568
105: 57.189489 40.912297
106: 57.620064 43.635477
107: 59.147869 30.092432
108: 59.482493 49.382139
109: 59.840678 61.507058
110: 61.102514 56.250969
111: 61.786929 96.331450
112: 62.149145 11.826032
113: 63.057383 19.557954
114: 63.201193 3.263928
115: 63.902989 56.922609
116: 63.919518 8.159100
117: 64.215806 11.335144
118: 64.248545 91.132981
119: 64.725025 21.174165
120: 65.258674 53.671856
121: 65.459461 15.813464
122: 65.473409 26.963229
123: 66.760205 39.506713
124: 66.866035 32.299004
125: 67.596387 53.671617
126: 68.212260 82.078818
127: 68.371310 96.880776
128: 68.682447 45.382680
129: 68.912340 73.247637
130: 69.035217 23.550669
131: 69.379726 34.120985
132: 69.771696 21.228846
