Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.077791 39.503364
1: 1.514198 77.753582
2: 2.026469 65.290549
3: 2.145328 59.510536
4: 2.622357 43.155792
5: 2.684597 8.807667
6: 2.809115 32.757594
7: 2.973841 16.368628
8: 3.475190 51.451738
9: 6.206988 69.738960
10: 6.789070 67.487581
11: 7.183362 44.638868
12: 8.035740 27.720285
13: 8.428820 77.893197
14: 10.086549 18.501913
15: 11.651825 35.160186
16: 11.727046 63.806207
17: 12.060303 23.876550
18: 12.068551 45.519215
19: 12.484935 37.761102
20: 12.740661 13.260290
21: 13.377515 16.933038
22: 15.201591 78.676540
23: 15.202232 45.028901
24: 15.448736 33.760600
25: 15.912708 40.790866
26: 16.178154 27.364355
27: 17.271639 15.951374
28: 17.335104 52.651738
29: 17.812268 41.462394
30: 18.605476 57.264312
31: 21.205210 24.796000
32: 21.277669 45.212738
33: 21.413055 16.700238
34: 21.892701 31.898937
35: 22.797549 54.387550
36: 23.863374 42.803213
37: 24.050365 49.360336
38: 24.280627 33.762604
39: 24.594016 44.726415
40: 24.619325 15.457866
41: 25.700800 48.211450
42: 26.145145 11.842107
43: 28.084879 21.099199
44: 28.344489 54.422847
45: 29.008796 11.359035
46: 29.018945 75.283197
47: 29.651553 60.622189
48: 30.240400 71.716691
49: 30.384738 34.148754
50: 30.434134 27.126648
51: 30.570606 56.529884
52: 30.600657 63.362632
53: 30.633989 18.969844
54: 30.653771 50.598493
55: 30.901238 53.231684
56: 30.973728 77.748303
57: 31.822001 15.277975
58: 32.320002 25.826342
59: 32.957494 63.106475
60: 32.960350 45.564262
61: 33.152435 0.404077
62: 33.809737 55.651923
63: 34.179845 32.086105
64: 34.650581 5.988118
65: 35.434952 19.362005
66: 35.662271 58.729589
67: 36.679979 64.780502
68: 37.719504 56.188106
69: 37.753855 40.631685
70: 37.841324 37.270908
71: 38.032238 60.013791
72: 38.581233 76.761473
73: 39.081112 31.080858
74: 40.400672 68.800749
75: 40.657885 64.050137
76: 40.760599 51.221821
77: 40.986515 54.928850
78: 41.738448 44.457532
79: 41.812382 77.658768
80: 42.201522 23.464064
81: 42.568267 18.253941
82: 43.397848 0.303928
83: 43.560673 71.231988
84: 45.119635 11.352566
85: 45.990861 5.060812
86: 46.852344 48.661017
87: 47.368615 24.402179
88: 47.454080 46.007070
89: 48.392867 20.245479
90: 48.639823 53.687167
91: 48.860605 26.679787
92: 49.614118 18.133334
93: 49.984540 57.948920
94: 50.404184 47.094496
95: 51.002570 33.004715
96: 52.238265 43.971826
97: 53.325912 41.439651
98: 53.371649 70.166164
99: 53.605389 72.370085
100: 54.490206 23.270216
101: 54.577154 62.443997
102: 54.679056 56.957946
103: 55.205874 28.069206
104: 57.160483 47.840404
105: 57.433476 60.832312
106: 57.524119 8.228921
107: 59.629275 8.729091
108: 60.071064 57.386269
109: 60.986528 53.316056
110: 61.398152 65.995122
111: 61.426653 22.659954
112: 61.729139 58.537557
113: 62.176224 26.931301
114: 62.590865 7.687902
115: 63.739887 1.889818
116: 63.744294 69.321512
117: 64.926457 73.467190
118: 66.035226 55.214026
119: 66.299049 23.231679
120: 66.767319 31.992786
121: 67.205392 16.932322
122: 67.296411 61.909589
123: 70.465210 78.842425
124: 70.643257 41.579726
125: 70.786527 54.649373
126: 71.304468 14.568550
127: 71.820501 4.380649
128: 72.550938 69.970749
129: 73.022463 30.583175
130: 73.475699 13.726584
131: 74.076276 77.604807
132: 74.857786 60.333235
