Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.038927 97.962366
1: 0.425033 87.873822
2: 2.137741 59.441473
3: 2.331981 20.653882
4: 3.502525 97.219801
5: 3.980643 54.093591
6: 4.197668 66.603181
7: 4.945381 94.793292
8: 5.524681 44.111396
9: 7.896682 52.637537
10: 8.397579 83.766003
11: 8.715664 99.678512
12: 9.072559 78.630368
13: 10.330061 94.219860
14: 10.525987 24.394037
15: 10.759500 18.226743
16: 11.037405 42.926692
17: 11.267518 48.063554
18: 12.438405 74.907211
19: 12.462016 6.944785
20: 12.598417 66.692672
21: 13.818070 13.877734
22: 15.434181 3.091878
23: 15.629976 60.434076
24: 15.866157 9.957494
25: 17.180236 90.997708
26: 17.818536 84.195062
27: 18.754288 28.886263
28: 19.019507 72.517939
29: 19.099412 88.346210
30: 19.416141 79.546557
31: 19.455471 20.611209
32: 20.196368 3.829021
33: 20.278403 33.229953
34: 20.703761 91.534617
35: 21.567908 97.293084
36: 22.018517 48.213885
37: 22.895309 40.613333
38: 23.227661 38.536361
39: 23.268032 69.077153
40: 24.154007 25.583963
41: 24.747176 91.467538
42: 24.772217 88.743697
43: 24.821113 54.419794
44: 25.171528 2.466803
45: 25.688303 18.733320
46: 26.489485 81.239545
47: 26.554249 96.430256
48: 28.044661 73.503877
49: 28.540504 10.212441
50: 29.201284 29.908657
51: 29.213051 95.765453
52: 29.272478 68.620946
53: 29.294980 17.802391
54: 29.704629 82.800887
55: 30.738399 98.555033
56: 31.072315 73.814354
57: 31.945351 81.058321
58: 32.569199 58.895150
59: 33.033911 27.104198
60: 33.282711 72.228395
61: 33.858132 41.756996
62: 34.836637 69.487021
63: 35.452467 94.533376
64: 35.529021 66.322666
65: 36.959574 35.559227
66: 36.974316 4.574368
67: 37.001880 9.432215
68: 37.782162 80.871529
69: 38.557296 64.488875
70: 39.148340 19.436468
71: 39.268994 6.559671
72: 39.530814 29.236519
73: 40.854952 36.884310
74: 42.752257 59.809217
75: 43.036129 32.405006
76: 43.388849 6.038897
77: 43.443980 65.085179
78: 43.676248 14.496768
79: 44.388791 42.628142
80: 44.825255 4.499768
81: 45.479615 54.778110
82: 45.857397 51.614452
83: 47.722095 97.633807
84: 48.033578 67.590039
85: 48.404068 73.703283
86: 50.732092 27.153094
87: 52.418760 73.234629
88: 52.747049 3.074144
89: 52.843332 99.063766
90: 53.997883 0.744448
91: 54.257292 83.471256
92: 54.323837 97.454874
93: 54.335320 40.307555
94: 54.771376 90.331539
95: 55.111053 34.507513
96: 55.919070 37.746097
97: 56.178217 86.775334
98: 56.611851 5.783998
99: 56.717522 9.945059
100: 56.958916 64.524683
101: 57.579168 48.441428
102: 57.609406 23.221516
103: 57.724514 35.862749
104: 58.198010 25.466360
105: 58.296334 17.836270
106: 60.895197 2.373234
107: 61.038014 24.312516
108: 61.915390 14.700823
109: 61.958743 88.172121
110: 62.140133 66.989110
111: 62.154322 97.458866
112: 62.466472 22.501653
113: 63.177297 33.902298
114: 64.978513 49.918703
115: 65.428346 30.182402
116: 65.475665 64.956758
117: 66.550844 72.825073
118: 68.266585 1.008277
119: 68.749315 34.939176
120: 68.862202 72.896787
121: 69.326217 54.252778
122: 69.396659 56.400179
123: 70.432202 66.445057
124: 71.107978 26.121173
125: 71.312032 73.409573
126: 73.339849 81.132055
127: 73.836914 34.708019
128: 74.231483 88.276069
129: 74.426503 66.922254
130: 75.073676 54.712735
131: 76.319974 1.970441
132: 76.435062 7.131196
