Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.067821 59.375671
1: 0.576148 41.932050
2: 0.708704 73.717897
3: 1.771884 10.975644
4: 2.532614 20.690638
5: 2.591354 59.399608
6: 2.709513 66.757930
7: 3.193682 0.571802
8: 3.779755 2.697745
9: 5.229060 13.815987
10: 5.530138 22.682966
11: 5.577155 49.435131
12: 5.818477 2.911607
13: 6.054844 10.029966
14: 6.261467 15.972881
15: 6.440822 55.257490
16: 7.178297 59.863876
17: 8.337806 42.121820
18: 8.546716 29.353718
19: 8.955139 9.248526
20: 9.451750 64.972001
21: 9.775872 33.685527
22: 10.601768 42.614666
23: 10.876960 24.032198
24: 11.450883 8.259922
25: 11.593055 69.349205
26: 11.670403 30.943013
27: 12.684422 18.996507
28: 13.310239 21.710910
29: 14.305690 46.566528
30: 14.579883 34.481410
31: 15.007310 61.785785
32: 15.868736 14.327789
33: 17.105960 71.203212
34: 17.454809 7.211676
35: 18.287803 51.787225
36: 19.156296 15.109905
37: 19.192975 4.442860
38: 19.563739 68.574658
39: 20.131195 44.552887
40: 21.142784 30.957681
41: 21.278334 23.804302
42: 21.511399 52.825174
43: 23.148720 72.497130
44: 23.292244 42.125876
45: 23.779384 15.949351
46: 24.710878 49.532763
47: 24.878243 55.930618
48: 24.993903 36.205829
49: 25.288194 39.342465
50: 25.911098 61.055146
51: 26.901797 11.158488
52: 27.009519 54.759241
53: 27.354793 4.607855
54: 27.659113 74.001075
55: 27.946932 31.662437
56: 28.097239 27.524454
57: 28.736404 17.319552
58: 28.750153 21.705572
59: 29.765338 4.144106
60: 30.074564 0.061201
61: 30.271513 64.481018
62: 30.894319 56.018066
63: 32.869345 70.779945
64: 32.976910 59.523488
65: 33.343010 33.019351
66: 33.488133 0.567232
67: 33.659527 27.333178
68: 33.834268 47.965216
69: 33.905531 25.199050
70: 34.038900 43.104549
71: 36.581704 44.436037
72: 36.692919 13.468314
73: 36.698045 65.474020
74: 37.636435 22.367366
75: 37.715079 69.104522
76: 38.007776 2.073812
77: 38.401240 71.102980
78: 39.530799 38.545852
79: 39.638374 50.614145
80: 40.349935 54.364312
81: 41.375767 13.235492
82: 41.490463 21.559131
83: 41.679757 37.653878
84: 42.713094 5.559141
85: 44.406440 67.680343
86: 44.867084 5.317819
87: 45.346404 18.215339
88: 45.763501 53.348264
89: 47.837805 10.996118
90: 49.638880 36.046218
91: 50.171347 6.980899
92: 52.484993 29.008444
93: 52.713791 8.102323
94: 52.724876 73.597165
95: 53.655757 13.018412
96: 54.336446 65.303037
97: 55.381200 45.013414
98: 55.613953 23.126598
99: 56.245659 73.273535
100: 56.329806 0.004346
101: 56.440607 40.402252
102: 57.154363 30.384855
103: 59.186891 9.183409
104: 59.332427 15.189921
105: 59.367096 23.682363
106: 59.966125 29.578565
107: 60.726321 41.494833
108: 62.121747 25.112742
109: 63.146767 43.042094
110: 63.672010 56.044171
111: 63.821293 11.660876
112: 63.835128 45.031025
113: 63.962364 60.911338
114: 65.339956 67.704902
115: 65.417072 29.587193
116: 65.804182 58.894189
117: 65.898771 65.106640
118: 66.897130 69.036432
119: 67.277075 33.426933
120: 68.024062 46.897255
121: 68.377079 5.104485
122: 68.486996 49.405533
123: 68.772014 11.177916
124: 69.245994 71.754321
125: 69.554232 33.005976
126: 69.671754 36.175495
127: 71.289752 40.008657
128: 71.461917 19.458238
129: 71.563603 58.687095
130: 71.802267 1.832281
131: 71.878076 66.544798
132: 72.103939 71.160777
