Nodes: 20
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.121213 4.072305
1: 0.299130 0.905119
2: 2.370310 12.226825
3: 2.542909 5.225664
4: 4.541647 8.404326
5: 4.807630 5.835636
6: 5.121398 13.419865
7: 5.665475 2.517259
8: 6.496241 4.441358
9: 6.763365 10.696108
10: 8.421716 15.829839
11: 8.586896 7.387765
12: 8.773349 10.425290
13: 10.190091 13.928951
14: 10.241846 0.279865
15: 10.614390 7.680423
16: 13.401543 6.216376
17: 14.290639 13.012500
18: 15.395696 0.686332
19: 15.830773 11.111861
Edges
(0,1)
(0,2)
(0,5)
(1,7)
(1,14)
(3,4)
(4,5)
(4,7)
(6,7)
(6,9)
(7,10)
(8,11)
(8,14)
(8,16)
(9,10)
(10,11)
(10,12)
(10,13)
(10,19)
(12,15)
(13,16)
(14,16)
(14,18)
(16,19)
(17,19)
