Nodes: 300
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.704050 40.905877
1: 1.187951 91.435318
2: 2.880955 154.190418
3: 2.913679 7.511822
4: 2.929458 11.561969
5: 3.586466 46.056447
6: 3.669182 51.990897
7: 3.695604 108.591779
8: 3.817089 120.142105
9: 4.106344 132.682265
10: 4.941791 103.796471
11: 5.322648 125.264751
12: 6.234549 4.433506
13: 6.905645 144.812548
14: 7.100748 150.766306
15: 7.148857 130.057197
16: 8.352747 154.139514
17: 10.196459 151.399099
18: 10.689818 155.120381
19: 12.069235 5.932359
20: 12.409498 81.806982
21: 12.578633 91.422321
22: 12.771414 100.226154
23: 13.466106 0.542903
24: 13.497936 53.009074
25: 14.577164 67.172325
26: 17.949600 60.702452
27: 18.785676 152.233541
28: 20.578330 2.328836
29: 20.586986 129.896461
30: 20.718122 17.629695
31: 20.964396 30.422711
32: 21.150064 156.968589
33: 22.199225 56.402171
34: 22.374487 119.856204
35: 22.413446 10.743428
36: 22.556230 136.975482
37: 23.333712 24.601506
38: 23.834437 16.307891
39: 24.541736 10.220968
40: 24.678490 53.030976
41: 25.629786 80.777067
42: 25.857022 38.493341
43: 25.883353 67.935033
44: 26.649896 59.545062
45: 27.334379 7.717629
46: 28.480959 0.018328
47: 28.730375 143.742757
48: 29.738010 59.324536
49: 29.800135 45.250766
50: 30.603068 14.269087
51: 30.905498 158.551804
52: 31.408064 37.840624
53: 31.670563 64.431858
54: 32.524247 116.301173
55: 33.308113 80.965249
56: 33.441183 135.582975
57: 34.572906 112.430735
58: 34.965178 140.336395
59: 35.259921 20.493194
60: 35.686177 34.643275
61: 36.540467 12.595518
62: 36.840751 103.748098
63: 37.168702 107.793820
64: 37.518008 89.855729
65: 37.584275 21.699356
66: 37.731289 93.093380
67: 37.741451 54.119187
68: 37.992198 151.539279
69: 38.027790 8.188199
70: 38.242472 39.959808
71: 38.878575 79.928254
72: 39.623022 95.224755
73: 39.674746 23.893854
74: 39.988984 147.073332
75: 40.291210 154.050276
76: 40.608815 104.780892
77: 40.795266 90.174244
78: 41.331279 98.619557
79: 41.984680 11.053175
80: 43.107537 144.648644
81: 43.159014 147.127759
82: 43.655987 159.022211
83: 43.905861 100.558099
84: 44.340025 141.888479
85: 44.415052 88.733888
86: 45.795917 111.406307
87: 46.074775 39.156820
88: 46.375584 23.815957
89: 46.912379 127.082577
90: 46.920363 121.820266
91: 47.033331 135.315517
92: 48.308635 113.525610
93: 52.324762 126.356575
94: 53.039745 80.817514
95: 53.785404 28.239250
96: 54.363122 46.562606
97: 54.752615 94.066082
98: 55.101182 117.789872
99: 55.737067 105.395793
100: 56.493073 149.000368
101: 56.778028 163.313407
102: 57.302571 22.332688
103: 59.418116 82.741221
104: 59.973564 33.551540
105: 60.117719 13.869602
106: 60.260257 58.792325
107: 60.985486 114.838032
108: 61.088708 71.730763
109: 61.553696 90.011815
110: 62.161437 8.898594
111: 62.230535 17.175165
112: 62.605232 152.796464
113: 62.882525 109.745276
114: 63.224532 144.965808
115: 64.433545 54.724536
116: 66.114073 58.406587
117: 69.267843 137.821562
118: 69.766030 38.845132
119: 69.887497 131.731410
120: 71.004863 97.682807
121: 71.099456 165.432626
122: 71.390531 138.530709
123: 71.471153 142.467596
124: 71.698581 109.131982
125: 72.342749 126.623951
126: 72.784147 133.995763
127: 73.194138 149.759276
128: 73.891510 25.696970
129: 73.911869 21.106435
130: 74.237887 4.380218
131: 74.603420 163.383233
132: 74.901336 84.411984
