Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.054183 91.438939
1: 0.099375 54.736080
2: 0.624733 32.265158
3: 1.853236 43.932412
4: 1.998595 12.050360
5: 2.150315 71.515791
6: 2.651391 33.992821
7: 2.741615 36.290782
8: 3.130743 54.745390
9: 3.784375 28.572782
10: 5.278519 21.093595
11: 7.002207 8.555635
12: 7.239685 5.219447
13: 7.326907 66.205005
14: 7.420012 42.949239
15: 10.544227 9.531121
16: 11.137287 25.998601
17: 11.437942 72.502796
18: 11.796415 88.967614
19: 12.124759 68.689956
20: 12.638554 80.402966
21: 13.341858 4.181850
22: 13.586200 12.280912
23: 13.594248 84.757292
24: 15.335866 73.569684
25: 15.907238 10.506113
26: 15.934227 51.931801
27: 15.938053 34.608558
28: 16.072516 66.712264
29: 16.318416 96.931152
30: 17.345337 19.728265
31: 17.786014 2.477969
32: 18.644739 15.951675
33: 20.716619 5.782134
34: 21.054954 0.944569
35: 21.592619 10.150100
36: 22.174575 24.659968
37: 22.407308 15.129475
38: 22.524477 93.553562
39: 22.975945 39.081657
40: 23.680712 52.208565
41: 24.000006 46.298602
42: 24.020380 74.906054
43: 26.135727 72.854635
44: 26.509769 89.344243
45: 27.001193 69.521660
46: 27.642521 18.342627
47: 28.278172 88.104262
48: 28.472475 13.868977
49: 29.555184 43.468922
50: 30.224190 94.440242
51: 30.368225 27.453742
52: 30.516402 8.697039
53: 32.211604 91.602615
54: 32.258025 60.050790
55: 33.843442 70.531370
56: 33.900775 55.079047
57: 35.334766 63.277614
58: 35.568280 91.778386
59: 35.964842 65.227382
60: 36.568085 11.947984
61: 36.595935 27.214691
62: 37.955199 37.651989
63: 38.451330 88.177658
64: 38.745155 31.856744
65: 38.788053 67.290974
66: 39.089791 18.414497
67: 40.323984 5.337298
68: 41.151142 55.783739
69: 41.396738 68.222867
70: 41.771411 79.700070
71: 41.946768 30.323565
72: 41.988208 35.566255
73: 42.636719 48.359662
74: 43.541031 93.368181
75: 43.579571 69.466548
76: 44.283755 52.118341
77: 45.186036 40.984379
78: 46.009785 46.671441
79: 46.416579 56.114996
80: 46.707524 6.316794
81: 46.887140 2.915272
82: 47.116451 85.257448
83: 48.286536 42.634830
84: 48.367527 47.185300
85: 48.854629 36.284848
86: 48.873217 31.736889
87: 49.103545 3.416056
88: 49.532185 53.875627
89: 50.222458 20.993127
90: 51.192314 24.916682
91: 52.121211 60.006780
92: 52.176323 33.102945
93: 52.406998 8.090446
94: 52.634887 65.338355
95: 52.679043 57.303976
96: 52.831210 48.593812
97: 52.849871 3.281172
98: 53.528917 96.083324
99: 53.619023 79.350876
100: 54.676456 27.437343
101: 54.973778 52.395681
102: 56.412513 48.832076
103: 57.877611 29.624062
104: 57.900475 72.191733
105: 58.348962 77.512999
106: 58.645116 50.247745
107: 58.828627 33.568606
108: 59.884087 82.512770
109: 59.946815 62.959656
110: 60.080664 28.969216
111: 60.230220 18.815861
112: 60.260088 64.940483
113: 60.950750 3.576803
114: 61.239504 38.286130
115: 61.308664 68.120928
116: 61.444925 40.948599
117: 62.228639 47.344153
118: 62.769767 71.985629
119: 63.453437 19.905095
120: 64.222183 23.937947
121: 65.067100 82.923555
122: 65.741363 18.404653
123: 65.763964 46.372756
124: 66.375713 71.626131
125: 68.080630 4.332243
126: 69.008198 66.068312
127: 69.584889 52.527775
128: 70.159931 57.351547
129: 70.909092 50.156918
130: 70.916196 90.396093
131: 71.058770 63.458979
132: 71.541271 84.451661
