Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.252339 42.815219
1: 0.479725 16.710860
2: 1.355066 85.558463
3: 1.639342 61.792751
4: 2.463712 43.635090
5: 3.216014 78.815445
6: 3.361166 16.026732
7: 4.807461 87.392554
8: 5.341928 38.063076
9: 5.348718 41.390431
10: 5.614769 19.776665
11: 5.699098 80.193980
12: 6.526745 77.764763
13: 7.223075 47.970332
14: 7.248158 87.838475
15: 7.267275 15.722368
16: 7.823501 81.156386
17: 7.943875 85.457454
18: 8.112968 40.933724
19: 8.186761 93.784671
20: 9.975334 47.282008
21: 11.089039 64.456801
22: 11.174360 27.239924
23: 11.695783 91.334330
24: 12.206219 20.631585
25: 12.457532 13.674890
26: 12.543985 86.827399
27: 13.139634 71.483844
28: 13.383427 53.899472
29: 13.747080 2.508821
30: 13.827174 63.842132
31: 13.843027 36.916434
32: 13.914530 40.282539
33: 14.415791 80.156620
34: 14.588176 42.271385
35: 15.251086 68.289382
36: 16.120511 17.580201
37: 16.770950 8.112556
38: 17.035330 49.212536
39: 17.718854 71.219295
40: 19.956450 22.091539
41: 20.297038 1.821686
42: 20.586665 25.642299
43: 20.901724 69.329990
44: 21.480178 30.989557
45: 21.530701 10.474811
46: 22.531240 94.486876
47: 22.935392 70.948614
48: 23.543227 34.074421
49: 25.460292 53.949598
50: 25.473551 74.063234
51: 25.801830 4.558388
52: 27.424517 68.857601
53: 28.007005 48.449008
54: 28.171238 58.721079
55: 28.198950 3.840891
56: 29.061610 72.929803
57: 29.263205 84.365644
58: 30.544674 27.514741
59: 30.574013 81.940602
60: 31.813447 86.249506
61: 32.737592 83.712978
62: 32.920778 20.839004
63: 35.479294 79.044869
64: 35.547944 17.198409
65: 35.556958 88.532176
66: 35.995138 34.372242
67: 36.077941 44.996335
68: 37.519006 48.171864
69: 37.705031 73.111056
70: 37.734277 94.455129
71: 37.749318 50.871051
72: 39.166022 89.224308
73: 39.252840 27.574254
74: 39.904111 24.170582
75: 41.764178 0.445935
76: 41.948731 42.297012
77: 41.990363 72.123883
78: 42.928391 34.962303
79: 43.662638 79.284627
80: 44.678540 10.661195
81: 44.758564 31.471398
82: 46.129634 38.715795
83: 46.139971 17.151846
84: 46.632246 87.298146
85: 46.737947 20.150094
86: 47.546720 47.942171
87: 48.661327 67.618740
88: 49.559578 54.209548
89: 50.878530 37.362273
90: 51.239773 74.625873
91: 51.439824 81.815909
92: 51.843337 68.571634
93: 52.661666 56.401260
94: 52.860416 53.854789
95: 52.877527 86.291888
96: 53.541555 34.057151
97: 54.086044 49.938199
98: 54.089807 90.993322
99: 54.155842 93.052677
100: 54.943070 52.614940
101: 55.514028 8.703094
102: 55.560390 29.074325
103: 56.480310 78.799719
104: 58.611082 70.576885
105: 58.984382 49.217575
106: 59.181904 33.859767
107: 59.377764 11.334206
108: 60.437685 77.534926
109: 61.279627 12.997499
110: 61.759117 73.124844
111: 62.022016 54.086426
112: 63.275420 93.460382
113: 63.336841 38.657642
114: 63.900689 18.854144
115: 64.278265 0.699549
116: 65.192817 94.608223
117: 65.860778 8.358889
118: 66.140772 64.886278
119: 66.296510 26.621725
120: 66.348191 44.852833
121: 66.350953 6.011957
122: 67.005175 55.757759
123: 67.226963 23.843759
124: 67.711762 51.719498
125: 68.037042 89.703787
126: 68.093388 28.706944
127: 68.457518 8.308446
128: 68.631864 83.137147
129: 69.637214 36.715117
130: 69.660171 88.394242
131: 69.756103 16.225918
132: 70.157317 51.138360
