Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.010165 34.502598
1: 0.831359 31.542314
2: 1.544958 36.191951
3: 1.729643 51.152516
4: 2.514259 15.253094
5: 2.581307 39.649751
6: 2.726735 62.234603
7: 2.736246 5.540969
8: 2.885988 33.213216
9: 5.019963 28.620167
10: 5.118798 48.348048
11: 5.186040 17.302531
12: 5.332147 53.328213
13: 5.654996 60.819108
14: 5.866094 44.738992
15: 5.936534 32.188166
16: 7.016896 23.246165
17: 7.605323 20.233239
18: 7.656648 57.516515
19: 7.669728 4.659945
20: 9.702032 32.020028
21: 10.527402 7.846406
22: 10.682278 45.647726
23: 10.759488 55.847760
24: 11.192611 37.153930
25: 12.357301 51.996952
26: 12.394440 19.415270
27: 12.668320 1.288132
28: 13.093925 54.133230
29: 14.166991 60.693856
30: 14.338374 16.826461
31: 14.399565 58.320170
32: 14.464858 64.213723
33: 15.494285 52.842001
34: 16.301490 40.248792
35: 17.004165 50.992485
36: 17.056572 4.435189
37: 18.074004 48.924224
38: 18.419239 17.310493
39: 18.695615 0.691920
40: 18.795865 55.557503
41: 18.977815 32.748831
42: 19.075198 26.627924
43: 19.320920 42.339331
44: 19.564982 9.946189
45: 19.855026 2.462228
46: 20.037740 22.922666
47: 20.540525 43.939497
48: 21.136389 49.184346
49: 21.285559 11.358761
50: 21.486756 47.122313
51: 21.793881 51.268838
52: 22.651356 23.958139
53: 22.738242 9.471356
54: 23.321620 64.505971
55: 23.946816 56.446204
56: 24.764733 47.374008
57: 24.828853 52.127599
58: 25.026429 62.144566
59: 25.249354 17.776384
60: 25.523677 22.366625
61: 25.792700 34.853485
62: 26.139170 24.609488
63: 26.490114 55.063379
64: 26.974421 6.138415
65: 27.544778 46.275766
66: 28.027175 48.277006
67: 28.254631 9.238995
68: 28.883877 36.750601
69: 29.122349 40.624737
70: 29.169500 6.813064
71: 29.733705 29.914435
72: 30.890587 59.137300
73: 31.299726 39.177274
74: 31.438600 3.088570
75: 31.765307 29.111313
76: 31.967497 9.694267
77: 33.104550 63.545540
78: 34.146387 40.950981
79: 34.585850 54.828534
80: 35.224728 62.936002
81: 36.494731 0.988011
82: 37.315713 53.589761
83: 37.597387 20.348150
84: 37.982561 46.197619
85: 38.110478 31.904057
86: 38.890511 8.175286
87: 39.138107 3.894395
88: 39.220592 13.727461
89: 39.388720 23.866865
90: 39.677118 18.991199
91: 39.717360 30.046391
92: 39.728047 60.301949
93: 41.358269 2.390092
94: 41.445321 45.378703
95: 41.642901 56.932974
96: 42.745105 25.048081
97: 43.005015 54.411516
98: 43.159405 27.124315
99: 43.545879 43.942917
100: 44.467976 20.713578
101: 47.127558 41.203371
102: 47.157151 61.574977
103: 47.667092 43.515694
104: 47.952180 35.234893
105: 48.416270 32.441591
106: 48.471144 49.738457
107: 49.174181 17.369295
108: 49.487787 0.011036
109: 50.350544 12.842061
110: 51.008512 21.859863
111: 51.871893 40.457309
112: 52.496552 60.031189
113: 53.160600 47.589543
114: 53.752239 12.428767
115: 53.793854 65.348273
116: 55.183150 9.151908
117: 55.468132 50.234465
118: 55.852040 11.935589
119: 56.462231 29.867080
120: 56.532160 14.426159
121: 56.895152 55.842792
122: 57.048180 42.758337
123: 57.304454 20.066887
124: 57.499956 34.378584
125: 58.646073 7.887371
126: 58.957775 1.837019
127: 59.165151 19.125436
128: 59.551080 59.554357
129: 60.650537 44.836158
130: 60.736679 35.924385
131: 61.511029 23.466590
132: 63.331555 62.398253
133: 63.563423 45.664581
134: 63.926462 56.043927
135: 64.952607 35.406562
136: 64.976494 30.809516
137: 65.560469 46.664413
138: 65.579537 22.450970
139: 65.983973 4.279306
Edges
(0,1)
(0,9)
(1,21)
(1,27)
(1,36)
(2,3)
(3,8)
(3,18)
(3,24)
(3,26)
(4,7)
(5,16)
(6,18)
(6,29)
(6,32)
(6,55)
(6,58)
(6,72)
(6,80)
(6,82)
(6,102)
(7,11)
(7,27)
(9,17)
(10,12)
(11,19)
(12,22)
(12,25)
(12,71)
(13,55)
(13,63)
(14,20)
(15,26)
(16,36)
(18,31)
(20,34)
(23,33)
(23,47)
(25,61)
(26,34)
(26,41)
(27,70)
(28,47)
(30,36)
(30,44)
(33,37)
(33,82)
(35,48)
(35,61)
(35,68)
(35,75)
(36,60)
(36,64)
(36,76)
(36,89)
(36,103)
(36,113)
(36,114)
(36,132)
(38,46)
(38,62)
(39,45)
(40,82)
(42,71)
(43,61)
(45,74)
(46,75)
(49,60)
(50,57)
(50,68)
(50,82)
(50,85)
(51,57)
(52,62)
(53,122)
(53,129)
(54,102)
(56,66)
(56,82)
(59,75)
(65,69)
(65,132)
(67,83)
(67,114)
(69,84)
(73,132)
(74,81)
(74,86)
(74,114)
(77,102)
(78,132)
(79,82)
(82,92)
(82,97)
(83,88)
(83,96)
(83,100)
(83,123)
(85,121)
(87,114)
(87,116)
(88,109)
(90,120)
(90,123)
(91,113)
(93,126)
(94,128)
(95,112)
(95,132)
(96,98)
(97,132)
(98,105)
(99,132)
(101,132)
(102,115)
(104,111)
(104,132)
(106,132)
(107,123)
(108,126)
(110,129)
(110,130)
(113,117)
(116,118)
(119,124)
(119,129)
(120,125)
(122,132)
(126,131)
(126,132)
(126,133)
(126,136)
(127,132)
(128,132)
(132,137)
(132,138)
(134,135)
(135,138)
(136,139)
