Nodes: 300
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.024699 30.565467
1: 0.694383 51.507417
2: 1.029143 148.646264
3: 1.155243 71.216844
4: 1.779144 4.028265
5: 2.085946 32.219755
6: 3.303395 6.463190
7: 3.307920 87.030943
8: 3.853712 138.433998
9: 4.600017 92.823119
10: 5.606945 33.493674
11: 5.792984 18.206336
12: 5.948532 13.039039
13: 6.068405 106.750806
14: 7.335294 148.790265
15: 8.886346 24.560318
16: 10.981562 78.903153
17: 11.133336 15.901220
18: 11.765876 43.691791
19: 11.823956 61.214093
20: 12.054292 113.358948
21: 12.056502 76.342116
22: 12.719934 59.137030
23: 12.900744 74.169475
24: 12.905645 139.509336
25: 13.080954 26.048796
26: 13.578755 15.739738
27: 14.152222 110.943315
28: 14.665207 65.494063
29: 15.197801 44.407609
30: 15.402038 33.031658
31: 15.745044 134.475889
32: 15.863844 139.001614
33: 17.527706 74.270026
34: 17.873211 88.826772
35: 18.114061 91.105628
36: 19.276277 130.360684
37: 20.732528 133.835871
38: 21.564659 30.958516
39: 21.693405 75.211615
40: 23.192179 157.023797
41: 23.582389 149.629598
42: 23.972125 147.127137
43: 24.859706 138.528346
44: 25.516523 54.972157
45: 25.577471 74.680606
46: 25.921509 92.155052
47: 26.340006 156.539032
48: 27.067864 135.043151
49: 27.970640 99.072677
50: 28.247240 152.592018
51: 28.529360 41.627465
52: 29.330269 51.767309
53: 29.568232 4.319359
54: 29.570963 18.875807
55: 29.723738 110.495367
56: 30.091613 93.674114
57: 31.160451 70.003577
58: 32.413030 159.086968
59: 33.207312 125.883631
60: 33.880066 70.772150
61: 33.972427 104.278968
62: 34.632421 97.841891
63: 35.342768 74.663440
64: 35.478332 149.652345
65: 36.105379 38.650688
66: 36.526310 124.157790
67: 36.539158 77.238411
68: 37.332381 25.001611
69: 38.371384 50.985816
70: 39.592892 56.334537
71: 39.889012 135.300491
72: 40.014411 40.812601
73: 40.260444 17.248735
74: 42.371672 74.823859
75: 42.853185 71.130214
76: 43.406838 49.310080
77: 44.454967 65.514400
78: 44.468499 112.383750
79: 44.966191 89.648187
80: 45.255626 156.705340
81: 45.445499 44.435215
82: 45.625171 108.104507
83: 45.900679 33.433334
84: 46.880784 87.941409
85: 48.164573 125.666746
86: 48.773417 131.325912
87: 50.018952 119.613098
88: 50.677497 76.251738
89: 50.898405 117.043278
90: 51.034044 1.933732
91: 51.711540 31.314503
92: 52.394728 143.703604
93: 53.413670 74.190053
94: 53.924475 150.502204
95: 54.610284 61.190529
96: 56.473206 115.552837
97: 56.611160 125.357382
98: 56.731854 70.955135
99: 56.985282 31.145231
100: 57.955193 132.784100
101: 58.270950 79.496371
102: 58.370188 51.216032
103: 59.120372 110.251960
104: 60.278450 116.361260
105: 61.070762 121.447296
106: 61.706253 10.150811
107: 61.822045 35.150948
108: 64.177190 155.274666
109: 65.335222 98.259200
110: 65.713429 50.793634
111: 66.355118 74.245286
112: 66.740615 127.780111
113: 67.643493 96.729792
114: 67.934134 68.137673
115: 68.170572 113.540508
116: 68.945374 76.391649
117: 69.084456 27.024872
118: 70.174302 110.387934
119: 70.265284 106.389857
120: 70.271676 17.145524
121: 70.523238 112.651483
122: 71.071655 40.909353
123: 71.682346 37.220693
124: 72.982534 34.718320
125: 73.450357 129.288146
126: 75.049441 31.452348
127: 75.693136 113.455302
128: 75.922779 99.521457
129: 76.118216 0.216748
130: 76.436373 123.798765
131: 76.715768 33.547166
132: 76.893330 52.866267
