Nodes: 1000
Protection radius: 1.000000
Disaster radius: 0.872210
0: 0.543078 352.036244
1: 0.692234 160.276121
2: 1.179933 396.367419
3: 1.842398 60.596920
4: 2.257923 360.655624
5: 2.321044 18.219980
6: 2.695620 169.511115
7: 3.416502 278.993747
8: 4.232699 116.225701
9: 4.449853 371.561998
10: 4.531813 428.256705
11: 5.072380 308.555769
12: 5.621027 112.938482
13: 5.760178 180.690750
14: 5.896963 85.532538
15: 6.086744 65.323994
16: 6.468671 230.915199
17: 6.966979 176.388421
18: 7.542527 425.406619
19: 7.636245 249.947474
20: 8.172634 104.650015
21: 8.694765 10.392835
22: 8.883578 16.781936
23: 9.853917 321.286146
24: 10.931025 404.816717
25: 11.016488 174.726461
26: 11.321292 112.436079
27: 11.454318 69.912942
28: 11.481142 377.466928
29: 12.543068 432.893804
30: 12.723891 18.627178
31: 13.036147 453.490386
32: 14.244926 94.291440
33: 15.622690 393.828216
34: 15.671927 345.192981
35: 15.957261 440.737580
36: 16.828414 82.392332
37: 18.619845 94.421657
38: 18.675528 439.750069
39: 18.805390 65.198681
40: 19.262359 376.971522
41: 19.897926 416.789918
42: 20.134790 25.199062
43: 21.367109 241.902187
44: 21.905892 151.635872
45: 21.913645 120.013982
46: 22.490419 283.741681
47: 23.208256 487.733966
48: 23.934337 483.680579
49: 23.947988 439.653984
50: 24.171939 397.013929
51: 24.473041 227.384562
52: 24.485010 486.142699
53: 24.886679 334.638261
54: 24.927474 454.120381
55: 25.058831 413.747732
56: 25.148483 125.517303
57: 25.309222 85.177800
58: 26.335108 167.480420
59: 26.727785 369.952021
60: 26.957006 140.818818
61: 27.062276 388.373639
62: 27.489092 7.904454
63: 28.230552 429.714304
64: 28.917023 148.219799
65: 30.544468 218.465611
66: 30.827369 314.493171
67: 31.037545 70.037329
68: 31.385694 40.480377
69: 31.765118 202.356248
70: 32.308995 115.567619
71: 32.855065 207.306801
72: 33.023445 412.975184
73: 34.163812 170.052135
74: 34.432333 95.037192
75: 34.445239 97.079916
76: 35.189639 494.125401
77: 35.482275 257.183056
78: 36.946691 52.056658
79: 37.057877 48.841744
80: 37.333234 432.177088
81: 37.480641 134.141302
82: 37.776190 183.133184
83: 37.840209 56.513487
84: 38.775438 252.777872
85: 38.818424 352.812934
86: 40.657322 51.043917
87: 40.822018 152.374347
88: 41.158904 198.230841
89: 41.220639 274.650913
90: 41.700868 145.797174
91: 42.712160 58.108958
92: 45.237933 59.037840
93: 45.329439 358.850745
94: 45.338433 135.455223
95: 46.374321 212.478904
96: 46.582337 366.526085
97: 46.839920 11.826368
98: 46.888310 197.823099
99: 47.165480 474.547703
100: 47.707768 157.814134
101: 48.108094 479.507083
102: 48.225512 348.541882
103: 48.852827 378.064345
104: 49.134288 458.758570
105: 49.450895 433.994102
106: 49.617501 296.592341
107: 50.058867 422.720352
108: 51.902155 270.990432
109: 52.920239 64.377790
110: 53.011436 191.316116
111: 53.346726 316.173233
112: 53.624499 276.255595
113: 54.063158 328.976651
114: 54.237284 273.268787
115: 54.499523 293.675138
116: 55.244640 416.934189
117: 55.908355 160.450978
118: 56.836347 437.410462
119: 57.024941 247.418779
120: 59.025216 389.320266
121: 59.061029 166.811025
122: 59.072175 126.865885
123: 59.264712 436.880502
124: 59.409328 161.053090
125: 59.895651 458.808692
126: 60.671793 487.355554
127: 61.148659 234.675408
128: 61.198846 465.271943
129: 61.981466 23.443068
130: 62.178415 107.565306
131: 64.328762 25.218002
132: 64.421294 358.869621
133: 64.552825 77.298565
134: 64.650709 235.397885
135: 65.216004 205.496579
136: 65.685479 326.408460
137: 66.560116 371.517964
138: 67.142641 438.826162
139: 67.210518 338.180933
140: 67.482081 322.850590
141: 67.512261 29.057669
142: 67.643529 195.907259
143: 67.688996 488.194307
144: 68.431451 442.236639
145: 68.483065 379.447632
146: 68.530152 79.141281
147: 68.698709 42.360529
148: 68.802630 363.522574
149: 68.805722 266.325254
150: 72.278116 273.411566
151: 73.113283 0.370498
152: 73.162636 118.284197
153: 73.203313 66.944959
154: 73.287638 432.407872
155: 74.245114 95.801189
156: 75.380437 113.727394
157: 76.256215 403.761715
158: 76.789903 223.250497
159: 77.156328 283.547240
160: 77.963758 260.116656
161: 78.448049 160.084883
162: 79.532583 425.107704
163: 79.635102 145.659492
164: 79.677247 135.476499
165: 81.211180 38.830946
166: 82.540972 408.827808
167: 83.526222 32.494211
168: 83.804611 423.289280
169: 83.870018 311.344300
170: 84.700070 333.831087
171: 86.193414 72.818165
172: 86.349114 489.139139
173: 86.421111 25.187912
174: 86.664621 429.557040
175: 87.362004 183.242682
176: 87.536765 230.415927
177: 87.750943 335.450964
178: 87.865199 274.628342
179: 88.083482 158.703262
180: 88.161582 278.772030
181: 88.164395 250.144116
182: 88.811914 253.790047
183: 89.011180 439.757589
184: 89.859920 201.972140
185: 90.226935 158.146568
186: 90.870328 397.299691
187: 90.944470 296.647884
188: 91.278036 473.144871
189: 91.331642 436.616075
190: 91.652019 290.123417
191: 91.813510 176.764025
192: 92.128551 126.027454
193: 92.366763 328.306037
194: 92.438148 184.150317
195: 92.448550 157.109228
196: 92.530978 391.688713
197: 92.701645 474.645868
198: 93.201371 453.115871
199: 93.366512 472.013109
200: 93.383831 226.442825
201: 93.463756 493.743226
202: 93.487559 253.726306
203: 94.166647 278.293972
204: 94.670911 435.160962
205: 94.967140 488.505001
206: 95.683053 439.868680
207: 96.196672 63.386866
208: 96.587678 417.452649
209: 96.766701 313.749329
210: 97.174574 79.999794
211: 97.366000 46.283633
212: 97.399528 202.330746
213: 97.521477 141.479203
214: 97.956554 433.549384
215: 98.310237 149.571651
216: 98.864629 15.263136
217: 98.910873 282.305369
218: 99.003970 71.859998
219: 99.224527 478.401885
220: 99.663878 339.579469
221: 99.929061 334.063705
222: 100.342268 248.351150
223: 100.572729 41.951448
224: 100.576622 286.848033
225: 101.059632 116.434269
226: 101.146515 359.197830
227: 102.464526 249.877000
228: 102.874594 15.352249
229: 103.030630 408.917079
230: 103.904322 144.388050
231: 104.021881 232.438967
232: 104.226058 427.923989
233: 104.245065 95.983588
234: 104.722715 266.312984
235: 104.851813 397.954595
236: 105.375178 262.929094
237: 105.438264 14.541437
238: 105.610945 239.568316
239: 108.207510 68.308331
240: 109.589591 252.343420
241: 110.365712 305.414491
242: 110.568544 349.229336
243: 112.816603 447.785228
244: 113.358337 319.337176
245: 114.238354 337.551053
246: 114.656280 92.692974
247: 115.234527 205.850659
248: 115.825464 435.095892
249: 116.148873 226.848452
250: 116.252134 418.195923
251: 116.468192 151.898021
252: 116.898449 317.879112
253: 117.184708 220.290539
254: 117.949052 54.526659
255: 118.339617 83.747765
256: 118.348594 95.462661
257: 118.712083 289.003263
258: 119.636459 414.462155
259: 119.708780 163.517992
260: 119.896276 428.435840
261: 120.130491 397.964373
262: 120.139115 116.798857
263: 120.918790 271.546912
264: 121.177938 176.840840
265: 121.747750 228.377729
266: 122.221449 353.921199
267: 122.643341 224.714331
268: 123.102139 470.370991
269: 123.435321 102.270216
270: 123.654013 366.078893
271: 123.789766 19.348762
272: 123.840360 150.630410
273: 123.964948 296.291715
274: 124.120399 441.498904
275: 124.464691 393.566787
276: 125.048409 245.446858
277: 125.582813 108.722190
278: 125.973558 375.178445
279: 126.480396 312.246068
280: 127.314803 91.401413
281: 128.199724 149.201445
282: 128.279958 164.765884
283: 128.378472 477.129782
284: 128.661356 127.049857
285: 129.197705 479.942078
286: 130.674188 184.299822
287: 131.774817 395.890853
288: 132.006216 414.774267
289: 132.024067 258.778189
290: 132.538141 433.758844
291: 132.686078 417.205218
292: 132.997135 188.607242
293: 133.624375 353.880844
294: 133.913262 207.672512
295: 134.316429 184.905994
296: 134.692889 132.184594
297: 134.710315 92.270146
298: 135.046754 405.199787
299: 135.182350 444.563075
300: 135.427469 436.494774
301: 135.543386 375.638984
302: 136.047247 224.375974
303: 136.592542 18.507750
304: 136.604660 453.541783
305: 136.933154 2.075522
306: 137.107194 488.609541
307: 137.548687 125.861486
308: 137.918145 403.398066
309: 138.038099 374.810816
310: 138.640626 157.872279
311: 142.015845 163.875236
312: 142.176524 489.639883
313: 142.459621 271.748882
