Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 2.393901 26.651055
1: 3.437803 14.293230
2: 3.513789 0.144279
3: 4.149061 16.325170
4: 4.926304 8.114222
5: 5.060588 26.584937
6: 5.541252 3.559591
7: 5.714026 19.161016
8: 5.973754 21.604249
9: 6.265397 14.720955
10: 7.482523 10.049842
11: 8.050447 1.059979
12: 8.332218 7.097187
13: 8.868439 16.932700
14: 9.366926 33.034839
15: 10.482222 35.337900
16: 10.656778 1.447868
17: 11.055373 29.007048
18: 11.588043 6.979022
19: 12.478254 36.350766
20: 12.557008 15.729090
21: 12.887367 18.215914
22: 13.289610 2.941150
23: 13.849288 25.877973
24: 14.121726 6.066803
25: 14.306632 11.039186
26: 14.473284 36.100619
27: 16.119681 30.372130
28: 16.264412 13.873471
29: 17.242758 11.767582
30: 18.395450 9.171413
31: 18.421823 24.650003
32: 18.841626 14.001476
33: 19.110583 0.310058
34: 19.221255 19.823042
35: 19.605054 6.627869
36: 21.170145 13.996011
37: 21.390291 0.876079
38: 22.183455 27.442801
39: 22.778279 30.757217
40: 22.920651 22.738095
41: 23.160283 12.307809
42: 23.850675 0.504586
43: 24.497815 14.635816
44: 24.939356 22.559939
45: 25.722014 29.310306
46: 27.329788 36.847812
47: 27.598443 10.581669
48: 29.454140 8.826184
49: 30.640938 13.786748
50: 31.489705 30.211841
51: 31.558945 0.310621
52: 32.509144 15.204433
53: 32.923649 27.103535
54: 33.240365 8.751611
55: 33.796832 12.412729
56: 33.912058 4.056001
57: 35.482179 33.127224
58: 36.092772 2.953659
59: 36.289328 27.979022
Edges
(0,1)
(1,5)
(1,7)
(1,9)
(1,15)
(1,19)
(2,4)
(2,6)
(2,33)
(3,8)
(3,15)
(4,10)
(4,13)
(4,17)
(4,18)
(4,22)
(4,23)
(4,26)
(5,14)
(6,11)
(7,9)
(7,19)
(7,26)
(8,19)
(10,21)
(10,25)
(10,29)
(10,31)
(10,39)
(12,22)
(12,33)
(12,37)
(15,19)
(16,33)
(18,25)
(18,29)
(18,37)
(19,26)
(20,28)
(20,38)
(20,39)
(20,44)
(21,23)
(23,27)
(24,29)
(26,45)
(26,46)
(28,44)
(29,30)
(29,37)
(30,37)
(32,35)
(33,42)
(34,44)
(34,45)
(35,36)
(35,37)
(35,48)
(37,48)
(38,45)
(40,44)
(41,44)
(42,51)
(43,47)
(43,48)
(43,56)
(44,45)
(44,54)
(44,55)
(44,56)
(45,50)
(45,52)
(45,53)
(49,55)
(51,56)
(52,53)
(52,57)
(52,59)
(55,56)
(56,58)
