Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.140936 61.699299
1: 1.416273 63.931012
2: 1.668340 11.776961
3: 2.080831 26.675257
4: 2.090221 59.243447
5: 2.315784 24.625899
6: 2.416894 0.362049
7: 3.286974 42.976057
8: 3.455788 29.610268
9: 3.492828 54.075344
10: 4.270786 48.508798
11: 5.309758 43.160563
12: 5.773581 37.460526
13: 6.589270 39.956367
14: 7.063891 64.697206
15: 7.282224 21.002308
16: 7.300771 7.074969
17: 7.374361 10.367462
18: 7.503312 71.988322
19: 8.213210 57.439965
20: 8.235746 26.298870
21: 10.234817 60.053719
22: 11.527357 2.512134
23: 12.189692 41.309959
24: 12.542862 15.658642
25: 13.212248 63.836144
26: 13.352793 17.567250
27: 13.800182 47.470585
28: 13.950395 3.383363
29: 14.357389 10.085117
30: 14.395480 36.628256
31: 14.967406 51.990195
32: 15.117388 38.816680
33: 15.334419 30.436640
34: 15.649298 46.199588
35: 16.395546 73.630716
36: 16.537046 36.124199
37: 16.934353 41.281237
38: 18.611099 58.468970
39: 18.976981 68.393172
40: 19.146720 44.717577
41: 19.708387 30.541282
42: 19.723041 52.121068
43: 19.835436 13.683797
44: 21.194632 71.109748
45: 21.672106 44.967904
46: 21.737431 47.654408
47: 22.060833 16.072163
48: 22.235907 66.713369
49: 23.219469 60.724151
50: 23.454902 49.681344
51: 25.259517 52.622485
52: 25.680518 12.180812
53: 26.168379 24.067330
54: 26.268371 16.336690
55: 27.634557 19.137390
56: 28.291098 8.802586
57: 28.355809 29.808739
58: 29.248390 10.805005
59: 29.541954 44.279579
60: 29.841658 52.667022
61: 30.046751 13.416019
62: 30.350618 26.860605
63: 30.444458 38.259961
64: 30.795564 42.663917
65: 31.515035 23.685769
66: 32.251834 36.456313
67: 33.235269 28.115800
68: 33.770885 38.999612
69: 34.137423 53.302012
70: 34.690913 73.157567
71: 36.878137 42.031350
72: 37.545458 35.168229
73: 38.773665 67.859194
74: 39.222822 14.135992
75: 39.265595 24.488004
76: 40.632348 70.072722
77: 40.786751 11.184028
78: 41.492223 26.645310
79: 42.105547 51.627251
80: 42.617452 23.655587
81: 43.301304 65.686170
82: 43.555821 21.437734
83: 43.857754 73.288522
84: 43.957301 29.181747
85: 45.161025 5.992629
86: 45.911138 26.259205
87: 46.043157 53.023004
88: 46.941613 31.625289
89: 46.945190 28.566266
90: 48.487051 66.738025
91: 49.546421 56.537953
92: 49.591142 32.738140
93: 50.630311 74.720888
94: 50.718765 30.310576
95: 50.772954 25.415618
96: 50.853949 50.700391
97: 51.006656 8.541449
98: 51.590534 10.874928
99: 51.792545 38.162547
100: 51.893285 58.141156
101: 52.700419 21.827211
102: 52.891788 15.287121
103: 53.082165 12.495279
104: 53.349790 17.988348
105: 53.541692 36.227644
106: 54.617183 26.447491
107: 55.906892 2.600040
108: 56.483996 41.014937
109: 56.859797 69.211564
110: 58.545365 74.578088
111: 58.825003 12.362852
112: 59.124171 3.879788
113: 59.230810 19.920083
114: 59.241840 52.088049
115: 60.360304 32.371793
116: 61.102725 54.059929
117: 61.116260 66.891161
118: 61.606577 40.836656
119: 63.649645 47.623292
120: 64.321131 0.778886
121: 64.343445 39.213798
122: 64.575377 53.661075
123: 65.259372 57.833052
124: 66.690096 40.972265
125: 66.895780 26.147055
126: 67.277316 33.557379
127: 68.391675 1.752023
128: 68.410041 52.193958
129: 68.844111 41.672170
130: 69.112348 55.160314
131: 69.783714 18.668163
132: 69.793498 27.750578
133: 70.426634 33.815193
134: 70.855984 37.508349
135: 70.880051 58.918570
136: 71.647752 7.854097
137: 73.600907 27.896167
138: 73.737289 49.755138
139: 74.515013 0.637387
Edges
(0,2)
(0,3)
(0,14)
(1,14)
(3,8)
(4,9)
(4,14)
(5,20)
(6,120)
(7,9)
(7,10)
(7,13)
(8,20)
(10,19)
(11,27)
(12,13)
(14,21)
(15,24)
(16,22)
(16,29)
(17,29)
(18,25)
(18,35)
(20,33)
(21,25)
(21,31)
(21,38)
(22,107)
(23,30)
(24,43)
(26,41)
(26,43)
(26,53)
(27,31)
(28,107)
(30,32)
(30,36)
(31,34)
(32,37)
(33,41)
(35,39)
(35,70)
(37,40)
(38,42)
(38,49)
(39,44)
(40,46)
(42,51)
(45,46)
(45,59)
(46,50)
(47,52)
(47,54)
(48,73)
(50,51)
(50,60)
(52,61)
(53,55)
(55,61)
(55,65)
(56,58)
(56,85)
(57,63)
(59,63)
(60,69)
(62,67)
(63,66)
(64,68)
(66,67)
(68,72)
(70,76)
(70,93)
(71,79)
(72,78)
(73,81)
(74,77)
(75,80)
(75,82)
(76,81)
(77,82)
(78,84)
(78,86)
(79,96)
(81,83)
(81,87)
(82,86)
(82,101)
(83,90)
(84,88)
(84,89)
(85,97)
(85,107)
(86,95)
(87,91)
(88,94)
(91,96)
(91,100)
(92,99)
(94,115)
(96,114)
(97,111)
(98,102)
(98,103)
(99,105)
(99,108)
(100,109)
(101,104)
(101,113)
(103,111)
(105,115)
(106,115)
(108,118)
(110,117)
(111,113)
(111,136)
(112,120)
(112,136)
(114,116)
(115,125)
(116,117)
(116,119)
(117,135)
(118,119)
(118,121)
(120,127)
(122,123)
(123,130)
(124,134)
(125,132)
(126,132)
(127,139)
(128,130)
(129,134)
(129,138)
(130,135)
(131,132)
(131,137)
(133,134)
(135,138)
