Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.449813 3.606473
1: 0.756226 42.659632
2: 0.811811 19.491740
3: 2.267617 49.693940
4: 2.340142 59.801640
5: 3.624902 22.972538
6: 3.749258 55.315733
7: 3.865669 2.200895
8: 4.134827 50.792357
9: 5.650157 11.633053
10: 8.095339 41.936589
11: 8.361548 9.348429
12: 8.878029 61.324603
13: 9.029222 28.564813
14: 9.436014 16.135886
15: 9.560236 51.880933
16: 10.489054 42.004890
17: 10.843265 67.486783
18: 11.987130 53.259399
19: 12.077821 46.839273
20: 12.083157 27.030297
21: 12.093739 0.323215
22: 14.300663 33.404906
23: 15.019322 67.662837
24: 15.682072 4.131234
25: 15.975735 60.812646
26: 16.604441 6.639054
27: 17.484662 33.578472
28: 17.537415 25.766021
29: 17.648214 1.324788
30: 19.721891 13.426473
31: 21.200582 2.600282
32: 21.258349 16.909165
33: 21.805050 34.176857
34: 22.222414 6.627306
35: 23.648292 65.714960
36: 24.158505 34.672069
37: 24.209446 9.698712
38: 24.359947 48.942509
39: 24.787736 16.724071
40: 26.088042 38.553786
41: 26.106854 19.717201
42: 26.805516 47.942138
43: 26.813538 64.897759
44: 27.136069 29.493505
45: 27.259499 3.580402
46: 28.584465 35.845652
47: 28.767954 8.855095
48: 28.777837 21.115688
49: 29.921734 30.882248
50: 29.924166 43.775974
51: 29.971354 63.247915
52: 30.420802 59.186688
53: 30.710091 68.961343
54: 30.915752 19.915831
55: 30.977134 55.715736
56: 31.445593 33.761319
57: 31.548883 5.667019
58: 31.646214 49.851980
59: 31.867188 66.223931
60: 32.834140 23.781748
61: 32.932709 16.532539
62: 34.004624 27.815186
63: 34.588311 54.131179
64: 35.240421 52.235483
65: 36.452699 30.583962
66: 36.657083 60.276424
67: 37.108090 68.258785
68: 37.182719 15.943491
69: 37.261827 63.720494
70: 37.436259 23.036132
71: 38.080614 20.553370
72: 38.432396 41.127496
73: 38.790905 5.555649
74: 39.616399 60.540369
75: 39.958501 30.393257
76: 40.580960 45.077365
77: 40.815911 38.591149
78: 41.031518 33.949380
79: 41.918417 31.156751
80: 41.930431 18.941945
81: 42.213933 0.385102
82: 42.571564 14.945506
83: 42.822445 63.566385
84: 42.899937 52.281395
85: 43.318606 29.539064
86: 43.419525 21.956808
87: 43.760118 39.228768
88: 44.143672 68.820383
89: 44.606742 32.858126
90: 44.718313 18.963869
91: 45.259914 59.101598
92: 45.463288 4.199071
93: 46.022749 39.531590
94: 46.128848 6.171301
95: 46.409502 28.487971
96: 46.815189 64.168656
97: 47.983444 2.440883
98: 49.040169 6.615115
99: 49.540792 55.221109
100: 50.851317 46.260336
101: 51.018728 36.565909
102: 51.309021 15.702723
103: 51.457359 23.736678
104: 51.626755 62.420180
105: 51.930652 59.693589
106: 53.390958 48.530525
107: 54.425795 51.496017
108: 55.967499 17.987203
109: 56.037891 44.147796
110: 56.433476 64.279733
111: 56.732117 68.073538
112: 56.737226 37.864316
113: 57.070987 45.961558
114: 57.543067 52.635757
115: 57.838651 22.496733
116: 57.912545 54.632726
117: 57.948414 60.086386
118: 58.140879 25.722663
119: 58.922207 44.884887
120: 59.309834 4.112849
121: 59.582111 68.223448
122: 59.821124 18.178331
123: 59.850519 61.719585
124: 60.293993 8.697014
125: 60.353463 33.096348
126: 60.830888 37.491530
127: 61.956998 18.894299
128: 62.066443 52.220169
129: 62.249290 16.201430
130: 62.293872 56.713591
131: 62.743395 45.357166
132: 62.984407 38.409491
