Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.493577 4.777873
1: 0.959244 10.117214
2: 1.130569 28.257246
3: 1.662224 46.637331
4: 1.939635 66.045288
5: 3.402437 61.772879
6: 4.602721 37.162494
7: 4.637788 20.427206
8: 5.073740 3.062926
9: 5.569148 62.619932
10: 5.636141 40.483786
11: 6.319844 54.458357
12: 7.161424 3.521640
13: 7.806548 55.890567
14: 7.943236 9.713174
15: 8.069771 16.909185
16: 8.157371 42.748569
17: 9.858640 40.149365
18: 10.745183 66.122004
19: 11.416039 26.019700
20: 11.440207 15.785635
21: 11.485456 34.955540
22: 12.229366 54.646054
23: 12.625239 13.377129
24: 12.858808 52.162457
25: 13.672456 9.408550
26: 13.768577 35.568016
27: 13.849932 29.223891
28: 14.135918 39.986175
29: 14.263579 61.076198
30: 15.715835 3.335718
31: 16.463918 48.693607
32: 16.624791 66.213082
33: 16.762601 19.409258
34: 18.117997 30.478099
35: 18.213152 42.819354
36: 18.614421 9.945630
37: 19.377093 65.702568
38: 19.448930 47.736853
39: 20.763785 22.315137
40: 21.494942 49.216748
41: 22.091362 35.110260
42: 22.992733 52.289607
43: 23.627752 44.934494
44: 25.034692 5.521933
45: 25.205079 1.072283
46: 25.333578 47.862098
47: 26.094442 17.919481
48: 26.373054 65.202039
49: 26.728756 51.059182
50: 28.617655 62.445542
51: 28.683435 40.429865
52: 29.122432 2.283736
53: 29.248765 48.153751
54: 29.565390 30.186148
55: 29.709921 50.781542
56: 31.444038 5.131365
57: 31.674169 12.533799
58: 31.972539 36.198170
59: 32.088753 60.119983
60: 32.283386 26.896296
61: 32.364955 63.743093
62: 32.681195 1.325165
63: 34.489040 63.556885
64: 34.534500 13.077451
65: 34.535947 22.856246
66: 34.678503 30.846311
67: 35.490430 16.630591
68: 35.825916 28.486048
69: 37.049380 21.976817
70: 37.239276 6.180947
71: 37.908328 56.879249
72: 38.628245 64.827879
73: 38.918781 24.705837
74: 39.365346 52.731474
75: 39.365502 21.602171
76: 39.941555 14.898060
77: 40.083980 35.032584
78: 41.164794 44.449993
79: 41.805335 64.245868
80: 42.221855 41.561212
81: 42.473102 26.864104
82: 43.222744 15.734364
83: 43.746081 24.344264
84: 43.882191 8.821117
85: 45.315477 66.298145
86: 45.606962 17.242144
87: 46.351406 20.907217
88: 46.580675 40.454032
89: 46.887061 0.627969
90: 47.432946 52.768386
91: 47.548198 26.923513
92: 47.621871 43.382377
93: 49.238650 63.529138
94: 49.396256 20.169777
95: 50.008320 50.301604
96: 50.083270 40.061483
97: 50.089760 32.776963
98: 50.490374 59.223318
99: 50.892837 10.282893
100: 51.941769 28.796297
101: 52.596435 1.730185
102: 52.918828 22.288190
103: 53.654175 57.671236
104: 53.912134 65.357001
105: 54.784844 47.311101
106: 54.863057 52.346379
107: 55.332000 29.541916
108: 55.732018 40.607888
109: 55.799857 8.901247
110: 56.104104 20.065111
111: 56.125698 12.719900
112: 56.887350 3.838964
113: 56.983791 25.795679
114: 57.224350 62.032917
115: 58.294349 38.034705
116: 59.869091 51.230906
117: 60.190091 33.484928
118: 60.718213 1.589873
119: 60.827002 14.268498
120: 61.589503 68.311983
121: 62.077254 3.581736
122: 62.403118 8.007602
123: 63.360232 24.110387
124: 63.776750 55.796823
125: 63.923757 13.891590
126: 64.209805 61.942716
127: 65.036759 31.026181
128: 65.357271 59.097289
129: 65.614653 6.341899
130: 65.820727 63.725996
131: 66.253498 11.240668
132: 66.279464 66.287361
