Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.326555 20.942131
1: 0.637535 33.696430
2: 1.404664 42.959416
3: 1.784440 67.193261
4: 2.528764 24.041573
5: 3.078039 72.768791
6: 4.233783 55.608190
7: 4.651840 68.413224
8: 5.509992 41.325958
9: 6.253745 14.052900
10: 6.430266 1.175209
11: 7.222939 32.490857
12: 7.573650 50.758226
13: 7.762174 59.721826
14: 8.010711 65.513141
15: 8.166815 70.007571
16: 9.040975 73.446517
17: 9.682455 14.531647
18: 10.679251 20.943738
19: 10.779865 63.026709
20: 11.701087 13.351260
21: 13.418060 60.244593
22: 13.685120 48.968076
23: 13.723499 71.413273
24: 14.198877 25.715047
25: 14.404578 19.485634
26: 14.511866 41.146672
27: 14.747803 21.890484
28: 15.026045 55.724974
29: 16.189429 52.904900
30: 16.220748 37.981181
31: 16.354726 68.739443
32: 18.997879 8.386690
33: 19.014978 60.629273
34: 19.120130 70.211558
35: 20.403581 1.413574
36: 21.132571 10.445638
37: 21.432173 66.414517
38: 22.098143 26.920241
39: 22.130424 70.915423
40: 22.213374 52.362178
41: 23.930606 58.225693
42: 24.472525 49.517653
43: 25.769889 64.960359
44: 26.451866 39.272195
45: 26.510586 6.355777
46: 26.526153 47.643374
47: 27.276900 69.168874
48: 27.521113 32.451363
49: 27.804842 62.093875
50: 28.839024 38.956651
51: 29.139899 23.812461
52: 29.479212 65.493216
53: 30.767302 28.037520
54: 31.124636 53.792268
55: 32.226213 15.188194
56: 32.278462 26.402521
57: 32.984355 50.900400
58: 33.369875 54.462532
59: 34.099999 61.364224
60: 34.521810 0.694903
61: 35.038412 3.574359
62: 35.163678 25.629624
63: 35.445200 19.082345
64: 35.452417 56.212172
65: 36.494832 5.913332
66: 37.730379 39.482004
67: 38.040987 28.238913
68: 38.190855 62.894890
69: 38.680377 55.196254
70: 39.950667 33.490863
71: 40.520722 6.211416
72: 40.813334 14.942732
73: 40.895578 55.149346
74: 41.156491 1.246697
75: 41.228409 51.303317
76: 41.229615 57.623404
77: 41.317042 29.649949
78: 42.046611 27.607684
79: 42.125035 7.969826
80: 42.262342 65.224635
81: 42.321881 61.436141
82: 43.907103 56.882610
83: 44.252677 72.811782
84: 44.589524 58.994335
85: 44.598670 69.447192
86: 46.125715 4.870574
87: 46.195097 10.846751
88: 46.518294 46.162886
89: 46.552304 59.754522
90: 46.944153 38.449984
91: 47.223012 56.537192
92: 47.608732 63.977433
93: 50.212556 25.332528
94: 50.214982 37.325882
95: 51.009692 62.968520
96: 51.418954 43.037900
97: 52.071308 58.133960
98: 52.215640 39.825427
99: 53.387178 32.786892
100: 54.222337 70.859367
101: 54.441527 8.438769
102: 54.743004 40.775555
103: 55.309407 52.309638
104: 55.668578 29.949427
105: 55.958377 33.879466
106: 56.495418 12.396662
107: 56.793498 26.237917
108: 56.902751 9.951942
109: 57.738003 73.236816
110: 58.474155 16.761823
111: 59.393722 5.420469
112: 59.886075 22.784122
113: 60.769165 59.623028
114: 60.856132 50.742447
115: 61.109586 62.098843
116: 61.748955 33.077085
117: 62.748608 18.397007
118: 64.382094 65.794807
119: 64.671152 8.384900
120: 64.671698 17.369620
121: 65.043498 27.827700
122: 65.540474 72.851127
123: 65.873272 13.100605
124: 66.682682 54.163499
125: 67.231553 71.431410
126: 67.304910 65.002203
127: 67.547248 21.034094
128: 67.551705 41.575643
129: 68.862321 22.972171
130: 69.023339 4.147572
131: 69.279271 61.418361
132: 70.233870 36.512245
133: 70.745880 40.298969
134: 70.996534 9.494340
135: 71.355211 21.890314
136: 71.832153 3.166299
137: 72.467785 55.697531
138: 73.279347 25.779494
139: 73.399128 13.743734
Edges
(0,4)
(0,27)
(1,27)
(2,3)
(2,8)
(3,6)
(3,12)
(3,21)
(3,29)
(3,57)
(5,31)
(5,33)
(7,19)
(7,57)
(9,10)
(10,17)
(10,20)
(10,45)
(10,61)
(10,86)
(10,110)
(11,12)
(12,13)
(13,27)
(14,57)
(15,57)
(16,34)
(16,100)
(18,20)
(18,32)
(21,28)
(22,40)
(23,34)
(23,49)
(23,64)
(24,70)
(25,27)
(26,46)
(26,50)
(27,53)
(27,94)
(29,40)
(30,44)
(30,48)
(30,66)
(30,70)
(31,64)
(32,72)
(32,135)
(33,57)
(35,111)
(36,53)
(37,47)
(37,89)
(37,132)
(38,70)
(39,92)
(39,95)
(39,100)
(40,46)
(41,58)
(41,69)
(42,46)
(43,73)
(43,76)
(47,52)
(51,53)
(51,55)
(52,81)
(53,56)
(53,63)
(54,57)
(58,70)
(59,89)
(60,111)
(62,67)
(62,77)
(62,127)
(65,86)
(68,80)
(68,81)
(69,96)
(69,99)
(69,104)
(70,75)
(71,86)
(72,127)
(73,82)
(73,133)
(74,111)
(76,84)
(77,99)
(77,107)
(78,93)
(78,107)
(79,86)
(79,119)
(79,130)
(82,103)
(82,118)
(83,100)
(83,109)
(85,95)
(86,111)
(87,101)
(88,112)
(88,127)
(90,94)
(91,114)
(91,126)
(96,98)
(96,102)
(96,129)
(96,132)
(97,114)
(100,122)
(101,134)
(102,116)
(105,127)
(106,117)
(106,120)
(106,123)
(106,134)
(106,135)
(108,134)
(113,124)
(113,133)
(115,137)
(116,121)
(122,125)
(122,126)
(122,137)
(126,131)
(128,133)
(129,133)
(133,137)
(136,137)
(137,139)
(138,139)
