Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.400386 9.545216
1: 1.508441 28.369919
2: 1.526489 25.800073
3: 2.025752 12.711171
4: 2.152411 1.563115
5: 2.152910 3.981210
6: 2.439844 17.363617
7: 3.808736 28.992265
8: 4.997177 15.631829
9: 6.231273 24.391957
10: 6.719464 2.453474
11: 7.957292 14.060421
12: 8.612572 16.400494
13: 9.176563 27.701803
14: 9.406325 10.861354
15: 9.419517 2.645475
16: 10.333632 13.301707
17: 10.354586 21.825535
18: 10.780519 16.184006
19: 11.434483 19.774103
20: 11.528557 24.561765
21: 12.069481 30.847195
22: 12.209896 2.926874
23: 12.506277 28.435119
24: 13.895260 8.653232
25: 15.573094 1.586892
26: 15.914450 18.601355
27: 16.549345 24.171583
28: 16.741347 13.595969
29: 16.935436 5.499112
30: 17.728523 3.450332
31: 17.804095 29.592030
32: 18.016799 15.442218
33: 19.065957 0.688163
34: 20.134503 8.820214
35: 21.146608 2.772195
36: 22.043978 30.184550
37: 22.208298 32.819941
38: 23.207938 0.009686
39: 23.647269 28.951243
40: 23.963686 5.173295
41: 24.471010 2.398169
42: 24.947399 19.526827
43: 25.273216 25.979451
44: 25.950543 32.172600
45: 25.965235 16.041748
46: 27.666108 1.493218
47: 28.055817 28.268861
48: 28.144526 12.682907
49: 28.255060 4.541136
50: 28.278383 31.153049
51: 28.650866 10.354906
52: 29.276434 8.109935
53: 30.667031 24.669656
54: 30.768089 17.220614
55: 30.872713 21.813171
56: 31.475103 29.723418
57: 32.467465 15.433355
58: 32.518905 9.064753
59: 32.722257 2.681471
Edges
(0,2)
(1,9)
(1,13)
(1,16)
(1,18)
(1,19)
(1,20)
(1,23)
(1,25)
(2,5)
(2,6)
(2,11)
(3,6)
(4,25)
(5,6)
(7,31)
(7,37)
(8,10)
(8,11)
(9,19)
(10,14)
(10,15)
(11,14)
(12,18)
(13,20)
(15,25)
(17,31)
(18,25)
(18,31)
(21,37)
(22,25)
(24,27)
(25,26)
(26,32)
(26,40)
(27,31)
(28,29)
(28,30)
(30,34)
(30,40)
(31,44)
(31,49)
(32,49)
(33,35)
(33,49)
(36,39)
(36,42)
(36,43)
(36,49)
(38,41)
(38,46)
(41,59)
(42,44)
(42,45)
(44,50)
(45,50)
(45,52)
(45,56)
(47,50)
(48,51)
(48,54)
(48,59)
(52,59)
(53,57)
(54,57)
(54,58)
(54,59)
(55,57)
(56,57)
