Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.158318 71.660093
1: 0.299713 12.755635
2: 1.088224 53.627917
3: 1.200842 56.390946
4: 1.825513 9.526857
5: 1.833707 51.175210
6: 2.591697 16.768177
7: 3.577479 49.088005
8: 5.837783 47.170064
9: 6.357002 18.076278
10: 7.213883 13.561013
11: 7.338220 69.818462
12: 7.387040 56.599475
13: 7.617846 67.030487
14: 8.044845 34.586923
15: 8.066137 61.271851
16: 8.127580 51.613087
17: 8.936214 3.939784
18: 9.279635 17.391276
19: 9.682606 40.493689
20: 9.752421 75.004479
21: 10.001951 44.666696
22: 11.150105 23.189637
23: 11.302706 47.478735
24: 11.519070 30.582258
25: 12.070287 37.992587
26: 13.954664 21.776210
27: 14.350158 60.309592
28: 14.842688 52.704533
29: 14.846555 17.416348
30: 15.421997 9.659181
31: 15.996891 11.692263
32: 16.175031 72.309903
33: 16.261890 61.211095
34: 17.823970 44.166920
35: 18.091703 37.146931
36: 18.501318 30.564772
37: 20.637140 48.684550
38: 21.261915 72.893485
39: 23.127170 17.026361
40: 23.551661 42.727748
41: 23.804983 53.777129
42: 24.148966 9.581302
43: 24.152443 59.767900
44: 24.475896 15.465801
45: 24.497208 24.063236
46: 26.040747 49.828783
47: 27.203188 34.793489
48: 27.480020 63.736327
49: 28.207325 49.803014
50: 28.669806 25.113642
51: 29.478951 11.055839
52: 29.485355 53.560385
53: 29.507004 2.104204
54: 29.607104 28.700406
55: 30.247016 50.211569
56: 30.282545 72.996786
57: 30.538070 21.972824
58: 30.778704 56.026563
59: 31.303067 12.784844
60: 32.413505 45.625259
61: 33.098025 75.381645
62: 33.524071 52.401427
63: 34.675991 72.435317
64: 34.678781 12.319012
65: 36.549074 53.637101
66: 36.651506 27.141836
67: 36.805905 72.776202
68: 37.646708 15.954545
69: 37.890429 66.674861
70: 39.460848 44.004775
71: 39.754895 56.415488
72: 40.110012 64.308084
73: 40.859270 47.009194
74: 41.021869 9.608957
75: 41.268193 54.917988
76: 41.568932 34.969523
77: 41.611137 50.672882
78: 42.723027 8.203164
79: 43.299769 38.915080
80: 43.464754 10.176827
81: 44.667588 58.476161
82: 45.431550 43.815475
83: 46.051111 64.582138
84: 46.066815 54.991686
85: 46.433707 11.620043
86: 46.522995 22.342147
87: 47.549124 16.992412
88: 47.596326 24.205790
89: 48.389290 10.682183
90: 49.766315 59.273351
91: 50.557171 35.671513
92: 50.901016 22.357792
93: 51.506749 56.903009
94: 51.734872 14.625585
95: 52.385872 10.188602
96: 52.916349 3.185636
97: 52.922564 58.328709
98: 53.108622 0.823328
99: 53.157979 20.275116
100: 53.158775 12.158255
101: 53.207782 60.468253
102: 53.930428 37.833008
103: 54.497657 75.821283
104: 55.058023 19.255310
105: 55.434068 32.407415
106: 57.151282 11.677394
107: 57.428148 71.330287
108: 58.085159 57.301545
109: 58.170390 69.402334
110: 58.999358 45.787744
111: 59.119755 51.440412
112: 59.299489 15.780177
113: 60.049525 49.340178
114: 60.399286 17.820839
115: 62.576627 13.949348
116: 62.774252 22.675908
117: 63.485408 27.502901
118: 63.938241 72.963106
119: 64.896969 8.429480
120: 65.062427 19.645591
121: 66.979747 44.605826
122: 67.493720 66.591923
123: 68.035531 75.937533
124: 69.340562 55.455510
125: 69.701330 67.515720
126: 69.857161 46.240729
127: 70.006102 60.568964
128: 70.043811 58.046503
129: 70.657374 0.066337
130: 70.880807 4.778321
131: 71.450327 40.724189
132: 71.506538 34.073846
