Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.478807 68.867944
1: 0.635641 93.000088
2: 0.712518 95.286943
3: 1.121087 4.344361
4: 1.949082 71.112374
5: 2.474293 91.004205
6: 2.713318 22.535407
7: 2.814194 53.632510
8: 2.857976 35.145297
9: 3.718715 27.297906
10: 3.740957 15.529678
11: 3.951601 44.316573
12: 4.040451 75.007106
13: 4.066061 69.661570
14: 4.969720 57.378998
15: 5.080954 73.091287
16: 5.561597 51.039036
17: 6.209021 93.938681
18: 6.723595 32.004800
19: 6.868680 77.707138
20: 7.608052 41.079616
21: 7.695780 67.713915
22: 10.097700 54.925572
23: 10.317448 70.298504
24: 10.340393 47.685358
25: 11.141247 1.460987
26: 13.354298 59.770905
27: 13.830191 51.518805
28: 14.456780 22.185474
29: 14.923606 87.220838
30: 15.075690 80.986095
31: 15.617005 13.692966
32: 15.643710 83.336261
33: 15.655465 19.909150
34: 15.666728 72.240598
35: 15.924184 9.845537
36: 17.669434 67.628158
37: 18.789873 1.829415
38: 19.078673 12.990898
39: 19.425537 71.181618
40: 20.350769 6.825997
41: 21.616330 12.285528
42: 21.886060 78.657303
43: 22.215733 46.434712
44: 23.190692 62.428316
45: 23.606886 59.209439
46: 23.980249 12.787467
47: 24.131713 34.272322
48: 24.900233 27.824152
49: 25.444802 51.620311
50: 25.817308 92.288102
51: 26.006172 0.642350
52: 27.040910 29.332532
53: 28.046739 41.993895
54: 29.422813 32.112800
55: 29.874722 37.711712
56: 30.556873 79.824818
57: 32.127498 37.089606
58: 32.844102 7.384658
59: 33.101910 2.849067
60: 33.253115 57.163162
61: 34.348259 43.552616
62: 34.432802 71.577066
63: 34.951110 11.309773
64: 35.153633 28.660164
65: 35.510490 57.015124
66: 36.442312 2.424959
67: 38.336232 19.557481
68: 38.781065 25.324065
69: 39.519603 34.418608
70: 39.581419 53.880317
71: 40.106673 78.721040
72: 40.507454 32.203509
73: 40.684834 59.662988
74: 40.698643 70.530375
75: 40.873115 1.028561
76: 41.454814 47.266821
77: 42.049045 57.925527
78: 43.445146 68.495724
79: 43.488531 33.497372
80: 44.224501 40.347118
81: 44.299715 28.271646
82: 45.053520 74.232963
83: 46.811311 30.606749
84: 49.042529 84.984397
85: 49.332729 36.230686
86: 49.720485 7.412275
87: 50.954141 68.086506
88: 50.989236 14.419375
89: 51.780648 24.147639
90: 51.889830 91.887321
91: 52.067597 62.900567
92: 52.145660 42.234085
93: 52.719739 2.400193
94: 52.955807 56.431638
95: 52.996868 78.100565
96: 53.947736 90.888741
97: 54.979923 56.999108
98: 55.115239 44.934124
99: 56.217932 41.641270
100: 56.351148 78.773116
101: 56.613051 34.465818
102: 56.653460 92.738639
103: 57.112358 48.414866
104: 57.600866 81.934323
105: 57.641458 64.796175
106: 58.167810 24.103494
107: 59.016975 33.439388
108: 59.124754 77.078161
109: 59.307345 21.132730
110: 59.588121 67.146275
111: 60.480254 44.895162
112: 60.565751 11.812851
113: 61.003403 73.967508
114: 61.161152 14.035623
115: 61.980606 1.951712
116: 62.704700 37.496569
117: 62.719324 32.945687
118: 63.902049 81.694123
119: 64.054838 19.979743
120: 64.890850 0.371025
121: 65.620021 5.178896
122: 66.025188 69.695427
123: 66.208827 65.522656
124: 66.883527 27.989701
125: 67.001397 73.021728
126: 67.211101 10.587702
127: 67.372535 40.456826
128: 69.280770 88.166102
129: 69.412309 66.011861
130: 70.926223 84.486362
131: 71.521815 68.769204
132: 72.308670 0.504232
