Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.274112 28.010217
1: 0.735051 84.286874
2: 0.943814 13.365188
3: 1.032725 6.688591
4: 1.112831 38.314262
5: 1.525167 49.261761
6: 1.532693 1.589538
7: 1.599494 76.051670
8: 1.778273 65.520859
9: 1.972529 41.782553
10: 2.233009 20.734191
11: 2.254463 57.383276
12: 3.293895 67.390844
13: 3.717486 29.339573
14: 4.504558 58.215387
15: 4.959107 12.483814
16: 5.701844 20.308189
17: 6.677766 39.017005
18: 6.697737 15.120727
19: 7.006960 43.864197
20: 7.183056 7.990699
21: 8.316521 85.718363
22: 8.515797 48.720106
23: 8.566344 58.177382
24: 8.603090 29.096504
25: 8.985928 64.773404
26: 9.743821 54.573844
27: 10.703601 20.340475
28: 11.246642 72.532286
29: 11.703192 56.252005
30: 12.465799 59.773258
31: 12.597295 34.964317
32: 12.767177 41.169452
33: 13.117250 45.511351
34: 13.710611 51.113106
35: 14.501627 61.729830
36: 15.385893 56.132673
37: 15.412922 84.485231
38: 15.567969 82.113286
39: 15.688733 33.453226
40: 15.703010 68.849418
41: 17.399200 27.292590
42: 17.595501 55.087277
43: 18.095569 6.037252
44: 18.804293 31.430709
45: 19.149238 35.558654
46: 19.245779 70.936381
47: 20.285631 84.594155
48: 21.210738 9.480366
49: 21.504895 14.206441
50: 22.106350 27.175098
51: 22.197140 47.104660
52: 23.274487 70.146645
53: 23.734917 31.095994
54: 24.855053 26.814767
55: 24.943365 65.936239
56: 25.580423 56.977990
57: 25.649931 16.923184
58: 25.711445 51.500505
59: 26.554107 11.823697
60: 26.944425 36.870089
61: 27.685030 62.206004
62: 28.925666 17.288227
63: 29.870701 5.912595
64: 29.902558 68.965966
65: 30.033565 25.075840
66: 30.298046 71.653672
67: 30.309281 35.494973
68: 30.519039 45.381440
69: 31.210791 21.683593
70: 31.948426 5.532428
71: 31.957668 67.428185
72: 32.264190 56.990276
73: 33.520036 87.003234
74: 34.482305 11.562839
75: 34.777831 38.614567
76: 35.388085 73.118510
77: 35.523517 25.579416
78: 35.545137 14.489804
79: 35.770961 63.877824
80: 35.957306 33.930197
81: 36.065815 68.008602
82: 36.998878 2.996458
83: 37.231373 85.149203
84: 37.303354 56.543209
85: 37.827408 32.592319
86: 38.198219 78.637293
87: 38.936155 52.373332
88: 39.368805 13.188918
89: 39.940435 24.625311
90: 40.458352 5.210357
91: 40.509487 17.290371
92: 40.564705 68.220005
93: 40.816931 79.155508
94: 44.424109 30.330172
95: 44.725501 62.258111
96: 46.342325 39.508069
97: 47.055501 65.297316
98: 47.155242 73.572838
99: 47.478587 28.687951
100: 47.776292 54.769296
101: 47.890374 83.384974
102: 48.237589 24.535816
103: 48.565009 1.580434
104: 48.930975 87.143144
105: 49.003411 11.529999
106: 51.246125 70.264026
107: 51.681432 26.747311
108: 51.875458 33.251844
109: 52.795571 75.328520
110: 52.849379 3.347122
111: 53.220076 48.081649
112: 53.653050 17.907417
113: 53.822747 10.077159
114: 54.125871 68.080212
115: 54.423601 35.646966
116: 55.420592 59.137015
117: 57.064551 51.928172
118: 58.526873 15.416318
119: 58.646390 25.630636
120: 58.713069 77.387967
121: 58.918717 3.084155
122: 59.804925 20.528673
123: 60.477420 68.330005
124: 61.523060 79.013168
125: 61.945929 41.283434
126: 62.288091 27.311103
127: 62.333291 18.679788
128: 62.446519 59.261924
129: 62.549934 10.128257
130: 62.800874 45.347184
131: 63.042853 31.351775
132: 63.891691 75.035363
