Nodes: 300
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.664888 57.369240
1: 1.331997 37.601660
2: 2.208149 91.958859
3: 2.726102 114.868221
4: 3.086790 81.688626
5: 3.215204 34.229232
6: 3.386847 18.384004
7: 3.882536 141.097025
8: 5.160541 88.964210
9: 6.201365 104.232703
10: 6.454700 120.584560
11: 6.741313 47.819204
12: 7.251794 15.664532
13: 7.407118 140.940350
14: 7.728105 131.912817
15: 9.241821 74.253073
16: 9.343172 55.494123
17: 9.598997 111.075357
18: 9.798549 116.044816
19: 10.100300 60.264722
20: 10.415782 79.771260
21: 10.482201 5.172328
22: 10.587663 82.038651
23: 12.210367 136.687652
24: 12.501638 23.026389
25: 12.909270 67.419693
26: 13.531794 98.576883
27: 14.033668 18.626508
28: 14.119588 133.800498
29: 14.541303 6.624314
30: 14.831297 48.242942
31: 16.533228 123.744678
32: 17.107072 128.578277
33: 17.271198 133.424475
34: 17.644625 118.937194
35: 17.959643 5.460808
36: 18.334155 61.027829
37: 18.365137 12.308510
38: 18.465102 142.818436
39: 19.601155 102.481690
40: 20.467326 116.891617
41: 20.709670 61.834056
42: 21.467717 122.664109
43: 22.134559 131.307684
44: 23.010525 84.512401
45: 23.208321 30.016166
46: 23.240426 140.576231
47: 24.027995 135.917094
48: 24.274174 55.895636
49: 24.624261 25.593084
50: 24.747921 40.049484
51: 25.189588 125.623529
52: 25.701247 4.457007
53: 26.073360 87.718376
54: 26.198695 74.884929
55: 26.453105 47.850545
56: 27.517344 9.519985
57: 28.149732 123.880888
58: 28.274707 92.847860
59: 28.436584 49.693321
60: 29.240289 1.904299
61: 29.981690 76.918740
62: 30.808609 57.336259
63: 31.153107 94.277484
64: 31.286704 134.639359
65: 31.627004 64.803967
66: 31.688843 68.063248
67: 32.111027 42.197608
68: 32.121917 140.022368
69: 32.176945 29.882199
70: 32.389529 100.776212
71: 32.797690 15.703388
72: 32.900814 131.088938
73: 35.040665 133.141667
74: 35.234681 73.641785
75: 35.333672 117.093796
76: 35.421057 51.378445
77: 35.863741 58.454354
78: 36.441657 100.816267
79: 36.690490 107.777523
80: 36.695327 56.034625
81: 37.001272 80.573787
82: 37.430534 25.051807
83: 38.730606 54.909986
84: 39.094417 45.903258
85: 39.117530 28.748231
86: 39.166777 88.674726
87: 40.117796 15.267231
88: 40.186037 62.776586
89: 40.743229 140.671534
90: 41.513489 52.261831
91: 41.612903 77.792893
92: 41.718446 10.374290
93: 42.457801 137.820478
94: 42.765238 110.219049
95: 42.838603 62.320336
96: 43.046493 19.145971
97: 43.879124 57.454893
98: 46.104050 53.802398
99: 46.795114 20.879847
100: 47.034286 98.181385
101: 47.171136 43.830019
102: 47.313043 92.169261
103: 48.752810 101.635496
104: 49.170296 90.135558
105: 50.200608 137.473246
106: 50.381642 0.423732
107: 50.594301 111.602284
108: 50.746297 78.020487
109: 51.304756 81.800481
110: 51.415955 9.588212
111: 52.016705 91.858235
112: 53.282744 128.309133
113: 53.369040 66.458418
114: 54.095347 52.717921
115: 54.680228 105.617675
116: 55.524793 84.872141
117: 55.672058 4.593091
118: 56.125357 66.121890
119: 56.550774 125.018664
120: 56.928561 36.569867
121: 56.967842 133.470221
122: 56.984119 90.747011
123: 57.159795 122.314892
124: 57.638564 116.353716
125: 57.866117 99.195535
126: 58.659052 45.707782
127: 59.410106 90.766931
128: 60.689845 16.307197
129: 60.744618 29.977799
130: 61.637164 107.462338
131: 61.949469 88.225342
132: 63.200319 103.751878
