Nodes: 20
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.228082 4.591671
1: 0.380830 15.837378
2: 0.771372 7.644382
3: 1.505920 2.734877
4: 1.991359 11.259263
5: 2.937037 0.516371
6: 3.251248 15.886349
7: 4.253344 9.762026
8: 4.393134 4.366995
9: 6.628726 3.019890
10: 6.629431 0.170376
11: 6.823940 12.328415
12: 7.050499 14.977090
13: 8.761658 7.186412
14: 8.990654 10.346977
15: 9.062409 4.442957
16: 11.257879 5.257675
17: 11.773528 9.235167
18: 13.841307 1.335544
19: 14.203546 12.420304
Edges
(0,5)
(1,2)
(1,4)
(1,6)
(2,7)
(3,8)
(4,6)
(4,11)
(5,10)
(6,12)
(7,8)
(7,11)
(9,10)
(9,13)
(10,15)
(10,18)
(11,14)
(12,19)
(13,14)
(13,17)
(14,17)
(15,18)
(16,17)
(16,18)
(17,18)
