Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.842235 34.525589
1: 1.286319 17.249049
2: 2.005865 65.510443
3: 2.557008 19.572026
4: 3.348954 38.911127
5: 3.921558 2.209184
6: 4.523228 64.826530
7: 4.533963 44.204956
8: 5.477669 0.951169
9: 5.530500 51.798699
10: 6.070989 31.858954
11: 6.252591 13.201959
12: 7.767202 16.096071
13: 8.140582 26.688671
14: 8.403846 2.807985
15: 8.472835 82.837426
16: 8.520934 70.571553
17: 8.635694 49.322830
18: 8.860886 40.581958
19: 9.650834 53.387475
20: 10.389809 14.950800
21: 11.207043 82.790431
22: 11.465910 18.229027
23: 11.597937 70.577661
24: 11.714943 21.944002
25: 12.311680 6.424817
26: 12.693640 84.143821
27: 13.127417 16.677850
28: 13.931989 46.576436
29: 14.401933 49.339600
30: 16.268752 40.794183
31: 16.566035 82.464016
32: 17.354696 69.526716
33: 17.669339 11.243091
34: 19.677674 69.231620
35: 19.781354 2.475470
36: 20.115404 47.866033
37: 20.612506 51.389337
38: 21.693847 62.681177
39: 22.165200 5.411739
40: 22.677265 83.941304
41: 23.466486 47.538021
42: 24.219545 21.412195
43: 24.559597 56.708498
44: 25.802649 19.164741
45: 25.963930 71.814231
46: 25.985181 41.163635
47: 26.599447 68.088109
48: 26.777203 9.025046
49: 26.791608 34.547340
50: 26.862195 77.638902
51: 26.877136 26.181415
52: 27.345074 36.612227
53: 28.134652 48.942402
54: 28.272998 4.573692
55: 28.476876 15.118655
56: 29.243699 81.972257
57: 29.937565 64.264628
58: 30.209103 28.379987
59: 31.011356 22.841030
60: 31.224096 68.679470
61: 31.309143 66.576686
62: 31.485731 50.501305
63: 32.045497 60.275767
64: 32.620811 72.900849
65: 33.441671 10.770508
66: 33.893806 44.262891
67: 34.785665 28.907143
68: 35.078966 2.236041
69: 35.419875 17.278032
70: 37.203568 4.146149
71: 37.357912 53.404051
72: 37.503842 78.232519
73: 37.887188 69.970437
74: 38.575475 23.193961
75: 38.773493 11.710514
76: 38.938005 76.737897
77: 39.055925 15.137204
78: 39.060138 72.304483
79: 40.075026 74.535678
80: 40.475782 3.427517
81: 40.733146 17.489139
82: 40.763565 33.502344
83: 41.491845 48.239585
84: 41.863196 22.102874
85: 41.901393 63.975571
86: 42.126313 73.387124
87: 42.691746 51.426860
88: 43.899422 7.536365
89: 44.318027 47.294603
90: 44.847320 53.277522
91: 44.993555 77.183416
92: 45.879064 80.305260
93: 46.223906 60.393637
94: 46.810411 42.802618
95: 47.086224 3.168816
96: 47.093711 66.840049
97: 48.206727 34.654635
98: 49.241691 3.105238
99: 49.348760 31.130885
100: 49.503787 63.657045
101: 51.364027 78.539623
102: 51.404931 22.417068
103: 52.523129 75.427537
104: 52.768528 45.335881
105: 53.411924 58.101232
106: 53.651324 77.638440
107: 53.761709 43.152760
108: 54.100267 29.746924
109: 54.101858 48.556042
110: 54.320079 62.505704
111: 54.415886 9.387997
112: 54.613794 14.419353
113: 55.254269 55.899972
114: 55.312970 45.358128
115: 55.642026 59.498340
116: 56.460827 34.346280
117: 57.149896 68.997934
118: 57.344614 40.566431
119: 57.366619 65.706986
120: 58.992342 43.083668
121: 59.580628 8.515686
122: 60.995790 24.014784
123: 61.976355 39.132717
124: 62.300120 22.382288
125: 62.588269 32.219045
126: 63.414113 3.751932
127: 63.442336 40.823486
128: 63.782084 52.294895
129: 64.708392 23.730478
130: 64.910069 65.922618
131: 66.058238 8.153768
132: 66.246013 43.314853
