Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.030184 48.939036
1: 0.354626 2.076393
2: 0.843358 38.975083
3: 1.012303 25.719256
4: 1.319441 8.229719
5: 2.232529 58.757109
6: 2.457915 32.189154
7: 3.640928 42.586508
8: 3.681175 10.655190
9: 4.041614 50.671219
10: 4.349585 60.609039
11: 4.814824 56.323429
12: 5.062794 16.782443
13: 5.158354 66.830360
14: 5.245171 13.760156
15: 5.878267 3.218482
16: 6.226942 40.900581
17: 6.454443 30.372135
18: 7.996468 43.109703
19: 8.436301 35.166793
20: 9.298510 11.717649
21: 10.238537 55.924761
22: 10.723504 16.159171
23: 12.174547 61.702836
24: 12.747852 46.814822
25: 13.010789 52.398669
26: 13.416001 57.156506
27: 13.861136 45.016481
28: 14.324528 50.671982
29: 14.487749 31.111566
30: 14.668143 68.194860
31: 15.759012 13.772217
32: 15.836621 35.646436
33: 16.685541 49.836222
34: 16.753714 22.092001
35: 17.461788 57.633197
36: 17.695565 60.559284
37: 18.481253 42.686550
38: 21.123618 16.773916
39: 21.495651 66.578520
40: 21.581229 39.591863
41: 22.098408 34.103761
42: 22.958592 59.173940
43: 23.120097 36.491359
44: 23.158315 42.019284
45: 23.522772 25.898089
46: 23.752853 4.786894
47: 23.799990 9.869339
48: 23.985412 22.569377
49: 24.545077 28.173561
50: 24.795329 33.441837
51: 25.194388 19.935245
52: 26.708356 38.604619
53: 26.919128 0.275900
54: 26.927537 3.689571
55: 26.930598 49.831510
56: 27.876820 53.293807
57: 29.482335 33.166416
58: 29.485240 37.635383
59: 30.166390 10.596620
60: 30.880830 0.397899
61: 31.443187 36.805064
62: 33.206070 53.033013
63: 33.386212 31.755119
64: 33.939241 24.790552
65: 34.077210 63.664084
66: 34.468546 27.000206
67: 34.672732 4.080783
68: 35.387172 44.369483
69: 35.552843 48.607384
70: 35.850025 23.759976
71: 36.643262 16.358463
72: 37.516312 62.527522
73: 38.193535 65.534225
74: 39.151945 12.660017
75: 39.770158 9.613155
76: 39.953687 25.980687
77: 40.211916 33.117106
78: 40.545955 20.022015
79: 40.666340 42.206110
80: 40.844174 56.585451
81: 40.845159 28.546251
82: 41.574205 15.122073
83: 42.008089 54.400626
84: 42.467300 68.054824
85: 42.763129 2.948380
86: 43.713015 59.372584
87: 43.839888 36.253977
88: 45.074762 68.061485
89: 45.746320 64.924423
90: 46.427920 47.143727
91: 48.323092 52.230848
92: 48.452115 46.491759
93: 48.715790 56.955050
94: 48.886334 20.846567
95: 49.280793 65.585104
96: 49.998319 61.301362
97: 51.058471 52.672676
98: 51.278239 39.248818
99: 51.917623 11.840467
100: 52.152393 23.963455
101: 52.189655 66.668179
102: 53.573735 2.827676
103: 54.132111 53.515478
104: 54.638823 42.724324
105: 54.681017 11.269267
106: 54.732480 56.623284
107: 55.346567 8.774643
108: 55.833277 61.789958
109: 55.935857 17.059943
110: 56.016534 64.105631
111: 56.057459 40.311926
112: 56.346663 44.375406
113: 56.544482 29.088769
114: 57.101353 21.621692
115: 57.352949 10.052723
116: 58.087244 63.753677
117: 58.965737 48.054216
118: 58.980026 20.219489
119: 60.312855 60.647596
120: 60.446085 56.681780
121: 60.468581 46.444305
122: 60.624026 24.278033
123: 61.182758 29.769280
124: 63.077705 33.445878
125: 64.192687 16.241414
126: 64.588662 21.140934
127: 64.611906 9.671845
128: 64.699403 50.600234
129: 66.018503 65.389251
130: 66.546924 67.753976
131: 66.605425 45.799014
132: 66.645581 20.296289
