Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.364873 74.371605
1: 0.608164 1.535804
2: 1.951886 12.155117
3: 2.025170 68.481530
4: 4.809906 61.106576
5: 4.986658 43.967969
6: 5.839117 55.302818
7: 5.987346 85.681676
8: 6.167771 65.610512
9: 6.639926 47.281460
10: 6.849907 68.635820
11: 6.971581 62.894398
12: 7.061620 4.336279
13: 7.361105 0.871523
14: 7.882503 35.094566
15: 8.081003 14.971756
16: 8.486768 6.798982
17: 8.666895 52.174548
18: 8.748387 27.637566
19: 9.245531 81.092838
20: 9.409660 10.406336
21: 10.651169 79.148603
22: 11.004837 21.359670
23: 11.835682 85.016214
24: 11.920553 74.650311
25: 12.203342 46.630149
26: 12.946585 41.322805
27: 13.355871 51.044363
28: 13.430561 6.101929
29: 14.643667 53.499861
30: 15.406795 62.036196
31: 16.507560 37.733988
32: 18.804335 78.941321
33: 18.929653 8.689167
34: 20.337786 1.095810
35: 20.455835 41.423426
36: 21.997806 2.860040
37: 23.858821 55.981209
38: 24.277296 61.041956
39: 24.638382 69.196067
40: 24.798090 4.836167
41: 24.838626 44.181971
42: 25.096429 90.970319
43: 25.344774 86.044068
44: 25.916010 8.824122
45: 26.669489 19.155418
46: 27.139832 84.490584
47: 27.707346 75.910899
48: 27.732547 45.309037
49: 27.822557 13.762127
50: 28.158652 25.016584
51: 28.315727 40.079205
52: 29.056835 47.982314
53: 30.786004 27.775496
54: 31.124245 43.382559
55: 31.162766 14.891378
56: 31.462282 87.792030
57: 31.871669 77.939178
58: 31.909973 84.717425
59: 31.975840 55.057583
60: 31.986482 82.377890
61: 32.829662 48.659079
62: 33.162075 11.107531
63: 33.569327 26.794382
64: 33.796547 67.441707
65: 33.833272 63.339182
66: 34.368758 50.227782
67: 36.820867 86.008925
68: 37.430206 32.470724
69: 37.479844 44.432686
70: 37.849325 53.538895
71: 38.572654 1.429346
72: 38.778711 72.658723
73: 39.309570 65.617932
74: 39.354543 88.526993
75: 39.399315 25.633988
76: 39.838894 43.777450
77: 40.794376 7.538098
78: 41.687498 60.015575
79: 42.161567 0.282022
80: 42.325528 36.968549
81: 42.345279 83.045266
82: 42.345939 74.401228
83: 42.411455 48.013812
84: 42.651983 30.116414
85: 43.392084 23.955574
86: 43.683397 78.870077
87: 43.783733 66.629386
88: 44.431975 17.867641
89: 44.507804 14.571588
90: 44.877752 86.234559
91: 48.266479 44.551452
92: 48.558865 76.782735
93: 48.734300 19.491605
94: 48.799902 2.297559
95: 49.075389 57.434380
96: 49.215815 62.923686
97: 49.472449 29.080099
98: 49.545996 50.216399
99: 50.121827 26.812157
100: 50.904304 43.099169
101: 51.887763 7.106427
102: 51.927479 0.292292
103: 51.965380 46.359291
104: 53.074735 37.044807
105: 54.071988 31.984700
106: 54.197294 63.924618
107: 55.959379 15.577431
108: 56.418929 2.382183
109: 56.629265 69.299390
110: 57.670757 81.832184
111: 58.278768 36.870007
112: 59.651826 35.137934
113: 60.119970 50.586083
114: 60.292189 72.443279
115: 60.350594 70.006757
116: 60.794446 85.090278
117: 60.966809 89.355399
118: 61.655888 12.709428
119: 62.112049 39.524677
120: 62.397758 83.050529
121: 62.535923 60.181080
122: 62.596179 3.387270
123: 62.665024 9.047087
124: 63.295511 19.416769
125: 63.559745 87.852531
126: 63.590560 52.377762
127: 63.827896 70.639467
128: 64.216911 22.385703
129: 64.546145 40.414221
130: 64.946343 33.640010
131: 65.191957 30.920957
132: 65.475002 75.329168
