Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.616758 4.727002
1: 0.617115 13.377520
2: 0.893681 76.519765
3: 1.337411 34.632692
4: 1.450790 57.221802
5: 1.475499 89.522529
6: 1.674315 84.199280
7: 2.021909 21.516106
8: 2.307811 55.170325
9: 2.561429 77.831406
10: 2.851136 47.659607
11: 2.870020 23.430798
12: 3.096536 59.188011
13: 4.068222 42.022138
14: 4.701574 24.371438
15: 4.712768 39.083680
16: 5.343801 7.523027
17: 6.055100 17.435257
18: 6.229674 20.389464
19: 6.291752 54.803813
20: 6.706117 14.031391
21: 7.013666 34.499326
22: 7.550486 67.754594
23: 7.814948 84.635626
24: 8.173362 5.033060
25: 8.436480 70.617116
26: 8.622940 17.582871
27: 9.972494 63.118638
28: 10.737831 11.407692
29: 10.999558 36.413061
30: 11.041598 74.787966
31: 11.840073 30.914930
32: 12.089796 32.989462
33: 12.158265 8.591739
34: 13.168735 72.248754
35: 13.200374 81.179196
36: 13.955805 88.811765
37: 14.070451 43.430859
38: 14.223034 20.323864
39: 14.577410 12.166782
40: 15.584339 57.156004
41: 15.734967 30.449540
42: 16.659247 60.018314
43: 16.740536 38.880147
44: 16.959125 28.251049
45: 17.089534 89.679707
46: 17.155007 10.453348
47: 18.517615 72.253806
48: 18.687804 12.393885
49: 19.044172 25.217292
50: 19.118776 34.386887
51: 22.529507 17.433598
52: 22.728075 5.639352
53: 22.957927 68.263669
54: 23.089093 38.123649
55: 23.272470 78.936117
56: 23.321071 25.282187
57: 23.766502 32.157576
58: 24.575539 56.229542
59: 24.819410 3.344130
60: 25.834503 62.635720
61: 25.848460 50.376837
62: 27.062814 30.357688
63: 27.285196 69.978700
64: 27.706179 22.405725
65: 27.880589 17.716195
66: 28.131431 54.204053
67: 28.259768 0.790682
68: 28.781272 83.982664
69: 29.391949 86.560318
70: 30.538629 38.756238
71: 30.675344 27.301831
72: 31.402790 46.546956
73: 31.503050 29.123204
74: 31.975816 85.129444
75: 33.049476 56.260989
76: 33.775921 27.355404
77: 33.848776 82.883760
78: 34.066594 52.590635
79: 34.459234 64.630965
80: 35.529442 10.681868
81: 37.281644 24.880628
82: 37.796929 67.538017
83: 38.402829 81.950762
84: 39.258524 46.110155
85: 39.482398 20.594745
86: 39.831970 4.932055
87: 40.196879 59.987869
88: 40.512490 10.976893
89: 40.649863 18.949540
90: 40.693857 82.215643
91: 40.731004 70.812565
92: 41.408950 32.212944
93: 41.599209 84.099472
94: 42.033004 12.982526
95: 42.037955 88.794912
96: 44.418714 50.168161
97: 44.480931 12.117461
98: 44.737087 82.845041
99: 45.185940 69.614806
100: 45.687551 33.244964
101: 46.328356 56.278198
102: 46.952818 54.015629
103: 48.493846 46.494577
104: 49.933257 16.892180
105: 49.949902 63.438797
106: 51.336926 74.208945
107: 51.517535 25.356096
108: 51.696954 36.208309
109: 52.054755 53.502499
110: 53.182261 32.319941
111: 53.729050 47.025969
112: 53.783767 37.518106
113: 53.789330 41.645731
114: 53.812513 3.857927
115: 54.110808 73.336847
116: 54.129256 68.077462
117: 55.661440 87.834427
118: 55.810161 82.927811
119: 56.630231 85.435965
120: 56.792023 41.716942
121: 56.814275 62.054304
122: 57.400990 27.185871
123: 57.782100 11.239669
124: 58.854139 8.997065
125: 59.545935 56.663649
126: 59.569462 81.676938
127: 59.770967 20.555836
128: 60.535144 0.546729
129: 60.584818 23.140961
130: 61.383317 59.684296
131: 61.471205 38.779362
132: 61.572758 85.903211
