Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.319813 4.730192
1: 2.033563 12.781445
2: 2.257544 2.086062
3: 4.174610 29.847340
4: 5.141975 18.456554
5: 5.239849 27.830658
6: 6.300930 8.356434
7: 6.366938 5.054607
8: 7.837160 16.772357
9: 7.917141 26.506226
10: 9.147131 1.659102
11: 9.434994 14.549869
12: 9.580462 20.245521
13: 10.747939 0.157784
14: 11.037405 17.091904
15: 11.104410 23.768828
16: 11.939604 26.424337
17: 13.263778 33.666630
18: 13.829935 20.055409
19: 14.114370 4.843435
20: 14.399564 24.776866
21: 14.557359 2.391505
22: 14.850700 11.049830
23: 15.401817 31.046164
24: 15.449439 18.156131
25: 16.805913 23.410397
26: 16.859724 6.037927
27: 18.313915 31.303371
28: 19.327954 14.539434
29: 19.687660 23.076167
30: 19.877614 18.633728
31: 20.412346 5.137791
32: 20.524920 0.706452
33: 20.814992 7.494400
34: 20.894006 20.858289
35: 21.202541 11.445323
36: 21.415964 27.733378
37: 23.958513 29.470902
38: 24.193391 0.594413
39: 24.287092 7.851727
40: 24.494481 13.636144
41: 24.636111 17.353401
42: 24.940237 22.977009
43: 25.550521 31.483609
44: 25.598692 5.559663
45: 26.903831 13.942601
46: 27.712988 3.944888
47: 27.820443 15.883179
48: 27.951740 27.680236
49: 29.628686 16.810999
50: 29.901878 20.063025
51: 30.286079 11.233151
52: 30.795650 8.129238
53: 32.271265 31.373711
54: 32.544154 1.214556
55: 32.560850 11.476306
56: 32.576329 16.147934
57: 32.829557 23.072536
58: 33.577259 6.323331
59: 33.699169 27.124780
Edges
(0,2)
(0,7)
(0,10)
(1,3)
(1,7)
(4,7)
(5,7)
(6,9)
(6,11)
(6,19)
(6,21)
(6,22)
(6,32)
(7,21)
(8,12)
(8,15)
(8,17)
(8,18)
(8,24)
(11,14)
(11,22)
(12,20)
(13,38)
(14,38)
(16,20)
(17,25)
(17,33)
(17,39)
(17,44)
(19,26)
(23,30)
(23,34)
(23,36)
(23,48)
(23,53)
(24,38)
(25,33)
(25,35)
(26,31)
(27,43)
(28,38)
(29,34)
(29,44)
(31,38)
(35,38)
(35,39)
(36,42)
(36,44)
(37,53)
(38,44)
(38,46)
(38,54)
(40,41)
(40,48)
(40,52)
(42,48)
(43,53)
(44,58)
(45,47)
(45,50)
(45,51)
(48,53)
(49,50)
(49,53)
(49,55)
(56,57)
(57,58)
(57,59)
(58,59)
