Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.526895 68.823667
1: 0.696806 24.459336
2: 0.939936 6.628761
3: 1.137977 0.189046
4: 2.842591 26.057170
5: 3.226522 20.301316
6: 3.658169 57.943909
7: 4.381184 47.721755
8: 4.898836 54.931972
9: 5.703747 17.017897
10: 6.910389 21.017509
11: 7.359073 77.624245
12: 7.938103 40.310408
13: 8.299349 7.568839
14: 8.347120 37.561748
15: 8.828031 45.995979
16: 9.212798 22.324886
17: 9.511027 30.337391
18: 10.061089 38.984251
19: 10.613515 28.389922
20: 11.083727 32.945927
21: 11.308559 60.902395
22: 11.733078 20.844842
23: 12.484986 29.858761
24: 12.670114 18.239639
25: 12.702758 64.215510
26: 14.124926 6.275971
27: 14.344704 76.031604
28: 15.064243 39.842425
29: 15.726905 62.208615
30: 16.338283 0.605209
31: 16.849375 27.500866
32: 17.154542 69.774780
33: 18.045305 12.470999
34: 18.696652 52.776481
35: 18.814825 4.236864
36: 20.088062 71.661949
37: 20.535424 75.699848
38: 20.581991 6.579145
39: 20.913156 49.460953
40: 21.035522 35.100487
41: 21.035745 21.155254
42: 21.727003 15.879635
43: 23.041073 69.381689
44: 23.850011 34.021632
45: 23.938098 22.973408
46: 23.969480 49.431035
47: 24.858261 41.364741
48: 25.527110 32.648655
49: 26.424896 21.321070
50: 26.788613 30.123384
51: 26.989992 76.224289
52: 27.209086 62.547852
53: 28.177550 38.769426
54: 28.380287 1.746023
55: 29.228909 32.655975
56: 29.404862 75.505233
57: 29.425102 60.847212
58: 29.488896 46.617534
59: 29.990849 10.063556
60: 30.153888 68.454411
61: 32.473308 34.369288
62: 32.592433 68.587511
63: 32.784746 11.610622
64: 34.266466 44.815235
65: 34.403681 73.347260
66: 34.781465 16.113349
67: 35.392610 52.755160
68: 36.299953 13.344317
69: 36.325952 2.583303
70: 36.328835 69.792563
71: 36.517528 10.989270
72: 36.952590 39.568224
73: 36.990034 26.810632
74: 37.414355 54.066157
75: 37.727875 44.599302
76: 38.214301 3.499562
77: 39.227801 73.781633
78: 39.374634 10.555287
79: 40.499454 58.812762
80: 40.593637 41.959704
81: 41.408902 77.532742
82: 41.843307 10.109295
83: 42.305256 24.070038
84: 43.927129 29.582591
85: 44.223268 65.357715
86: 44.347977 2.666814
87: 45.204511 58.327511
88: 45.479557 23.749052
89: 45.782969 56.202881
90: 45.866092 71.107417
91: 47.974052 52.735203
92: 48.117034 24.963175
93: 48.257473 74.435740
94: 48.363557 14.502384
95: 49.414647 63.378588
96: 49.434118 20.254048
97: 51.113525 37.349921
98: 51.140932 44.515833
99: 51.795267 25.963672
100: 54.036491 75.326120
101: 54.201863 19.291165
102: 54.300900 38.999832
103: 55.276397 43.876601
104: 55.379578 49.187642
105: 55.447858 51.402514
106: 55.693614 64.437552
107: 57.045854 31.068582
108: 58.166668 6.314737
109: 60.143741 59.013513
110: 60.535997 47.784948
111: 61.045897 18.290765
112: 61.511809 12.530698
113: 61.906677 55.649242
114: 61.925213 8.734332
115: 63.555575 49.492924
116: 64.354325 39.503586
117: 65.139259 21.254764
118: 65.328250 35.147188
119: 65.444144 24.571325
120: 65.592795 62.632345
121: 67.495837 58.679593
122: 68.882798 46.109101
123: 69.167182 9.525055
124: 69.299411 1.967425
125: 69.368290 31.893048
126: 69.534106 40.573103
127: 70.007349 43.816171
128: 71.072276 15.528701
129: 71.484512 9.076080
130: 71.702132 68.799260
131: 72.389628 21.357946
132: 72.466151 55.235688
