Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.160993 14.814891
1: 0.440525 19.529434
2: 1.696294 33.585919
3: 1.833141 26.205744
4: 2.112649 11.773982
5: 2.151931 4.343198
6: 2.563496 29.178420
7: 2.757672 20.571185
8: 2.807372 22.863081
9: 3.232457 15.117240
10: 3.719647 9.161101
11: 4.723008 30.965757
12: 4.959731 25.540594
13: 5.126858 34.667103
14: 5.385499 23.225899
15: 5.576740 19.074750
16: 5.772578 12.673466
17: 6.055464 0.255442
18: 6.528741 2.481636
19: 6.669049 10.858783
20: 7.307087 33.721980
21: 7.837388 4.025319
22: 8.298666 16.640506
23: 9.120068 0.350306
24: 9.179161 25.084207
25: 10.137847 3.743151
26: 10.596225 8.584729
27: 10.993915 34.418581
28: 12.092047 22.266204
29: 12.702242 33.363865
30: 13.571700 6.273299
31: 14.564415 20.922990
32: 14.657302 15.654100
33: 15.474289 9.792259
34: 15.660320 13.803100
35: 15.964139 2.914406
36: 16.199981 6.841615
37: 16.261357 16.960151
38: 19.301439 33.537850
39: 20.102689 8.442656
40: 20.638840 5.453440
41: 21.629933 11.169707
42: 22.530184 31.929141
43: 23.572539 6.854760
44: 24.243797 3.231852
45: 25.580258 26.338516
46: 26.371049 1.380716
47: 26.438841 13.667084
48: 27.152773 7.739351
49: 27.418054 33.551373
50: 28.082050 19.027850
51: 28.410993 26.771737
52: 28.460666 12.714984
53: 29.365645 7.934229
54: 31.709327 14.392066
55: 32.877850 3.484997
56: 33.435911 30.879626
57: 33.502565 8.224788
58: 34.681950 25.655339
59: 34.904945 19.148439
Edges
(0,1)
(1,2)
(1,3)
(1,8)
(1,9)
(2,3)
(2,6)
(3,6)
(3,8)
(3,12)
(4,5)
(4,9)
(5,21)
(6,11)
(6,12)
(7,8)
(7,15)
(8,14)
(9,16)
(10,16)
(11,20)
(13,27)
(17,18)
(17,23)
(19,22)
(20,24)
(20,27)
(20,29)
(21,23)
(22,28)
(22,32)
(23,35)
(24,29)
(25,26)
(26,30)
(26,33)
(26,34)
(28,29)
(28,31)
(30,33)
(31,38)
(31,42)
(31,45)
(33,36)
(33,39)
(33,41)
(34,37)
(35,36)
(37,47)
(37,50)
(38,42)
(39,43)
(40,44)
(41,48)
(42,49)
(44,46)
(46,55)
(47,48)
(47,52)
(48,52)
(48,53)
(50,51)
(50,54)
(50,58)
(50,59)
(51,56)
(53,55)
(53,57)
(55,57)
(58,59)
