Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.646801 75.815455
1: 0.686373 91.059351
2: 0.686911 31.230367
3: 2.068648 80.919598
4: 2.351477 63.454029
5: 2.653560 41.835648
6: 3.018196 77.398773
7: 3.042409 50.736053
8: 3.694734 28.776069
9: 4.674518 95.115404
10: 5.552341 43.859700
11: 5.853889 23.830166
12: 7.510673 14.808629
13: 7.924033 79.767942
14: 8.225372 59.573475
15: 8.365740 87.612827
16: 8.569958 37.484041
17: 8.602089 64.274853
18: 9.037970 7.702594
19: 9.615971 57.594096
20: 9.656583 67.582439
21: 10.249148 80.624566
22: 10.584723 22.250205
23: 11.054399 39.807372
24: 11.261325 43.924328
25: 12.128850 24.775136
26: 12.841287 63.628014
27: 13.118070 93.606708
28: 13.766084 33.488535
29: 14.525988 58.212674
30: 14.926952 12.185191
31: 15.463397 80.737444
32: 15.694223 26.771585
33: 16.275824 96.287165
34: 16.999493 47.778629
35: 17.794313 73.030525
36: 18.059522 24.234878
37: 18.470298 21.088510
38: 18.924930 99.022748
39: 19.181974 70.322048
40: 19.771579 10.932401
41: 20.738270 94.819385
42: 22.588655 12.080379
43: 23.894756 24.583535
44: 24.302130 89.667747
45: 24.607854 0.704504
46: 25.294911 85.284349
47: 25.352433 35.185950
48: 25.935372 4.748761
49: 26.955056 74.670812
50: 27.648504 101.018000
51: 28.073020 54.600040
52: 28.105454 93.392261
53: 28.306362 43.106007
54: 28.519817 24.530228
55: 28.637695 82.461857
56: 28.795867 11.109101
57: 29.589700 57.033779
58: 29.745232 50.647344
59: 30.214434 54.414563
60: 30.906927 101.277875
61: 31.062978 31.998968
62: 31.789399 49.139365
63: 31.852327 70.624400
64: 32.170060 64.668999
65: 32.581273 22.675828
66: 33.450966 98.166033
67: 34.307749 83.339622
68: 36.837240 55.774246
69: 38.001681 68.206656
70: 38.412122 0.420865
71: 38.837695 89.269240
72: 39.397092 64.700270
73: 39.686621 57.585917
74: 40.324026 98.578272
75: 40.522699 39.400341
76: 40.677816 6.838531
77: 41.200197 66.138750
78: 41.864552 90.883192
79: 41.986705 77.135899
80: 42.216595 18.223710
81: 42.500752 61.938854
82: 43.338715 4.666476
83: 43.360164 93.982027
84: 43.645395 85.794822
85: 44.522285 28.581468
86: 46.537066 91.212845
87: 47.352189 56.267370
88: 47.368280 82.952488
89: 47.929334 35.696655
90: 48.463821 27.601858
91: 48.486266 73.071675
92: 48.987369 60.524930
93: 49.946959 20.559213
94: 50.413481 34.468886
95: 50.554535 71.140339
96: 51.437311 51.560978
97: 51.844243 7.687457
98: 52.276845 36.047004
99: 53.087478 69.959720
100: 54.331765 91.247907
101: 54.543754 24.248735
102: 55.525356 11.022322
103: 55.662584 27.789551
104: 56.427433 75.564357
105: 57.159814 56.831347
106: 57.597756 0.522778
107: 58.299052 11.257772
108: 58.438647 100.223467
109: 59.437942 98.285361
110: 59.648815 60.095605
111: 60.071766 9.086126
112: 60.237157 64.381067
113: 60.749424 16.147588
114: 61.678549 99.645125
115: 62.342857 43.134133
116: 63.270169 19.418521
117: 64.264675 53.123336
118: 64.840990 73.501208
119: 65.085899 78.075967
120: 65.725972 30.354241
121: 65.905583 10.756338
122: 66.572922 99.407327
123: 66.578957 28.485525
124: 67.023707 33.902070
125: 68.230964 61.755453
126: 68.336639 73.970355
127: 68.538689 93.228519
128: 69.298470 29.346009
129: 70.000836 6.678758
130: 70.670450 13.314263
131: 70.742913 35.551343
132: 70.887511 58.398748
