Nodes: 250
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.086623 39.011662
1: 1.150159 91.462002
2: 1.240828 126.182955
3: 1.241232 77.710896
4: 2.845201 96.159168
5: 2.876561 79.746339
6: 3.800340 50.252103
7: 4.087651 116.750396
8: 4.398006 26.127622
9: 4.507544 22.215569
10: 4.658084 42.346916
11: 4.910853 104.439162
12: 5.705150 107.237299
13: 5.982241 32.678073
14: 6.129580 46.516855
15: 6.395769 17.124003
16: 6.608959 102.585477
17: 7.682818 2.573743
18: 8.430142 110.241207
19: 8.571219 51.910336
20: 8.759804 82.553449
21: 9.865092 88.877287
22: 11.915377 76.902993
23: 12.792301 74.279294
24: 12.806820 82.063844
25: 12.906944 20.726926
26: 13.080248 121.114533
27: 13.951348 33.559445
28: 14.231392 123.261487
29: 14.726395 10.839478
30: 14.756964 50.266760
31: 14.983095 63.379722
32: 15.014557 8.698796
33: 15.153135 45.206400
34: 15.240455 16.693753
35: 15.478623 26.407196
36: 15.819800 94.837917
37: 16.418865 114.748766
38: 16.450823 109.388829
39: 17.331737 68.553893
40: 19.373170 58.696306
41: 19.879922 66.893592
42: 19.885685 118.652126
43: 21.112416 48.792849
44: 21.187021 116.159098
45: 23.009352 113.330579
46: 24.786333 10.712763
47: 26.368501 47.868289
48: 26.449892 15.700519
49: 26.820084 86.423720
50: 26.950486 1.532289
51: 27.096285 24.803018
52: 27.099029 6.664359
53: 27.238449 76.638655
54: 27.836766 51.956864
55: 28.572929 78.660945
56: 28.936947 30.911415
57: 30.514041 36.644479
58: 31.173137 21.346150
59: 31.207023 81.293429
60: 31.490483 1.041502
61: 31.502298 28.720258
62: 31.876571 118.218974
63: 32.853731 39.776063
64: 33.092723 46.918081
65: 33.312844 43.617160
66: 33.934494 51.552185
67: 34.383862 75.108793
68: 34.900900 28.523012
69: 34.940699 66.193147
70: 35.119476 6.419985
71: 35.459513 109.168833
72: 35.871510 78.808326
73: 36.159213 13.902456
74: 36.559299 39.004413
75: 36.854081 46.006427
76: 37.100400 17.978602
77: 37.419053 42.001090
78: 39.255835 99.704587
79: 39.319564 20.927476
80: 39.664165 87.694416
81: 40.559174 43.653841
82: 40.659471 64.396460
83: 41.751081 9.596985
84: 41.785612 62.275550
85: 42.962065 45.238076
86: 43.345223 109.352609
87: 43.453742 116.066213
88: 44.012683 30.168993
89: 44.561610 11.224435
90: 44.812202 19.423109
91: 44.947998 33.146208
92: 45.016996 0.823939
93: 45.856685 68.550806
94: 47.449319 31.182102
95: 47.641827 43.651000
96: 48.704452 83.114734
97: 49.061017 12.783296
98: 50.173030 93.124563
99: 50.173308 19.271044
100: 50.936064 81.095995
101: 51.160410 5.879292
102: 51.683784 99.043228
103: 51.776887 86.733785
104: 51.978971 63.669870
105: 52.062007 32.030206
106: 53.397671 12.798687
107: 53.420941 93.247932
108: 53.893641 14.756044
109: 54.330764 83.430622
110: 55.882347 14.287510
111: 56.001922 27.823386
112: 56.299573 99.790699
113: 56.668597 41.120004
114: 57.119950 83.842283
115: 57.373519 113.518773
116: 57.456784 109.639850
117: 58.005087 25.456586
118: 60.244479 112.700080
119: 60.426541 38.944182
120: 60.530903 96.595133
121: 61.351095 28.986925
122: 62.952670 40.761129
123: 63.237434 48.674712
124: 64.254490 82.017296
125: 64.753553 68.345918
126: 64.989374 64.447296
127: 65.350428 1.795247
128: 65.915261 119.608707
129: 66.787464 71.360328
130: 68.045943 32.293763
131: 69.502724 13.743595
132: 70.523678 121.256168
