Nodes: 350
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.157462 99.818182
1: 0.513683 105.043135
2: 1.502009 45.130086
3: 1.639946 81.147766
4: 1.715962 130.254398
5: 2.282665 23.938095
6: 4.892312 176.061797
7: 5.100308 56.745641
8: 5.330418 121.600488
9: 6.822216 101.551143
10: 8.349413 29.564535
11: 11.272757 57.805638
12: 11.452350 61.939590
13: 11.551715 113.207385
14: 12.063137 129.812396
15: 13.126547 33.184217
16: 13.511293 106.621748
17: 14.966975 90.267741
18: 15.543608 53.599539
19: 16.539838 76.851741
20: 17.069233 101.354569
21: 17.575206 31.087832
22: 17.617469 170.132383
23: 18.004201 85.303700
24: 18.305793 13.353443
25: 18.694206 124.982266
26: 18.820271 7.616414
27: 19.170802 48.052118
28: 19.471740 38.191413
29: 20.542638 50.849388
30: 21.253064 25.170847
31: 21.900036 69.410601
32: 23.226300 64.198205
33: 23.518484 175.180827
34: 24.369326 81.200051
35: 24.531793 46.005046
36: 24.775480 127.117504
37: 24.958434 93.926969
38: 25.476819 62.660302
39: 25.652200 78.555486
40: 25.684389 34.548499
41: 26.490149 28.892051
42: 27.965766 86.337325
43: 28.938117 46.507516
44: 29.063155 109.601249
45: 29.661627 171.300892
46: 29.866126 34.311956
47: 29.879644 6.472926
48: 29.904188 123.430347
49: 29.988330 175.097590
50: 30.020736 51.127984
51: 30.223173 8.724626
52: 31.400250 67.119969
53: 31.598788 119.649008
54: 31.833176 92.682258
55: 31.975122 43.863285
56: 32.135234 131.300049
57: 32.266603 60.999374
58: 32.599417 102.513486
59: 32.937949 106.955287
60: 33.152620 117.749312
61: 33.236977 146.012554
62: 33.448030 141.100064
63: 33.743796 54.222339
64: 35.178419 81.560744
65: 35.488716 166.671647
66: 35.658392 146.673265
67: 36.059881 70.189167
68: 36.225453 43.557750
69: 36.288510 14.667054
70: 37.402995 4.220499
71: 39.435159 13.916323
72: 39.822185 57.784509
73: 41.414669 105.870045
74: 42.223401 73.161175
75: 43.744771 40.373534
76: 44.021908 152.653984
77: 44.496676 73.795365
78: 44.594033 160.039110
79: 44.872769 36.550191
80: 45.162494 108.687338
81: 45.839011 156.541489
82: 45.864296 168.016630
83: 45.948242 56.868543
84: 46.420252 104.410916
85: 46.466025 164.783025
86: 46.537048 2.059873
87: 46.915547 152.433887
88: 48.030971 58.019352
89: 49.570918 141.124241
90: 49.651375 2.452740
91: 49.824773 89.671320
92: 50.276121 36.961934
93: 50.933621 74.479846
94: 51.083872 94.285360
95: 51.855671 108.246411
96: 52.780057 137.096829
97: 52.913327 151.708842
98: 53.172924 122.528594
99: 53.763559 86.559954
100: 53.875509 173.850935
101: 55.002013 159.946129
102: 55.238627 79.725843
103: 55.683866 48.168192
104: 56.181658 106.062014
105: 56.402808 18.197811
106: 56.593437 156.685955
107: 57.958251 159.082318
108: 58.571906 109.153373
109: 58.710966 114.347063
110: 59.669839 80.332453
111: 59.915012 37.453077
112: 59.917198 84.284337
113: 59.959141 163.776855
114: 59.984426 14.612322
115: 60.690098 123.093810
116: 61.021227 156.438337
117: 61.208342 68.261507
118: 62.987388 135.961116
119: 63.177840 4.482278
120: 64.190974 124.902470
121: 65.010872 85.355696
122: 66.017316 108.693109
123: 66.894087 19.998229
124: 67.391100 165.740798
125: 68.045003 62.262808
126: 68.174128 97.029592
127: 68.480948 65.319448
128: 68.604053 59.800995
129: 69.520166 74.383579
130: 69.756985 3.462877
131: 70.291637 99.761956
132: 71.243111 125.334150
