Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.504278 30.527430
1: 2.071495 11.163668
2: 4.482062 79.316550
3: 4.733117 10.710372
4: 4.770704 83.590722
5: 6.370209 2.326725
6: 6.865488 6.998853
7: 7.157010 77.668671
8: 8.384342 19.783025
9: 9.068518 15.857026
10: 9.180560 54.722664
11: 9.458472 11.738202
12: 12.312949 63.739733
13: 12.339020 57.374917
14: 12.575723 35.464980
15: 13.140199 26.882586
16: 15.668023 1.329869
17: 15.794234 54.105653
18: 18.263932 15.244424
19: 18.664470 9.815778
20: 19.487495 53.068195
21: 19.695800 2.049329
22: 20.535004 64.304507
23: 20.746882 79.285170
24: 21.540681 67.417477
25: 21.578798 75.781885
26: 21.997661 19.009651
27: 22.225742 39.692559
28: 22.266760 45.035051
29: 22.355051 10.078276
30: 23.748522 76.845927
31: 23.811198 13.775121
32: 23.894000 67.723224
33: 25.814393 53.488001
34: 28.859577 30.767834
35: 29.442916 14.311083
36: 29.466102 17.263366
37: 30.318809 52.176587
38: 30.704580 8.907995
39: 30.911467 48.040135
40: 31.429705 40.863355
41: 31.520095 19.008836
42: 31.895216 54.695685
43: 33.322350 21.484473
44: 33.652769 59.348494
45: 35.027172 46.839754
46: 35.615473 68.667491
47: 35.892504 21.474394
48: 36.148525 16.551909
49: 36.318491 11.666478
50: 36.919148 47.954273
51: 37.431736 45.617093
52: 38.649595 13.549476
53: 38.791861 59.069432
54: 40.493309 55.249377
55: 40.633235 37.568601
56: 40.883976 35.143598
57: 40.953423 3.336244
58: 41.384682 71.251578
59: 41.924587 46.986004
60: 42.606839 17.380789
61: 44.375268 24.749987
62: 45.237212 77.032502
63: 45.630921 0.020621
64: 45.799874 61.046157
65: 45.853970 58.849004
66: 46.175352 43.414928
67: 46.335180 83.691538
68: 47.117792 28.584742
69: 47.259940 81.057653
70: 47.398825 47.541881
71: 47.730279 38.165055
72: 48.586132 54.419027
73: 48.910498 44.371111
74: 49.491126 24.370469
75: 49.735577 8.907034
76: 51.151607 27.125755
77: 51.324164 68.643567
78: 51.695507 82.668949
79: 52.858033 24.001896
80: 53.353736 27.333635
81: 53.364633 43.420299
82: 55.748896 66.642345
83: 56.028389 0.531426
84: 56.523085 82.311781
85: 57.066455 35.263402
86: 57.357659 49.521789
87: 57.460975 43.951709
88: 57.517953 17.575528
89: 59.341106 26.830077
90: 59.589677 15.343307
91: 59.620750 17.438166
92: 59.922295 58.674200
93: 60.388106 42.480961
94: 60.995827 34.718997
95: 61.086148 63.765560
96: 61.815256 29.715564
97: 62.183060 80.455922
98: 62.242760 25.089614
99: 62.754434 48.038741
100: 62.925933 8.029322
101: 63.699998 39.904437
102: 64.366793 77.569070
103: 66.357377 6.587530
104: 66.693531 28.615797
105: 67.140926 66.288470
106: 67.785397 73.237639
107: 67.948903 50.939020
108: 68.413508 83.144013
109: 68.610602 55.875739
110: 69.024498 41.281886
111: 70.233100 77.060626
112: 70.546054 22.809197
113: 70.641234 17.719383
114: 70.997450 10.616849
115: 71.337636 80.923551
116: 71.982562 28.788776
117: 73.419539 64.254156
118: 73.428457 1.268092
119: 73.963453 25.017998
120: 75.017540 52.753576
121: 75.326041 36.090370
122: 75.549379 64.842445
123: 75.666344 60.368901
124: 75.993595 12.495684
125: 77.193333 41.943544
126: 77.222806 51.265939
127: 77.632268 28.694754
128: 77.831214 37.302014
129: 78.558980 20.475452
130: 78.798277 55.981373
131: 79.215111 0.210094
132: 79.369434 75.525268
