Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.295679 21.612008
1: 2.506640 10.815303
2: 3.297991 65.485333
3: 3.378364 17.464490
4: 4.456978 32.341368
5: 4.956876 23.714514
6: 5.145081 4.980587
7: 5.360934 43.420370
8: 5.673096 38.966266
9: 6.708636 32.494345
10: 6.740698 18.994083
11: 7.406395 35.789374
12: 8.236848 64.242984
13: 10.371642 53.325973
14: 10.752993 4.776110
15: 10.839135 36.113325
16: 11.928033 50.065027
17: 12.133259 54.777154
18: 12.268686 70.290741
19: 12.997036 36.312127
20: 13.066126 10.508633
21: 13.797020 7.137293
22: 14.194174 18.023001
23: 14.426513 15.458827
24: 15.916066 9.044571
25: 15.931623 0.087805
26: 16.374630 42.136750
27: 16.384535 28.594136
28: 16.746238 15.940529
29: 17.317194 20.184027
30: 17.713251 47.426772
31: 18.823102 15.375284
32: 19.535104 69.871578
33: 19.545070 28.973061
34: 19.584467 8.369428
35: 20.318746 50.597777
36: 20.949204 26.568727
37: 21.097935 19.823834
38: 21.353634 16.977473
39: 21.369727 23.078787
40: 22.512577 31.073925
41: 23.560385 39.234055
42: 23.844639 45.968638
43: 23.958873 32.849531
44: 24.985101 37.299561
45: 25.484454 61.400891
46: 25.566130 13.929457
47: 25.674999 33.881553
48: 26.214554 52.658745
49: 26.682798 59.057309
50: 26.828744 46.758961
51: 27.202161 27.129622
52: 28.782545 58.869535
53: 28.903828 43.208496
54: 29.019710 69.679209
55: 29.898780 23.957959
56: 30.428440 16.385011
57: 31.218275 19.386970
58: 31.492337 30.608069
59: 32.108235 49.493005
60: 33.144020 4.039287
61: 33.455984 32.620122
62: 33.605333 28.118892
63: 34.223147 0.314927
64: 34.467645 63.347334
65: 34.934612 21.705326
66: 36.499860 19.791140
67: 36.862758 46.838088
68: 37.217312 3.536511
69: 39.245868 9.798542
70: 39.290644 66.497138
71: 39.472842 46.156710
72: 39.780429 23.486936
73: 41.259379 60.734613
74: 42.353253 41.058133
75: 42.451678 0.962268
76: 43.378265 23.332393
77: 43.458486 72.464634
78: 43.461997 39.080174
79: 43.952307 35.406226
80: 44.536130 17.383580
81: 45.329097 61.290660
82: 45.511119 69.800738
83: 46.617337 12.834752
84: 47.156147 72.972459
85: 47.444895 63.954322
86: 47.514149 69.555414
87: 47.603483 9.527649
88: 48.044151 66.877385
89: 49.582681 16.512218
90: 49.895477 44.942574
91: 49.901120 1.093634
92: 50.102705 27.888812
93: 50.919018 14.069015
94: 51.214074 47.436737
95: 51.935292 17.860834
96: 52.285485 39.275470
97: 52.824733 43.290459
98: 54.526139 23.213411
99: 54.812802 18.853427
100: 55.374663 58.269319
101: 55.643522 55.620498
102: 56.015997 53.347777
103: 56.080100 28.046628
104: 56.640764 17.332521
105: 56.924897 32.662304
106: 59.004887 72.080863
107: 59.157009 53.230971
108: 59.394695 58.463190
109: 59.459497 15.969323
110: 59.470990 63.169499
111: 59.737885 20.900792
112: 59.805381 13.079491
113: 60.007518 49.193259
114: 60.475362 5.218984
115: 61.120753 2.295745
116: 61.531995 24.300738
117: 61.999701 48.451826
118: 64.118158 33.379871
119: 64.229619 5.865996
120: 64.726497 72.526053
121: 65.188373 68.756356
122: 65.327142 59.460142
123: 65.837219 28.385783
124: 66.280199 26.226357
125: 66.629420 66.531261
126: 67.394988 59.126116
127: 67.516006 0.321241
128: 68.187755 5.255208
129: 68.424707 74.258704
130: 68.427953 25.850972
131: 69.313539 46.786727
132: 69.434854 69.602679
