Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.703327 24.636955
1: 1.312981 8.610534
2: 1.417395 33.398260
3: 1.656928 1.141849
4: 2.172043 6.497436
5: 2.317402 16.969754
6: 2.721781 30.949810
7: 3.531166 9.785138
8: 4.258822 27.473281
9: 4.802789 34.819214
10: 5.000139 13.593191
11: 6.438492 2.086397
12: 7.183398 5.138771
13: 8.724069 16.679005
14: 9.111987 25.714560
15: 9.678631 31.017469
16: 9.850593 21.712909
17: 10.091450 1.985654
18: 10.481195 12.643153
19: 10.542473 0.000258
20: 12.264263 29.729559
21: 12.340426 33.197791
22: 12.956477 22.625866
23: 13.215038 15.545106
24: 13.593449 9.008441
25: 14.102429 5.795225
26: 15.415904 17.237854
27: 15.498219 20.729742
28: 16.513613 10.697314
29: 17.084893 15.816777
30: 17.591714 6.683096
31: 19.307848 2.143510
32: 19.771285 4.948561
33: 20.048293 22.398461
34: 20.502039 9.067074
35: 20.683876 33.129480
36: 21.133997 27.637926
37: 21.367485 18.502288
38: 22.670492 35.275759
39: 22.831252 8.454038
40: 23.450849 20.398436
41: 24.234949 22.407292
42: 26.223060 13.526858
43: 26.912973 11.122414
44: 27.450271 16.303331
45: 28.201776 20.390821
46: 29.559678 14.608585
47: 29.796816 4.505681
48: 29.963208 8.804754
49: 30.177620 27.176343
50: 30.506682 33.015615
51: 30.682780 2.539694
52: 31.319429 13.149765
53: 32.097433 31.273250
54: 32.553978 9.309012
55: 33.520874 26.041726
56: 34.094972 30.481882
57: 34.711617 11.840124
58: 35.391251 5.042563
59: 35.630381 27.653024
Edges
(0,8)
(0,16)
(1,3)
(2,9)
(3,11)
(4,7)
(4,11)
(5,7)
(5,10)
(5,13)
(5,16)
(6,9)
(6,15)
(9,15)
(11,17)
(11,19)
(12,24)
(12,25)
(13,18)
(14,16)
(14,20)
(15,20)
(16,23)
(19,25)
(20,21)
(20,22)
(20,35)
(21,35)
(21,38)
(22,27)
(23,26)
(23,29)
(25,31)
(28,29)
(28,34)
(29,37)
(30,32)
(31,47)
(31,51)
(32,47)
(33,36)
(33,41)
(36,38)
(36,50)
(37,40)
(37,44)
(39,48)
(40,41)
(40,44)
(41,49)
(42,46)
(43,46)
(43,52)
(44,45)
(44,46)
(45,46)
(45,55)
(46,52)
(47,48)
(47,54)
(49,50)
(49,55)
(50,53)
(50,56)
(52,54)
(52,55)
(52,57)
(54,58)
(55,59)
(57,58)
