Nodes: 250
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.164393 107.072833
1: 0.177673 103.315473
2: 0.568255 1.673653
3: 1.009751 27.470270
4: 2.018634 81.036439
5: 2.283749 94.659330
6: 3.103569 50.067578
7: 3.773149 73.948430
8: 4.330517 5.715431
9: 4.461675 91.712192
10: 5.995893 65.962822
11: 6.018691 15.750670
12: 6.178795 130.565810
13: 6.335516 45.771681
14: 6.450531 3.714720
15: 7.166349 31.398757
16: 7.294145 118.694903
17: 7.525149 5.433376
18: 7.528876 103.406637
19: 7.992501 23.466110
20: 8.200490 79.430088
21: 9.178566 124.662896
22: 10.613158 32.199307
23: 11.258041 117.925423
24: 11.499490 2.207082
25: 11.720129 15.110377
26: 11.722742 50.902839
27: 12.045135 96.330474
28: 12.940262 55.140521
29: 13.347960 12.489876
30: 13.391188 124.330429
31: 13.807455 105.270913
32: 14.302138 99.380213
33: 15.518103 20.589571
34: 15.750142 100.866012
35: 15.808157 48.051149
36: 16.266993 73.370992
37: 16.348475 1.015583
38: 16.774361 90.666857
39: 18.468807 126.655177
40: 18.642825 29.652680
41: 19.902345 5.565968
42: 19.995325 85.885850
43: 20.138609 108.858020
44: 20.292432 33.097698
45: 21.746280 88.185839
46: 22.000459 66.098272
47: 22.506095 44.331290
48: 22.564227 56.448720
49: 22.801457 98.020999
50: 24.762633 20.465411
51: 25.262132 77.188317
52: 26.507358 13.162242
53: 27.131463 46.823701
54: 27.180830 52.181508
55: 27.407007 74.945461
56: 28.295188 113.567191
57: 28.321298 49.980510
58: 28.503323 116.674107
59: 28.756694 125.105875
60: 28.768231 102.851196
61: 29.132039 18.483892
62: 29.641119 119.093126
63: 30.729221 20.667155
64: 31.321028 114.340333
65: 32.634426 85.205427
66: 32.634769 1.139896
67: 32.780751 3.850758
68: 33.201000 27.493362
69: 33.432512 95.680807
70: 33.864807 89.636983
71: 34.635846 106.548853
72: 35.764805 1.479329
73: 36.164734 89.644285
74: 37.029535 95.756546
75: 37.127871 85.858863
76: 37.376369 48.777361
77: 37.432948 64.720269
78: 38.374835 42.820519
79: 38.699088 81.011360
80: 39.096945 100.086794
81: 40.187222 22.568714
82: 40.401247 105.702109
83: 42.156043 6.388486
84: 42.370318 64.592100
85: 45.640251 43.510631
86: 46.069173 124.958160
87: 46.598042 122.682164
88: 46.696531 54.936530
89: 48.401671 109.220862
90: 48.919844 65.026311
91: 49.161702 56.696211
92: 49.980498 60.839125
93: 50.326102 52.513209
94: 51.178444 129.058424
95: 51.321201 32.366333
96: 52.509112 35.976635
97: 53.303569 122.253203
98: 54.153772 92.772597
99: 55.519859 122.233489
100: 55.959121 77.090938
101: 56.320806 79.219778
102: 56.548338 42.395621
103: 57.188593 66.814207
104: 57.678636 0.441306
105: 57.922528 22.297657
106: 58.121439 24.457000
107: 58.678429 129.005626
108: 58.896380 44.576388
109: 59.041485 95.826199
110: 59.113415 30.401147
111: 59.545683 74.147421
112: 59.697982 12.524497
113: 59.916002 25.652134
114: 60.247277 6.023640
115: 60.464765 61.462625
116: 60.573897 23.299349
117: 62.238782 94.061677
118: 62.707005 101.210801
119: 62.837206 29.093346
120: 62.859253 107.439780
121: 64.236999 16.333848
122: 64.379879 41.125383
123: 64.414427 77.665025
124: 64.560725 67.320928
125: 66.168420 83.502121
126: 66.225940 1.078157
127: 66.784057 64.576718
128: 67.771925 20.142779
129: 68.009964 106.012093
130: 68.025541 31.980023
131: 68.151972 70.556618
132: 69.525823 88.536186
