Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.544426 0.433961
1: 0.852616 67.391110
2: 0.894191 90.050792
3: 0.896428 93.728781
4: 1.542706 31.039701
5: 1.620502 28.175562
6: 3.527081 19.996078
7: 3.633040 61.675209
8: 3.809797 53.369278
9: 3.968738 12.652461
10: 4.617960 15.431686
11: 4.939175 80.045550
12: 5.291681 25.890449
13: 6.185924 92.718666
14: 7.689288 69.966748
15: 7.745104 29.601602
16: 8.215770 77.029507
17: 9.027009 51.307749
18: 9.162544 53.741934
19: 9.844922 95.083201
20: 10.468403 28.973951
21: 11.952417 7.905500
22: 12.469954 78.655945
23: 12.571762 58.215223
24: 13.353030 33.003439
25: 13.806388 20.568492
26: 14.676344 63.102305
27: 15.048169 49.709074
28: 15.158310 52.228291
29: 15.505030 72.084714
30: 16.083155 13.877524
31: 16.793633 59.181829
32: 19.355898 81.469039
33: 19.438286 10.443331
34: 20.050518 22.672339
35: 21.291597 52.746460
36: 21.294751 88.843382
37: 21.389927 26.014665
38: 21.415435 34.977764
39: 21.581034 92.630821
40: 22.326554 3.984225
41: 23.012659 10.345930
42: 24.323406 46.167977
43: 24.552717 68.364164
44: 25.385667 84.445581
45: 25.421658 63.092655
46: 27.033885 86.399380
47: 27.605410 42.819385
48: 27.657752 50.966033
49: 27.877738 36.565199
50: 29.722104 26.200565
51: 30.387224 1.397512
52: 31.194219 53.098462
53: 31.304134 11.269088
54: 31.316361 15.424370
55: 32.981493 34.691116
56: 33.007761 83.223518
57: 33.870581 78.366306
58: 34.125148 48.047176
59: 34.613558 70.477413
60: 34.738166 51.717660
61: 34.884236 4.580648
62: 35.371622 82.962792
63: 37.891719 75.307030
64: 37.913146 26.254493
65: 37.974195 95.236816
66: 38.496079 4.016160
67: 38.662614 20.316775
68: 39.342560 13.100814
69: 40.602029 30.509761
70: 41.756841 82.246066
71: 41.784349 6.873445
72: 42.203354 74.740788
73: 43.201282 67.704910
74: 43.240831 19.754176
75: 43.479126 80.927667
76: 43.482179 37.338085
77: 44.642539 44.141158
78: 44.881576 91.526664
79: 45.846126 11.290751
80: 45.952674 30.848361
81: 46.536607 1.260956
82: 48.375485 44.667580
83: 48.458529 34.762028
84: 48.481137 90.174629
85: 48.571344 23.725196
86: 49.817128 69.210572
87: 50.725321 73.812492
88: 51.179004 19.538954
89: 51.309272 76.382991
90: 51.672598 85.706223
91: 51.896612 60.373256
92: 52.202034 0.460230
93: 52.309740 10.381090
94: 52.923542 65.931789
95: 53.011664 37.528436
96: 53.080263 90.933568
97: 53.335290 34.032242
98: 54.708493 15.585457
99: 54.981011 50.933370
100: 55.429244 42.467286
101: 56.340085 31.733533
102: 56.919096 79.539232
103: 58.758741 16.706014
104: 58.830476 54.293447
105: 59.023923 47.955515
106: 60.352580 15.469870
107: 60.721019 43.970701
108: 60.885359 39.253798
109: 60.923006 20.752301
110: 61.314460 51.137807
111: 62.324328 69.753280
112: 62.429589 14.742088
113: 63.424017 43.327054
114: 63.452468 34.068079
115: 64.032217 73.519714
116: 65.578244 10.290283
117: 65.595184 6.196104
118: 66.389906 54.018904
119: 66.562176 58.762235
120: 66.895131 65.956670
121: 68.038196 75.349945
122: 68.293773 40.402566
123: 68.759195 34.669574
124: 69.580709 2.190672
125: 69.628936 26.260239
126: 69.647337 67.919423
127: 69.840899 88.490769
128: 70.066719 64.346480
129: 70.150536 60.727334
130: 70.363627 48.096699
131: 70.410769 93.613693
132: 70.517044 79.915206
