Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.549858 26.033574
1: 0.933605 68.461022
2: 1.007242 80.991382
3: 1.924009 36.616991
4: 2.353011 71.288435
5: 2.639896 59.181147
6: 3.239217 20.791057
7: 4.168199 39.793685
8: 5.168371 15.419895
9: 5.415567 4.992907
10: 5.931093 18.202613
11: 6.310882 71.876978
12: 6.681634 49.553437
13: 7.751902 35.733457
14: 8.662319 39.243217
15: 9.015650 42.757123
16: 9.169417 45.198827
17: 9.248599 24.927930
18: 10.785886 52.835998
19: 11.920929 9.687979
20: 12.243572 41.273421
21: 13.294954 30.039314
22: 13.976917 55.507262
23: 14.071737 77.321732
24: 14.099884 42.898459
25: 14.824606 45.321623
26: 15.191793 23.505458
27: 15.356310 2.447833
28: 15.816766 66.060570
29: 16.943946 9.183955
30: 17.061930 51.612381
31: 17.222866 68.666146
32: 17.789626 29.923947
33: 18.553430 72.705166
34: 18.679979 7.534888
35: 18.988697 1.214329
36: 19.218474 14.197395
37: 20.034899 63.662913
38: 20.217835 48.953503
39: 20.336354 3.306289
40: 20.528119 31.861364
41: 20.759731 39.216866
42: 20.829210 29.187519
43: 21.302494 68.310614
44: 21.445102 79.055979
45: 22.945429 32.417187
46: 22.989112 28.098562
47: 23.707824 18.465350
48: 23.768426 59.288219
49: 24.665285 2.182248
50: 24.953540 71.102051
51: 25.042338 44.291606
52: 25.245679 11.908871
53: 25.284735 23.798113
54: 25.563918 41.595888
55: 26.574443 39.736174
56: 26.972263 79.955033
57: 27.084598 66.232895
58: 27.272080 43.044007
59: 27.852982 57.263323
60: 28.115305 81.970586
61: 28.534999 11.993128
62: 28.791020 34.813995
63: 30.374221 74.807202
64: 31.369767 47.370206
65: 31.600050 25.541932
66: 31.730269 72.336286
67: 31.978588 77.420361
68: 32.854142 42.414025
69: 34.389515 47.991850
70: 34.657996 65.231416
71: 34.662123 13.527656
72: 35.323076 15.433939
73: 35.587996 76.904471
74: 36.587576 29.111720
75: 37.915705 19.858258
76: 38.128825 81.123353
77: 38.929601 54.608043
78: 39.482143 40.593217
79: 39.967097 35.226691
80: 40.121432 69.331226
81: 40.298964 9.354289
82: 40.645208 17.996205
83: 41.294697 61.897519
84: 44.123328 69.981073
85: 45.032501 79.637588
86: 45.262581 55.809685
87: 46.135856 75.838454
88: 47.058245 61.708465
89: 47.806171 30.523793
90: 48.169487 74.510946
91: 48.395261 69.809210
92: 48.469582 46.060775
93: 49.011390 0.724703
94: 49.261113 55.799571
95: 49.264452 48.783751
96: 49.878592 53.835467
97: 50.457377 76.804469
98: 50.495155 35.216554
99: 54.589367 23.000433
100: 55.170112 41.844556
101: 55.975258 30.797003
102: 56.284734 28.386092
103: 56.540094 24.701536
104: 57.452798 69.046289
105: 57.699287 9.443304
106: 59.583905 77.287279
107: 59.984522 0.435965
108: 60.502548 34.579569
109: 61.628980 60.981562
110: 62.912557 19.803416
111: 63.689516 60.687980
112: 64.387616 75.242424
113: 64.581348 78.630489
114: 66.203481 12.587563
115: 67.228465 36.210646
116: 67.238302 69.728874
117: 68.344414 30.700302
118: 69.114445 48.117192
119: 71.953936 22.039475
120: 72.022424 42.388436
121: 72.038080 2.744724
122: 72.224830 5.837504
123: 72.471722 33.766107
124: 72.690634 27.666303
125: 73.380752 70.356471
126: 73.665254 38.792848
127: 74.462290 60.886293
128: 74.831212 5.176818
129: 75.081010 15.410144
130: 75.657829 70.742894
131: 76.761078 51.780132
132: 77.911682 69.285472
