Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.545677 6.008856
1: 0.639650 51.850378
2: 0.881209 20.228276
3: 1.009653 75.888569
4: 1.484322 65.342559
5: 1.669703 13.427089
6: 1.809652 17.022365
7: 2.076844 72.242614
8: 2.292185 58.679737
9: 3.382127 47.753028
10: 3.654840 28.292448
11: 3.718822 6.348885
12: 3.917245 21.755268
13: 4.035619 50.148766
14: 5.864478 5.571190
15: 6.323954 53.788983
16: 7.931729 47.518645
17: 8.245775 36.119475
18: 8.471241 61.551422
19: 8.473266 22.104814
20: 8.864064 28.003809
21: 9.504259 9.824589
22: 9.696022 6.563920
23: 9.926042 37.428012
24: 10.487042 68.343818
25: 10.762565 22.650613
26: 10.851582 59.799345
27: 11.942767 26.645744
28: 11.988303 20.765835
29: 12.146267 45.858921
30: 12.345829 4.032212
31: 12.490108 1.461713
32: 12.593964 15.691855
33: 13.282002 38.687312
34: 13.633573 22.365823
35: 14.396849 12.886439
36: 14.989563 24.211878
37: 15.497429 72.604771
38: 16.690459 30.185300
39: 17.737691 17.237455
40: 17.843141 74.854784
41: 18.381784 78.259974
42: 18.833200 64.844882
43: 19.096132 25.761925
44: 20.013828 21.199587
45: 20.733266 40.106666
46: 22.542175 22.429809
47: 22.598349 0.752764
48: 24.277603 68.430692
49: 26.002446 64.750053
50: 26.316457 61.626859
51: 27.326458 44.592801
52: 27.344314 74.146187
53: 28.305241 3.547821
54: 29.423176 65.650509
55: 29.930009 14.930552
56: 30.232463 0.567940
57: 30.338662 62.699304
58: 30.600122 9.646435
59: 30.966028 79.199350
60: 32.411844 48.476647
61: 32.769295 75.832013
62: 33.224619 24.313056
63: 33.337018 54.877725
64: 34.127156 41.941568
65: 34.874577 50.351353
66: 35.082015 74.920402
67: 35.856899 26.977866
68: 36.538935 12.990875
69: 37.395953 59.484189
70: 37.611932 42.832956
71: 38.244550 33.650412
72: 38.920642 36.891666
73: 39.189014 65.761554
74: 40.015424 30.708584
75: 40.230030 58.249418
76: 41.013992 15.471167
77: 42.314496 77.592969
78: 42.498649 30.223826
79: 43.863804 25.667951
80: 44.016787 43.612157
81: 44.622074 17.713683
82: 44.697159 6.625405
83: 44.719467 54.506076
84: 44.860963 58.287966
85: 44.977713 75.045913
86: 46.037335 61.059559
87: 46.151868 13.388422
88: 48.156096 66.712634
89: 48.271409 43.948708
90: 48.361924 51.043229
91: 49.328372 46.900212
92: 49.633972 1.185327
93: 50.448033 62.181390
94: 51.284509 55.922976
95: 53.773251 52.433150
96: 53.960399 30.530078
97: 55.691403 14.398169
98: 56.719301 33.773046
99: 57.186395 16.705395
100: 57.859234 14.353439
101: 58.992905 54.595363
102: 59.452093 18.809958
103: 60.346439 33.093087
104: 60.792126 30.233702
105: 61.734451 63.042482
106: 62.726757 23.445546
107: 63.241320 58.631298
108: 63.800675 9.781722
109: 63.840857 73.464677
110: 63.938908 15.877915
111: 64.358996 30.727613
112: 64.371377 65.168401
113: 64.635790 37.989849
114: 65.822519 58.196048
115: 66.056338 39.721293
116: 66.847088 17.789614
117: 66.960902 13.783086
118: 67.586238 36.192475
119: 67.725102 44.778036
120: 68.436784 59.159039
121: 68.782265 78.039563
122: 69.075887 71.074450
123: 69.308778 61.818481
124: 69.988309 28.462827
125: 70.813235 59.018922
126: 71.135961 39.802984
127: 72.311951 48.266724
128: 72.872612 77.633613
129: 72.894347 10.849027
130: 74.320741 38.348274
131: 75.067829 78.285294
132: 75.237039 5.045272
133: 75.491200 2.188018
134: 75.545282 33.450457
135: 76.751414 45.968078
136: 77.097924 41.695860
137: 77.617457 54.318095
138: 77.699856 49.613648
139: 78.077127 77.200822
Edges
(0,14)
(1,10)
(2,10)
(3,37)
(4,18)
(5,6)
(6,12)
(6,32)
(7,24)
(7,37)
(8,15)
(8,18)
(9,10)
(10,12)
(10,17)
(11,14)
(13,15)
(13,16)
(14,21)
(15,26)
(16,29)
(17,20)
(17,38)
(18,24)
(19,32)
(20,25)
(21,35)
(22,30)
(22,35)
(23,29)
(23,38)
(25,27)
(25,34)
(26,50)
(27,36)
(28,32)
(30,47)
(31,47)
(32,35)
(33,38)
(33,45)
(34,39)
(37,40)
(37,42)
(39,55)
(40,41)
(41,59)
(42,48)
(43,44)
(44,46)
(44,55)
(47,56)
(48,54)
(49,50)
(50,51)
(50,57)
(50,63)
(52,59)
(53,56)
(56,58)
(56,92)
(57,69)
(60,63)
(60,64)
(61,66)
(62,67)
(63,65)
(64,70)
(66,73)
(66,77)
(66,85)
(67,79)
(68,76)
(68,82)
(70,80)
(71,78)
(72,78)
(72,80)
(73,86)
(73,88)
(74,79)
(75,83)
(75,84)
(76,81)
(78,89)
(79,96)
(82,87)
(82,92)
(83,90)
(86,94)
(88,93)
(89,96)
(90,91)
(91,95)
(91,98)
(92,108)
(94,95)
(95,101)
(97,99)
(97,108)
(98,104)
(99,102)
(100,110)
(101,105)
(101,119)
(103,113)
(105,107)
(106,110)
(106,111)
(106,116)
(107,112)
(108,129)
(109,112)
(110,117)
(111,113)
(112,122)
(113,118)
(114,119)
(114,120)
(115,118)
(116,129)
(118,130)
(119,127)
(120,123)
(121,128)
(122,139)
(124,134)
(125,127)
(125,137)
(126,127)
(126,130)
(127,138)
(128,131)
(128,139)
(129,134)
(132,133)
(133,136)
(134,136)
(135,138)
