Nodes: 20
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.042977 6.893503
1: 0.293932 10.732251
2: 0.710931 2.055433
3: 1.239148 13.279666
4: 2.154013 9.232559
5: 2.207614 4.051095
6: 3.439776 1.159484
7: 4.189151 6.136807
8: 5.036676 8.941512
9: 5.727224 1.192372
10: 6.599571 13.059402
11: 6.688930 11.011514
12: 8.112601 9.088604
13: 8.293631 5.722154
14: 9.269759 2.864944
15: 10.138378 13.882409
16: 11.287992 3.382359
17: 12.254032 13.882946
18: 12.318621 6.374323
19: 12.323871 10.207580
Edges
(0,1)
(0,2)
(0,5)
(3,4)
(3,11)
(4,7)
(5,7)
(5,9)
(6,9)
(7,8)
(7,13)
(8,11)
(8,13)
(10,11)
(11,12)
(11,15)
(12,13)
(12,15)
(12,19)
(13,14)
(13,16)
(13,18)
(14,16)
(15,17)
(16,18)
