Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.128120 25.986364
1: 0.248964 76.306971
2: 0.880064 72.449379
3: 1.151976 69.062992
4: 2.084101 31.665107
5: 3.333215 4.912842
6: 3.370122 7.822009
7: 3.608494 59.663673
8: 3.826908 42.193349
9: 4.033589 49.914957
10: 4.180469 27.786801
11: 4.771817 22.315098
12: 5.157498 44.282380
13: 6.154210 24.378445
14: 6.659700 34.018744
15: 7.139553 53.839637
16: 7.417160 40.176772
17: 8.170786 12.916209
18: 8.230378 25.365227
19: 8.874260 19.509878
20: 9.254304 53.447409
21: 9.642123 11.244068
22: 9.892161 67.544348
23: 11.069789 8.845324
24: 11.450475 1.221677
25: 12.417282 59.525539
26: 13.910464 25.955323
27: 14.734174 5.136805
28: 15.192605 53.012875
29: 15.473675 24.132530
30: 16.148067 61.051934
31: 17.150652 53.800558
32: 18.305601 77.094125
33: 19.646455 2.055596
34: 19.728570 59.027769
35: 19.833046 44.176434
36: 20.461767 71.860525
37: 20.742064 35.192338
38: 21.513688 67.456639
39: 21.577094 77.705634
40: 21.774854 73.605775
41: 22.193039 41.460801
42: 22.319703 1.929103
43: 22.392576 13.403621
44: 22.848968 47.846733
45: 23.014984 70.595366
46: 23.676693 6.414954
47: 23.783344 54.099313
48: 24.082612 24.447998
49: 24.163857 50.399565
50: 24.360913 62.076123
51: 24.556185 3.571959
52: 24.557817 38.442134
53: 24.722096 17.885634
54: 26.599818 33.782969
55: 26.600553 37.583142
56: 27.144255 66.424055
57: 27.237820 21.103557
58: 27.317922 41.975455
59: 27.884426 54.493789
60: 29.730274 35.893925
61: 29.985156 78.163962
62: 30.020844 21.724678
63: 30.241510 51.064647
64: 30.813869 53.790387
65: 31.452192 23.448311
66: 33.286463 36.816087
67: 34.022563 64.263678
68: 35.057887 14.484311
69: 35.060429 19.626730
70: 35.247401 71.889207
71: 35.862223 24.971059
72: 37.562070 47.933662
73: 39.786393 74.898763
74: 39.883084 14.926049
75: 40.045783 41.700657
76: 40.838605 66.163897
77: 41.078841 26.089677
78: 41.383041 51.233496
79: 42.138163 23.778739
80: 43.800598 46.925868
81: 44.651387 5.399777
82: 45.849561 71.892710
83: 45.995167 46.103047
84: 46.168309 7.187948
85: 47.580841 64.262365
86: 48.115611 21.774974
87: 48.259778 19.585290
88: 49.078919 11.251850
89: 49.633788 14.920203
90: 50.541042 31.723229
91: 50.590792 7.897791
92: 52.983538 52.336714
93: 53.551595 24.886068
94: 56.028416 78.096379
95: 56.350680 41.680756
96: 56.386850 3.185392
97: 57.824479 38.437565
98: 58.206615 58.585591
99: 58.557544 4.827505
100: 59.284502 67.298525
101: 60.162243 35.625974
102: 60.317164 39.348638
103: 61.443600 32.233849
104: 62.201470 3.289227
105: 63.527404 56.665162
106: 63.796636 27.852857
107: 64.251071 58.685664
108: 64.439396 21.917146
109: 65.729777 75.674871
110: 66.035778 15.092477
111: 66.713487 3.370472
112: 67.196462 72.379673
113: 67.356611 77.141595
114: 68.539316 46.914155
115: 68.700842 55.751627
116: 69.306371 41.340149
117: 69.322782 63.722476
118: 69.586266 11.472393
119: 69.615901 8.264125
120: 69.850808 21.399358
121: 70.222348 57.439317
122: 70.729152 49.300087
123: 71.149473 51.868272
124: 71.699901 27.434984
125: 72.632854 55.401873
126: 72.958272 70.686543
127: 74.843386 44.547141
128: 75.008760 14.997016
129: 75.634484 68.926625
130: 75.841541 23.001466
131: 76.748634 4.314411
132: 77.178574 29.487234
133: 77.179886 72.527749
134: 77.554481 75.143739
135: 77.767814 15.348704
136: 78.363295 22.580642
137: 78.493157 40.080455
138: 78.542594 0.004606
139: 78.771618 37.385644
Edges
(0,5)
(0,8)
(0,10)
(1,61)
(2,25)
(2,44)
(3,7)
(3,8)
(3,35)
(3,58)
(3,71)
(4,8)
(4,53)
(4,68)
(6,13)
(6,24)
(8,12)
(8,16)
(9,16)
(9,37)
(10,18)
(10,84)
(11,13)
(13,17)
(13,46)
(13,51)
(14,57)
(14,62)
(14,65)
(14,69)
(15,69)
(18,81)
(19,24)
(20,69)
(21,24)
(22,34)
(23,24)
(24,27)
(24,33)
(24,42)
(24,96)
(26,68)
(26,91)
(28,58)
(29,84)
(30,49)
(31,44)
(32,49)
(32,61)
(32,73)
(34,49)
(35,69)
(36,40)
(36,70)
(36,115)
(38,47)
(39,61)
(41,74)
(43,81)
(44,63)
(44,78)
(45,50)
(45,56)
(45,78)
(45,98)
(47,49)
(48,74)
(49,50)
(52,74)
(54,69)
(55,103)
(55,124)
(55,137)
(56,105)
(58,72)
(58,83)
(59,64)
(60,71)
(60,96)
(64,78)
(66,139)
(67,83)
(70,73)
(70,107)
(71,74)
(72,80)
(73,100)
(75,102)
(75,123)
(76,85)
(77,93)
(79,86)
(79,87)
(79,93)
(82,117)
(85,107)
(87,89)
(87,99)
(87,106)
(88,96)
(90,93)
(92,123)
(92,125)
(94,100)
(95,123)
(95,127)
(96,99)
(97,139)
(100,109)
(100,112)
(100,134)
(101,139)
(104,106)
(104,111)
(104,118)
(104,119)
(104,138)
(106,108)
(106,128)
(109,113)
(110,128)
(114,122)
(115,117)
(115,126)
(116,137)
(120,124)
(121,126)
(121,129)
(122,127)
(127,134)
(127,137)
(128,130)
(130,131)
(130,132)
(131,135)
(131,139)
(133,134)
(134,139)
(135,136)
