Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.549155 12.602795
1: 1.244368 88.135482
2: 1.430646 55.875637
3: 3.253579 64.531832
4: 4.458202 12.259696
5: 6.081914 91.396078
6: 6.174923 32.882640
7: 6.544799 74.880613
8: 6.588273 77.162541
9: 7.474894 27.553296
10: 8.102828 84.413531
11: 8.149136 66.138533
12: 10.549017 69.030190
13: 10.622162 41.383211
14: 10.699121 84.354530
15: 11.153265 64.174420
16: 12.176819 53.975128
17: 12.767119 83.630691
18: 12.979216 18.698153
19: 13.196847 77.903121
20: 13.277403 3.380007
21: 13.309109 67.234190
22: 14.767101 69.047511
23: 14.905082 29.444720
24: 15.035483 19.316031
25: 15.336408 34.362616
26: 15.496929 62.963986
27: 15.602561 15.838147
28: 15.639703 46.017631
29: 16.282728 59.813347
30: 17.206962 65.515566
31: 17.842093 53.036038
32: 18.446316 16.749190
33: 18.786677 1.254048
34: 19.815024 68.162351
35: 20.706987 43.346720
36: 21.641675 19.328891
37: 22.563473 63.288626
38: 23.046781 86.813411
39: 24.209521 22.593323
40: 24.827699 32.198635
41: 24.847831 17.528780
42: 25.633862 54.082795
43: 26.710639 33.782724
44: 26.813283 42.010745
45: 28.083548 22.449888
46: 29.963777 30.131119
47: 30.713783 35.766261
48: 31.005732 83.150702
49: 31.256095 91.883449
50: 33.187915 55.478536
51: 33.221014 69.073554
52: 33.908317 14.887829
53: 34.824156 3.504951
54: 35.110846 59.256415
55: 36.054020 12.046463
56: 36.612122 67.953197
57: 36.864234 44.493119
58: 37.013294 22.836442
59: 37.914804 17.735605
60: 38.847647 27.703195
61: 39.157930 29.993661
62: 39.241542 85.010834
63: 39.520237 76.794771
64: 40.469737 71.066913
65: 40.577057 11.242976
66: 40.726847 35.828295
67: 41.168724 0.912919
68: 41.308191 19.785121
69: 42.300138 59.223258
70: 42.441125 47.234284
71: 42.800984 42.988630
72: 43.118546 82.017102
73: 43.231931 24.396227
74: 43.235906 10.191791
75: 43.314520 68.820919
76: 43.662273 93.454397
77: 44.114464 49.860064
78: 44.225723 0.313313
79: 44.817755 75.409501
80: 44.834293 65.649862
81: 44.985962 36.199639
82: 47.179244 16.725129
83: 48.004007 51.418362
84: 48.444633 11.943489
85: 48.615245 68.455974
86: 48.929271 47.796231
87: 50.498830 35.916071
88: 51.013272 24.177035
89: 51.111806 38.385630
90: 51.250745 41.971215
91: 51.823397 55.983620
92: 51.894607 85.919531
93: 53.390487 60.961585
94: 53.533640 69.752414
95: 53.560313 26.650117
96: 53.655535 2.983673
97: 53.914704 14.453788
98: 54.217445 40.868345
99: 54.766858 34.214413
100: 55.031973 12.507813
101: 55.201779 52.224944
102: 55.527661 28.521241
103: 55.533753 79.020946
104: 57.123369 48.972859
105: 58.092506 43.073659
106: 58.284058 57.222086
107: 58.382701 3.599303
108: 59.474939 71.816482
109: 59.593019 82.158863
110: 59.913648 64.936426
111: 60.478302 58.368196
112: 60.714317 18.383740
113: 62.370745 36.125443
114: 62.603034 47.778458
115: 62.731942 65.756139
116: 62.923704 27.508476
117: 63.634378 25.065047
118: 64.071325 19.703865
119: 64.334433 89.427629
120: 64.349536 3.089895
121: 64.555124 61.070260
122: 64.599931 10.101503
123: 65.553703 50.798429
124: 65.694936 41.010452
125: 65.961003 24.158407
126: 66.263800 85.511680
127: 66.343208 18.399280
128: 67.112020 1.811375
129: 67.500096 52.525252
130: 69.188955 3.556099
131: 69.261090 86.010604
132: 69.729899 74.628501
