Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.348496 22.478491
1: 1.635845 19.726804
2: 2.306655 55.288250
3: 2.729161 10.045453
4: 2.929961 17.345149
5: 3.083663 5.481944
6: 3.599925 1.916737
7: 3.994241 70.371032
8: 4.212714 52.672683
9: 5.671246 3.832521
10: 6.064403 87.476493
11: 6.908569 56.436957
12: 7.135103 62.174936
13: 7.471754 49.776784
14: 8.205533 31.286378
15: 8.516818 35.236230
16: 9.515282 39.102927
17: 9.732408 2.787817
18: 10.369812 8.622312
19: 10.564585 51.331842
20: 11.369239 19.415121
21: 12.186515 31.099475
22: 13.745224 71.554860
23: 14.160549 30.259533
24: 16.251237 84.637743
25: 16.770960 11.465995
26: 16.801109 28.193553
27: 17.657853 78.853123
28: 18.215949 50.464114
29: 19.142050 23.657262
30: 19.626812 43.486361
31: 19.676734 62.279052
32: 19.697858 74.850701
33: 19.894749 4.144941
34: 20.176606 30.058518
35: 20.326110 26.642376
36: 20.420510 59.541426
37: 20.859533 11.437410
38: 21.877642 69.350450
39: 21.976676 9.323828
40: 22.301818 15.103820
41: 22.905146 42.439978
42: 23.869678 4.974187
43: 24.510679 2.541955
44: 24.860214 79.642435
45: 24.901647 32.431027
46: 25.519898 41.727701
47: 26.584701 64.631071
48: 26.860649 5.918349
49: 26.916887 52.276882
50: 27.030697 73.514731
51: 27.141659 22.907011
52: 27.220615 29.448314
53: 27.425798 14.612044
54: 27.488617 78.598487
55: 28.711083 74.816223
56: 29.055593 12.457576
57: 29.430192 57.851988
58: 30.088443 1.120841
59: 30.640999 76.992244
60: 31.006257 51.759878
61: 31.892476 82.742993
62: 31.950139 85.608830
63: 32.147816 58.587520
64: 32.658226 3.170053
65: 33.045871 6.624532
66: 33.047350 68.927117
67: 33.429819 61.639076
68: 33.641372 14.535167
69: 33.770635 24.662353
70: 34.435988 44.579526
71: 34.776033 70.676110
72: 35.021173 34.143321
73: 35.304875 9.375618
74: 35.814012 65.900376
75: 36.612700 63.404691
76: 37.039317 36.369669
77: 37.675382 16.736807
78: 38.779105 12.746802
79: 40.035887 67.626222
80: 40.253006 72.448217
81: 40.856505 5.346765
82: 41.816559 20.795349
83: 42.149985 51.761593
84: 42.203097 56.016067
85: 43.297372 59.745496
86: 43.904156 2.919750
87: 44.609178 15.752744
88: 45.971249 72.443489
89: 46.415122 85.332894
90: 46.663743 58.025368
91: 46.795326 20.530625
92: 47.797008 32.649104
93: 48.481461 8.061233
94: 48.750510 23.892958
95: 48.872766 48.395279
96: 49.092305 73.903740
97: 50.110892 31.638512
98: 50.230214 82.667708
99: 50.534811 35.728389
100: 50.814616 40.356820
101: 52.318264 47.874343
102: 53.951476 62.477542
103: 54.073519 79.015440
104: 55.506043 65.782290
105: 56.621811 39.768478
106: 56.734065 51.626007
107: 58.736607 15.135061
108: 58.834075 6.324366
109: 59.640803 30.503917
110: 59.663874 84.682497
111: 59.848587 43.051499
112: 60.284511 79.118948
113: 60.963097 54.349266
114: 61.854214 6.580329
115: 62.664186 28.564399
116: 63.600943 43.460356
117: 64.107565 1.946993
118: 64.148023 49.054912
119: 64.763941 75.892040
120: 64.915634 26.456353
121: 64.984639 14.497795
122: 65.548389 69.507920
123: 65.623005 56.507449
124: 67.117617 11.677932
125: 67.284727 73.980570
126: 67.549632 18.479510
127: 67.636809 6.041483
128: 67.785457 80.105147
129: 68.099935 8.098162
130: 69.364980 44.505742
131: 70.070693 9.493993
132: 71.550554 17.084857
