Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.997436 7.326241
1: 2.019169 65.638237
2: 2.312009 28.861375
3: 2.638392 25.706809
4: 2.667457 41.004601
5: 3.064163 57.324794
6: 3.357521 1.737324
7: 3.546157 44.154040
8: 3.735911 60.046547
9: 4.333365 66.147650
10: 4.936197 62.344126
11: 6.338481 38.237770
12: 7.691866 15.637125
13: 8.152997 33.361836
14: 8.696721 10.425543
15: 9.360010 53.274996
16: 9.855358 23.146322
17: 10.230898 4.294249
18: 10.350267 40.480037
19: 10.586337 65.389247
20: 10.815907 6.395752
21: 12.150850 39.517399
22: 12.710933 50.227120
23: 13.662928 66.997767
24: 13.874082 11.798498
25: 14.494618 3.400847
26: 14.579407 77.465447
27: 14.621527 26.787847
28: 15.114882 36.197464
29: 15.250622 74.004984
30: 16.148192 66.084576
31: 16.168123 60.832248
32: 16.593877 2.265716
33: 17.244012 0.160619
34: 17.530006 44.532479
35: 18.324018 66.427039
36: 19.124739 47.316002
37: 19.362473 73.454849
38: 19.492971 50.351472
39: 19.676079 29.605218
40: 20.452106 69.736650
41: 20.990859 9.526152
42: 21.359603 51.706791
43: 22.797087 29.116145
44: 22.999270 1.684589
45: 23.019134 22.501117
46: 23.837224 25.346773
47: 24.051307 10.989739
48: 24.407745 59.374246
49: 24.521404 74.530363
50: 24.948833 31.544741
51: 25.503854 41.035682
52: 25.669970 51.330687
53: 27.491391 61.656938
54: 28.841451 22.346656
55: 29.236261 28.530542
56: 29.253046 32.045632
57: 30.188694 54.133961
58: 30.878580 17.416348
59: 31.231978 12.898346
60: 31.336874 43.462978
61: 31.609607 20.273552
62: 34.311348 46.996810
63: 35.403379 3.396253
64: 37.200927 26.483386
65: 38.056694 7.415059
66: 38.866390 68.737731
67: 39.399620 49.776311
68: 41.327798 12.408293
69: 42.738766 42.223911
70: 42.773006 45.050775
71: 43.518651 21.588893
72: 43.580091 14.871519
73: 44.306971 18.246522
74: 44.312370 57.310618
75: 44.611817 66.811918
76: 44.866238 3.687928
77: 45.899425 61.345093
78: 46.513498 47.913456
79: 48.681399 25.632815
80: 48.925761 65.998708
81: 49.134503 55.744619
82: 49.520217 59.981120
83: 50.210833 1.055338
84: 50.928231 72.778419
85: 52.027032 15.209468
86: 52.190195 63.603451
87: 52.388598 26.015884
88: 53.096511 52.555719
89: 53.464923 69.261203
90: 55.057980 39.839319
91: 55.137297 47.185323
92: 55.212271 43.707487
93: 57.225392 70.211051
94: 57.949121 7.335908
95: 58.196954 64.161629
96: 58.380132 48.759630
97: 58.502956 10.114947
98: 59.377721 70.031975
99: 59.891627 14.473522
100: 60.094992 67.246062
101: 60.320445 37.857505
102: 60.470433 29.972415
103: 60.529713 75.246581
104: 60.615472 45.196227
105: 60.871570 20.733553
106: 60.933814 17.559650
107: 61.283083 78.145478
108: 62.298809 57.775689
109: 62.598665 52.551312
110: 63.262413 43.723433
111: 63.738980 21.815926
112: 64.220476 50.500525
113: 65.150214 39.187257
114: 65.210738 9.311936
115: 66.090331 74.052747
116: 66.105182 45.846923
117: 66.166795 13.162077
118: 66.967811 60.541595
119: 67.400231 26.003551
120: 68.148286 54.765852
121: 69.033181 23.352655
122: 69.350514 32.457944
123: 69.356915 10.418250
124: 69.394960 2.390794
125: 70.110962 28.345913
126: 70.291482 39.282676
127: 70.380685 4.968465
128: 70.475055 8.045736
129: 71.085286 34.248061
130: 72.579123 0.323197
131: 73.704127 12.371545
132: 74.185018 61.651948
133: 74.918066 48.765142
134: 76.201645 54.889699
135: 76.404014 10.706694
136: 76.416958 34.810133
137: 76.851102 0.247598
138: 78.301348 10.001120
139: 78.831913 57.129404
Edges
(0,1)
(1,4)
(1,5)
(1,29)
(2,3)
(2,17)
(4,18)
(5,9)
(5,34)
(6,25)
(6,32)
(6,63)
(6,76)
(7,34)
(8,22)
(8,42)
(10,23)
(10,52)
(11,12)
(11,14)
(11,20)
(11,21)
(11,28)
(11,43)
(11,71)
(13,71)
(15,56)
(16,54)
(16,58)
(16,72)
(17,25)
(19,29)
(20,24)
(20,68)
(20,114)
(20,138)
(21,50)
(21,56)
(22,56)
(23,135)
(24,47)
(24,72)
(25,65)
(25,138)
(26,107)
(27,46)
(27,71)
(29,40)
(29,49)
(29,107)
(30,53)
(31,62)
(33,44)
(33,76)
(35,75)
(35,93)
(36,56)
(37,98)
(38,56)
(39,43)
(41,68)
(45,61)
(47,59)
(48,135)
(49,98)
(51,52)
(53,75)
(55,60)
(57,74)
(57,80)
(57,90)
(57,93)
(59,85)
(60,64)
(60,79)
(61,105)
(61,135)
(62,79)
(66,93)
(67,78)
(68,123)
(69,135)
(70,102)
(73,117)
(73,135)
(76,83)
(76,94)
(76,124)
(76,130)
(77,78)
(77,82)
(79,111)
(81,82)
(81,102)
(82,96)
(84,98)
(86,98)
(87,111)
(88,91)
(88,96)
(89,93)
(92,102)
(93,98)
(95,102)
(97,138)
(98,102)
(98,110)
(98,112)
(98,116)
(98,122)
(99,135)
(100,122)
(100,125)
(101,121)
(102,119)
(102,135)
(103,122)
(104,125)
(106,111)
(106,131)
(108,112)
(109,113)
(109,125)
(111,135)
(115,118)
(115,134)
(118,122)
(118,126)
(118,136)
(120,136)
(121,138)
(122,129)
(126,138)
(127,138)
(128,138)
(132,134)
(133,136)
(133,139)
(137,138)
