Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.199397 75.826722
1: 0.472062 92.586302
2: 0.654439 47.081223
3: 1.968024 25.140338
4: 2.007220 17.520158
5: 2.819681 36.452697
6: 3.356465 23.204830
7: 3.357339 86.269599
8: 4.198949 13.235578
9: 4.724282 61.143672
10: 4.871250 38.463178
11: 5.205024 54.417916
12: 5.233634 58.570023
13: 5.587486 64.443749
14: 6.312543 88.647104
15: 6.375968 11.483943
16: 6.700553 33.823842
17: 7.333880 40.497432
18: 8.615946 72.761158
19: 9.724424 62.766717
20: 11.918471 10.888731
21: 12.109813 41.359029
22: 13.720878 55.226908
23: 14.894340 20.425652
24: 16.634081 51.194639
25: 16.868670 71.554562
26: 17.495169 34.514805
27: 17.918583 52.777400
28: 18.462281 50.213738
29: 19.036227 37.333579
30: 19.160301 7.395033
31: 19.384593 21.493155
32: 19.683955 43.268637
33: 19.901188 79.753707
34: 20.140463 41.060236
35: 20.641524 86.953380
36: 21.638388 64.281572
37: 21.724776 20.295441
38: 22.327563 14.462625
39: 22.885031 40.708637
40: 23.078258 9.411614
41: 24.036731 77.039455
42: 24.115507 35.405749
43: 24.454597 92.695847
44: 24.513776 62.442671
45: 24.842965 58.123055
46: 25.208815 33.574792
47: 27.100171 70.659181
48: 27.811197 59.640598
49: 28.165473 10.259063
50: 28.930204 73.576945
51: 29.029496 57.856680
52: 29.105257 84.592040
53: 29.175316 43.571128
54: 29.610394 93.449439
55: 29.842102 80.645134
56: 30.460296 71.018986
57: 30.513093 21.136608
58: 31.010946 6.878470
59: 31.514976 57.154753
60: 31.581447 60.741846
61: 32.410144 77.248910
62: 33.726357 23.007307
63: 33.741174 36.227655
64: 33.988065 39.727141
65: 34.782236 4.573948
66: 35.542952 93.053207
67: 35.716050 10.015864
68: 35.838757 78.495449
69: 36.011635 67.428872
70: 36.125395 0.542160
71: 36.416763 20.099364
72: 37.195160 73.192369
73: 37.353612 44.679867
74: 38.162658 5.663157
75: 39.054681 36.748610
76: 42.321844 7.273570
77: 42.920680 91.947215
78: 43.190532 51.943137
79: 43.331166 61.188360
80: 43.725450 30.859920
81: 44.117874 4.008827
82: 46.104449 83.643923
83: 46.204584 44.494685
84: 47.205646 62.755875
85: 47.881252 1.968160
86: 48.027552 51.644961
87: 48.646149 21.322384
88: 49.916175 67.072040
89: 50.055757 86.299585
90: 50.232575 64.261776
91: 50.684252 40.735370
92: 51.598235 93.964067
93: 53.077202 48.136661
94: 53.801821 20.688745
95: 54.363879 7.172614
96: 54.915599 62.575125
97: 55.151070 11.002888
98: 55.383416 5.426245
99: 55.983337 33.830627
100: 56.369088 20.008059
101: 56.684212 53.671299
102: 57.369381 7.658629
103: 57.969028 22.221566
104: 58.566238 10.698924
105: 58.577174 17.643440
106: 58.835585 67.193120
107: 59.112183 51.164494
108: 59.461374 38.949969
109: 59.911087 92.217335
110: 60.759497 33.164093
111: 61.990587 28.815940
112: 62.045491 78.191276
113: 62.382620 48.152494
114: 62.691513 91.574919
115: 62.827417 36.161328
116: 63.558016 87.476734
117: 66.542993 34.630811
118: 66.590667 21.577809
119: 66.876393 45.481808
120: 67.149073 36.805672
121: 67.778708 31.495326
122: 67.857178 82.872316
123: 67.900341 26.718472
124: 69.211207 59.622546
125: 69.645187 12.667588
126: 70.492559 93.703041
127: 70.725644 73.090067
128: 70.902858 30.496541
129: 71.459935 44.018726
130: 71.596144 76.102368
131: 72.922203 47.370520
132: 73.376215 0.529290
