Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.101647 33.756880
1: 0.172057 41.006804
2: 0.665555 55.044862
3: 0.923475 88.366007
4: 1.074622 3.711545
5: 1.219310 24.406507
6: 1.600558 74.946002
7: 1.620813 18.048202
8: 2.876724 39.402384
9: 3.740033 7.521769
10: 4.108524 69.478242
11: 4.128872 28.283271
12: 4.379985 17.248761
13: 6.466287 91.003900
14: 9.218493 54.391521
15: 9.314521 25.587001
16: 10.030409 30.641429
17: 11.512742 8.761152
18: 12.163890 79.966852
19: 12.467527 38.516118
20: 13.529023 90.346256
21: 13.683427 45.232216
22: 14.371685 22.063664
23: 14.591711 42.347748
24: 14.768977 76.102530
25: 15.793733 59.017333
26: 16.340948 8.072250
27: 17.964444 23.456943
28: 18.450972 29.290875
29: 19.099997 34.162004
30: 19.289108 11.851625
31: 19.916659 25.869128
32: 20.024676 79.211182
33: 20.984387 90.292745
34: 21.000853 86.086272
35: 22.515681 23.517383
36: 22.834921 8.488509
37: 23.389262 2.017393
38: 24.050542 25.202836
39: 24.963644 87.156966
40: 25.011731 5.309575
41: 25.720894 32.592196
42: 26.445828 19.311270
43: 26.523529 52.081733
44: 27.070549 91.999953
45: 27.115136 2.232716
46: 27.240179 34.039427
47: 27.671368 4.467478
48: 28.289334 65.623141
49: 28.550907 76.207564
50: 28.852163 56.433341
51: 29.292133 83.482751
52: 29.841451 74.244806
53: 30.033132 36.045314
54: 30.224687 18.540327
55: 30.339380 90.980921
56: 30.469372 8.215710
57: 31.287302 6.221485
58: 31.358855 52.051608
59: 31.589634 30.727146
60: 32.165074 67.054347
61: 32.332172 23.199673
62: 34.407594 61.638867
63: 35.413360 28.816636
64: 35.644779 89.325460
65: 35.951400 72.713743
66: 36.195852 48.903252
67: 36.303740 54.169201
68: 36.401305 12.014904
69: 37.399596 84.908546
70: 38.140295 61.632538
71: 38.696745 57.501693
72: 39.117108 13.686837
73: 39.262159 49.247306
74: 39.312425 86.539003
75: 39.653334 28.652554
76: 39.903824 77.484133
77: 40.026284 52.418579
78: 40.028813 62.572123
79: 40.425317 71.063721
80: 41.034787 26.136381
81: 41.354889 19.765552
82: 41.767779 41.034800
83: 42.060568 58.041686
84: 43.153749 69.103907
85: 43.303013 22.007310
86: 44.048569 29.012267
87: 44.467635 74.534294
88: 45.173170 81.766402
89: 45.201723 48.352906
90: 47.004627 33.844111
91: 47.205173 81.012199
92: 47.894807 26.049280
93: 47.909795 52.817631
94: 48.989285 17.927252
95: 49.222515 48.727154
96: 50.672912 78.420806
97: 50.980321 90.819219
98: 51.016311 15.367786
99: 51.056206 46.029488
100: 51.386053 72.906538
101: 51.897380 38.856628
102: 53.129608 83.221280
103: 54.755234 87.954417
104: 55.054134 43.186600
105: 55.166251 80.857131
106: 55.238431 77.230639
107: 55.611824 59.534696
108: 55.980884 22.669934
109: 56.888830 41.302333
110: 57.329636 38.332248
111: 57.435681 8.080645
112: 57.942712 65.180494
113: 59.067882 15.894810
114: 59.391288 81.189513
115: 60.151320 42.975561
116: 60.177025 22.363757
117: 60.967071 35.873904
118: 61.408263 15.096324
119: 61.842479 59.942943
120: 62.922625 31.279155
121: 63.047756 54.504516
122: 63.704083 18.751671
123: 63.955110 1.755391
124: 64.328586 56.499593
125: 65.123266 51.866009
126: 65.208982 33.101411
127: 66.529924 10.193377
128: 67.883538 78.830736
129: 68.034497 7.311628
130: 68.063504 14.655440
131: 68.479759 33.929826
132: 70.122084 5.365219
