Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.388644 2.828005
1: 1.399366 15.530521
2: 1.539866 10.613011
3: 2.025699 61.330079
4: 3.900608 60.234045
5: 4.658225 30.308236
6: 6.070548 39.803412
7: 6.172600 7.657224
8: 7.289672 35.035119
9: 7.392795 68.588167
10: 7.637383 45.907047
11: 8.843253 22.419009
12: 8.846523 66.369355
13: 8.993551 55.026812
14: 9.459973 26.945602
15: 11.393491 20.019203
16: 11.547495 22.260225
17: 12.051644 67.566927
18: 12.370870 6.525548
19: 12.566445 2.736897
20: 13.070740 35.403524
21: 13.209108 47.155020
22: 13.463127 16.237232
23: 14.397677 44.257427
24: 15.863375 32.262011
25: 16.298808 60.724807
26: 16.832535 63.571281
27: 16.938385 16.198894
28: 17.741792 6.256654
29: 18.550485 9.546711
30: 18.881977 68.119178
31: 20.115483 46.967346
32: 20.527265 40.779956
33: 20.875869 65.079491
34: 21.085994 14.316999
35: 21.125940 5.269488
36: 21.546283 8.605672
37: 22.051687 31.369625
38: 22.588096 33.597927
39: 22.868451 48.454001
40: 22.895111 24.986602
41: 22.896133 64.632086
42: 23.219520 13.833372
43: 23.574770 11.840716
44: 24.235187 40.918328
45: 24.247853 9.636052
46: 24.315263 61.758371
47: 24.446383 46.573594
48: 24.533433 43.467145
49: 24.712851 5.611502
50: 24.928480 2.188973
51: 25.405735 27.141938
52: 26.560270 7.363418
53: 26.634609 65.575101
54: 26.792605 58.810987
55: 27.642324 0.860159
56: 28.524772 26.258993
57: 29.782428 33.186223
58: 30.164374 4.579339
59: 31.355647 6.779975
60: 31.544747 69.900989
61: 31.589035 36.766401
62: 32.781341 25.018416
63: 33.280945 13.781492
64: 33.452626 46.940145
65: 33.477018 30.791137
66: 33.885581 69.286058
67: 34.151578 4.135789
68: 35.345037 36.635514
69: 35.410905 9.701193
70: 35.607524 59.791419
71: 37.107278 38.414368
72: 37.679142 28.146141
73: 37.692853 16.518120
74: 38.124093 24.324111
75: 38.642801 6.657550
76: 39.594406 66.960527
77: 39.836499 3.544058
78: 39.919235 19.316977
79: 40.646621 22.344460
80: 41.347798 27.256865
81: 41.504722 5.097669
82: 42.826320 21.001478
83: 43.347470 9.036749
84: 43.843239 35.969646
85: 44.564784 55.904298
86: 45.055155 32.857772
87: 45.367556 0.477848
88: 45.750471 63.538911
89: 46.265235 46.508166
90: 46.743121 12.564248
91: 47.028369 27.987879
92: 47.528496 53.008020
93: 47.969179 22.035974
94: 47.978025 0.107845
95: 48.191064 14.306019
96: 48.695637 10.848138
97: 49.675416 17.513174
98: 49.955077 51.126106
99: 50.368588 64.007027
100: 51.168041 46.484301
101: 51.694209 9.047096
102: 51.704988 62.201332
103: 52.183595 28.753354
104: 52.209633 33.878269
105: 52.281214 19.325823
106: 52.764820 66.667396
107: 53.009849 37.556832
108: 53.911524 17.312512
109: 54.357819 45.433076
110: 54.731833 30.293316
111: 54.879747 1.280799
112: 55.069128 14.371252
113: 55.311731 51.701115
114: 55.729389 9.588632
115: 56.849900 54.578565
116: 56.915188 17.722305
117: 57.628618 21.511665
118: 57.939877 0.699358
119: 58.714354 25.035952
120: 59.146382 33.379956
121: 59.444627 44.641639
122: 59.688539 67.582658
123: 61.259472 13.713288
124: 61.731034 69.758780
125: 61.806361 40.612668
126: 62.448765 4.200695
127: 62.824969 7.257702
128: 63.751587 59.753912
129: 64.467532 64.044396
130: 64.535254 43.587120
131: 64.687560 17.055627
132: 64.951394 50.576459
133: 65.323025 23.023096
134: 65.432125 56.229627
135: 65.766513 13.348399
136: 66.749014 39.154315
137: 67.877957 24.759386
138: 69.448327 32.002523
139: 69.741180 49.242113
Edges
(0,2)
(0,50)
(1,4)
(1,10)
(1,14)
(2,7)
(3,9)
(3,12)
(4,6)
(5,51)
(5,78)
(8,21)
(8,108)
(10,33)
(10,60)
(10,66)
(11,19)
(12,17)
(13,17)
(13,25)
(13,26)
(14,18)
(14,78)
(15,22)
(16,27)
(16,42)
(16,73)
(17,30)
(18,28)
(19,49)
(19,75)
(20,48)
(20,84)
(20,104)
(21,85)
(21,128)
(22,29)
(23,47)
(24,65)
(24,72)
(26,33)
(28,29)
(28,35)
(31,89)
(32,47)
(33,53)
(34,42)
(35,49)
(36,42)
(36,45)
(36,49)
(37,72)
(38,104)
(39,64)
(39,92)
(39,98)
(40,56)
(41,53)
(42,43)
(44,48)
(45,52)
(45,63)
(45,90)
(46,66)
(47,48)
(47,68)
(47,71)
(48,61)
(50,75)
(52,59)
(54,70)
(54,85)
(55,67)
(55,75)
(55,94)
(56,62)
(56,78)
(57,72)
(58,75)
(60,106)
(62,82)
(62,114)
(62,127)
(69,81)
(69,94)
(70,99)
(72,86)
(74,86)
(74,108)
(75,87)
(76,88)
(77,87)
(79,97)
(79,112)
(80,105)
(82,112)
(83,94)
(83,111)
(88,122)
(88,124)
(89,107)
(90,95)
(90,101)
(90,118)
(91,108)
(93,105)
(96,118)
(98,109)
(98,120)
(98,128)
(98,133)
(99,102)
(100,110)
(100,131)
(101,126)
(103,104)
(104,107)
(104,108)
(104,112)
(104,116)
(105,108)
(109,125)
(110,117)
(110,119)
(112,131)
(113,115)
(113,121)
(113,128)
(121,132)
(121,134)
(123,135)
(124,129)
(128,129)
(129,138)
(130,133)
(130,135)
(130,137)
(134,136)
(138,139)
