Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.928956 22.832097
1: 1.251859 11.314848
2: 1.996357 26.672634
3: 2.187521 2.180815
4: 2.336709 20.548999
5: 3.337905 28.945406
6: 3.601002 35.944247
7: 3.806072 18.425906
8: 4.969441 11.364814
9: 5.770500 6.861825
10: 5.808224 34.288658
11: 6.140617 1.753114
12: 7.294865 15.396782
13: 7.441486 28.641007
14: 7.818091 8.280655
15: 8.042576 18.769137
16: 9.953081 9.366063
17: 11.480321 19.478609
18: 11.572064 27.304532
19: 11.727372 5.781190
20: 12.109445 38.678542
21: 14.021223 34.320347
22: 15.343813 26.269092
23: 15.858917 12.134373
24: 15.877607 22.754079
25: 15.988848 3.738208
26: 16.288181 36.489845
27: 16.382251 14.841951
28: 17.359064 24.106271
29: 18.826159 16.656922
30: 18.964495 14.105802
31: 19.046853 0.037342
32: 19.515951 10.852774
33: 19.698326 30.527174
34: 19.814925 21.303744
35: 21.094642 9.562624
36: 22.526653 16.047831
37: 22.900255 10.822238
38: 23.159735 7.400369
39: 23.334728 29.019089
40: 24.208014 4.659259
41: 24.380400 17.680523
42: 24.783198 25.105112
43: 26.156799 11.489609
44: 26.351175 35.252676
45: 26.737650 15.378136
46: 28.502761 21.839314
47: 30.154448 24.855077
48: 31.882929 34.557798
49: 32.526851 30.558386
50: 32.668558 22.708926
51: 33.772659 16.195210
52: 34.146945 34.070450
53: 34.326000 37.449313
54: 34.357172 26.335331
55: 35.276848 18.287431
56: 36.738614 13.973104
57: 38.756758 37.110564
58: 38.882534 16.683520
59: 38.898964 8.988292
Edges
(0,2)
(0,4)
(0,6)
(1,3)
(1,4)
(1,8)
(3,31)
(4,13)
(4,15)
(5,10)
(5,13)
(7,12)
(8,14)
(8,16)
(9,19)
(10,13)
(10,20)
(10,21)
(11,25)
(11,31)
(12,23)
(13,18)
(13,21)
(14,16)
(16,19)
(17,24)
(18,24)
(20,26)
(20,53)
(21,22)
(21,26)
(22,28)
(22,33)
(23,25)
(23,27)
(23,32)
(24,29)
(24,34)
(26,33)
(28,33)
(28,39)
(28,42)
(30,37)
(31,40)
(32,37)
(34,36)
(35,37)
(35,38)
(36,37)
(36,41)
(36,43)
(36,45)
(37,38)
(39,42)
(39,47)
(40,43)
(42,46)
(42,47)
(43,51)
(43,59)
(44,53)
(46,50)
(48,49)
(48,53)
(49,54)
(51,56)
(52,53)
(52,57)
(54,55)
(54,58)
